cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
,y,,,,f,c,b,w,e,,s,,,,,,o,,k,,g
,,,,,,,,,e,b,k,,b,n,p,,,l,,,
,y,n,f,f,,,n,,,,,,,,p,,o,,,v,
f,,n,,,,,,,e,r,,,,,,w,,,,,
,,y,,,f,,,,,,k,k,n,,,,,l,h,,
,,,,,f,,,,t,?,,,w,p,,,,e,,,
,,,,,,w,,w,,b,s,,,,,w,,,,,
,,,,,,,,,,,,s,,,,,,,k,,
,,y,f,,,,,h,,,,,b,,,,,,h,y,d
b,,,,a,,,,,,c,s,s,w,,p,w,o,,,n,
,,n,,,,c,,,,?,,s,o,,,,,,,v,
x,f,,,,f,,,,,b,s,,p,,,,o,p,,,d
,s,,t,,,,,,,c,s,,,w,,,,,,,
,,,,y,,,,,t,?,s,,,,p,,o,,w,,d
,,,,,,,b,n,e,,s,,o,o,p,,o,,,,
,,,t,,,,,,,b,,,,,p,,o,,n,v,
x,y,,t,,,,,,,,s,,,,,,,,,,d
,,,,,,,,b,,,,,p,,,,,,,v,
,,e,,,,,n,,,,,,w,,p,w,,,w,,
,,,t,,,c,,,,,,,,w,p,w,,p,,s,u
,,,,s,f,,,b,t,,k,,,,p,,o,e,w,v,
,,,,n,,,b,w,,,,s,,p,p,,,,k,,
x,s,,t,,f,,b,w,,b,,s,,,p,,,,w,v,
k,s,,f,s,,c,,,t,?,,,,,p,w,,,w,,
,f,,,,,,b,,,b,,,g,p,,,,,k,,d
,,e,t,,,c,,p,,,,,p,,,w,,,,,
f,,,t,n,,,b,,t,,,,,,,w,o,,,v,
x,,,,,,,,,,e,,f,,,,,,e,,,
,,,,,,c,,,,e,,,w,,,,,,,s,g
,,,,,,c,b,,e,b,,,b,,,,,,h,,
,,,t,n,,,,u,,,s,s,,,p,,o,,n,,d
x,,,,c,,c,,,,,,s,,,p,,,,,s,
,,,,,,c,n,,t,,k,k,,,p,w,,,,v,d
,,,,,,,,,t,,,,w,w,,,o,,,,p
k,,,f,f,,c,,,,,,,,p,,,,e,w,,
,y,,,,f,,,,,,s,s,,,,,o,p,,y,
f,,,,,,c,,,,,,,,w,p,,,,n,y,d
,,,,,,,,,t,,s,s,g,,,,,,,v,d
x,,,t,,,,,,t,,,,,,p,,,p,,,
,y,g,,,,,,,t,b,,,,,,,,,,,
x,,g,,,,,,,,,,k,w,,,,t,,,,
b,,,,l,f,c,,,,c,s,,,,p,,o,,,s,g
,,y,,,,c,,p,,,,,,,,w,,l,h,y,
f,,,,n,f,,,k,t,e,f,,,,,w,,,,,g
,,,,,,,,,,?,,,,,,,,,w,,d
,y,g,,,,,,h,,b,,,p,p,,w,,,,v,
f,,,f,,,,,,t,?,s,,,,,w,,,,,p
f,,,,,f,,n,,,,,,,,,,,,w,,
f,,,,,,,b,,,,,y,c,,,,,n,,,d
x,,,,,,,,,,,,,,g,,,o,,k,,
,,e,,,f,,,,,,,,,,p,,,,,,
,s,,,,f,c,n,,,,,,,,,,o,,,,
,,y,,,,,b,,,b,k,k,,,,,,l,,,
,,,,,,c,n,,,?,,k,w,p,p,w,,e,,,
,y,g,,,,,,,,b,,k,,,,,o,,h,,d
x,f,y,,,f,c,b,,e,,k,k,,,p,w,,,h,,
,,e,f,,,,,,,?,s,,w,p,,w,,,,v,
f,,e,,,,,,,,,s,,w,g,,,,,,,
b,,,f,,a,,b,,,,,s,,,p,o,,p,,,
,f,,,,f,,,,,,,,,,p,,,p,,,d
,,,,,f,,,,t,,,s,,,,,,p,,v,
x,,w,t,p,,,n,k,e,,,,,,,w,o,p,n,,
,,,t,,,,,,,b,,,g,p,,w,,p,,,d
,y,g,f,f,f,,b,,,,,,,,,,o,l,,,p
,,y,t,,,,,,,,s,,,,,,,,n,s,
,,,,y,,c,,b,t,,s,,w,p,,w,,,,,
,y,e,,,,c,,,,?,,,,p,,w,o,,w,,l
,s,,t,p,,,n,,,,,s,w,,p,,,,k,v,u
,,g,,,f,c,,,e,b,,,,,,,,,,v,
,,y,,,f,,b,,,,k,k,n,,,w,,,h,,p
,,,,,,,b,,,c,s,,,,,,,,,,
,f,n,f,,,,b,,t,,,,,,,w,,,k,,
,,,,p,f,,n,,e,,,,,,,,,p,,v,g
,,,,s,,,,b,t,,s,,p,,p,w,o,,,v,
,,e,f,,,c,n,,,,,,,,,w,,,,,
,f,,,,,,,,,,s,s,,,,,,,,,d
,y,,,,,,,,,,,s,,,,,,,,v,g
,,,,,f,,n,,,,,,,p,,,o,,w,,
x,f,,,,,,,,,,,f,w,,,w,,e,w,,
,,n,,n,,,,,,,,s,,,p,,,p,n,,
f,s,e,f,s,,,,,,?,,,w,p,,,,,,,
,,w,,a,,c,b,,e,,,,w,,,,,,,,
,y,,,,f,,,b,t,?,,s,,,,w,,,,,
,,,f,,,,b,k,t,,,,,,,,o,e,k,,
,f,,,,,c,,p,e,b,k,k,,b,p,,o,,h,,d
x,s,w,,c,f,,n,,e,b,,,,w,,,,,,v,
,,,f,,,,,,,,k,s,,,,,,,w,,
f,f,,,,f,,b,n,,b,s,s,,,,,,,,y,
x,f,,,,,,,n,t,e,f,,,w,p,w,,e,,s,
,y,e,,,,,,b,,?,,,w,p,,w,,,w,v,
k,y,e,,,,,n,,,?,k,s,,w,p,,o,,w,v,
,s,w,f,,f,,,,,,,,,w,,,t,,w,,
,,,,,f,,,h,,,s,,,,p,,o,,h,,
f,,,,y,,c,n,,,?,k,k,,w,,,,,,v,
,,g,,,,,,,,,,f,,w,,,,,,,g
k,s,n,,,f,c,,b,,?,,,,,,,,e,,,l
,,,,f,f,,,,e,,,k,p,n,,,o,,,,
x,,,,,,,n,b,,,,s,w,,,,,,,,
,,,f,,,c,n,b,t,,,,,w,p,w,,e,,v,
,y,n,,,,,n,b,t,,,,p,w,,,o,,,v,
,,n,,,f,c,,,,,s,s,,,,,,,,,
,y,n,,,,,b,,e,r,,y,,w,,,,p,n,s,
,,y,f,,,,,g,,b,,,,n,,,o,,,,
,y,,,,f,,,b,t,,,,p,w,,w,,e,w,v,
,,e,,s,,,,,,,s,,,w,,w,,,,,
f,f,,,,,,b,,e,,,,,,,,,l,,,g
,,,,,f,,b,,e,,k,,,,,,,,,,
f,s,,,,,,,b,,,,,,w,,,o,,w,,
,,,,,,,,,,,,k,,,,,,,,,
,,,t,n,,,,,,b,s,s,,,,,,p,,,d
x,,g,t,,,c,b,p,,b,,,w,,p,w,,,,,
,,,,,,,b,,,,,,,,,w,,,,,
,,e,,,,c,n,,t,,,,,p,p,,,,,,
,f,,t,n,,,,,,,,,w,w,,w,,,n,,
,y,,f,,f,w,,y,,c,,,,y,,,,e,w,,l
,,n,,n,f,c,b,w,t,b,,s,,w,,,,,,,
,f,n,,n,f,,b,,,,,,,g,,,,,,v,
,,,,n,f,,,,,,,s,,p,,,o,,,v,d
,y,g,,,,,b,,,,,,,,,,o,,,,
,,,,,,c,b,e,e,,,,w,,p,,,,w,,w
,,y,,f,,,b,,e,,,,,n,p,w,o,l,h,,p
b,s,,f,,f,,,g,,,s,,,,,w,,,w,,
f,y,,,n,,,n,,,,s,,w,,,w,,f,,y,d
,,,,,f,,,,t,,,,p,,,,,p,,,
,,,,,,w,,,,,,,w,w,p,,t,,w,,
,,,t,n,f,,b,,,b,,,,g,,,,,k,v,d
,y,,t,,,c,b,,,,s,,,,,w,o,p,,,
,,g,t,,,,,h,t,,,,,,,,,,,v,
x,,,,,,,,,,b,k,,,,,,,,h,,
,f,,,,,,b,n,t,,s,,,,,w,o,,,a,
,,,,,f,,,,,,s,,,w,,,o,,k,v,d
x,s,g,,c,f,,n,n,,,,,,,p,w,o,p,,v,d
f,f,,f,n,,w,b,k,t,e,,,,w,,w,,,k,,
,,,,,f,c,,,t,b,,s,g,,,,,,,,
,,n,,,f,,,,t,,,,,,,,o,e,,,
,s,n,,f,f,c,,b,,?,,,,,,,o,,,,
,y,,f,,f,,n,,,,,,,,,w,,,,,p
,,,,n,,,b,,e,,,s,o,,p,,,,,,l
,,w,,n,,,b,,,,,,,,,w,,,,,g
,,,,,,,,,,,,,b,,p,,,,,,
,,,f,,,,,,t,,,,,,,,,,w,,
x,,,,,,,,,,,,,w,,p,,,,,v,
,s,g,f,n,,,,w,,?,,,,,,,t,,,s,
,,,,n,a,c,,,,?,,s,,,p,,o,p,,,
,,,f,,f,w,,p,t,,s,,w,w,,,,,,,
,,,,n,,,b,,,,,s,,w,,,,,k,,
x,s,,,,,,,b,t,,,,,,p,w,,,,,
x,y,,,,,c,b,w,,,,,,,p,,t,,,,
,y,,,,,,,,t,,,,w,,,,,,n,v,
,f,,t,,f,c,b,n,,b,s,,,,,,,p,,,
,,g,,,,,,g,,,k,,,,p,w,,,w,n,
,,e,,f,,c,,b,,,k,,w,,,,o,,w,,
,y,,f,,,,n,b,,?,,,w,p,,w,o,e,,,
,,,,n,f,c,n,,,e,,s,,,,w,,,,,
x,,,,,,c,,,,,,,p,,,,,p,,,
,,,f,,f,,,,,,,,w,,,,,e,,,d
,,y,,,,c,,,e,,k,k,b,p,p,,,,,,
f,,,,s,,c,,,,,,,,,p,,o,e,,,p
b,s,,t,,,,,w,,b,,,,,,,,,,,
f,,,t,,,w,,,,,,s,,,,,o,,,,d
,,y,,,f,c,b,,,b,,k,,b,,,,,,,
,y,,,,,,,p,e,,,,,,,,,l,,,
,,,f,,,,,w,e,,y,,,y,p,y,,,,c,
,y,,,,,,,,,?,,s,,,,,,e,,c,
x,f,,,n,,,,,,,,,,,,w,,e,k,,g
,,,,n,f,,,,t,,s,,g,,,,o,,,,
,f,,f,,,,,p,,,,,,,p,,o,,,,
,,g,,,,,b,,,e,,,,w,p,,o,e,,,
,y,e,f,,f,,,b,,?,,k,,w,p,w,,,,v,
,,,,f,f,,,,t,,,k,p,,,w,,,w,,
,,,f,f,f,,,,,,,,w,,,,o,e,w,,
,,,,,f,,,,,b,,,,,,w,o,,n,,
,,y,,f,,c,,p,e,b,,,,,,,,,,y,
f,,,,n,,,,,,,,s,,,p,w,,p,,,d
,,n,,p,f,,,,,,,,,w,p,,,p,,,
,,y,,,,,,,e,,,,b,,,,o,,,v,d
,f,,,,,,,,,,,,,,,,,,,y,
,,,,,f,,,g,e,,k,,p,,,,o,,h,,
,,,,,,,b,,,,s,,,g,,,,,,y,
,,e,,s,f,,,,,,,s,p,,,,,e,,v,p
,s,,,,a,c,,,,,s,,,,p,,o,p,,v,l
,,,t,,,,b,,e,c,s,s,,,,,o,p,,,
,,,,,,w,,k,,,,,,w,,w,,,,,
x,,,,n,,,,,,,,,p,g,,,,p,,,
,,,,,f,,,,,,,s,w,,,,,,w,,
,,,,l,,,n,,,b,,s,,,,w,o,p,,,d
,,n,,,,,n,,,,,s,,,,w,,,,,
x,,,f,s,,,,,,?,,k,,w,,w,,e,w,,
,,,,,,,b,g,e,?,,,w,,p,,t,,,s,
,f,,,,,,,,,b,,,p,,,,,,,,
,,,t,n,,,b,,t,b,s,s,w,,,,o,,n,,
,,e,,,,c,,e,,,,,e,,,,,,,c,w
,,n,,,,,,,,,,s,,,p,,,,,s,
f,,,,,,,,p,,,,,,,,w,,l,,,g
f,,g,,,,w,,,,,f,,w,,,,o,,,,g
,,,f,,,,,,,,k,,,p,,,,,,,
,s,,,l,,,n,,t,,s,,,,p,,,,,,
,,g,,,f,,,,,e,,,w,,p,w,o,,k,,
,,g,,f,f,,b,,,b,,,n,b,,w,,,,,
,,,f,n,,,,k,t,,,,,,,w,,,k,,
,y,,f,,,c,,,e,,k,,b,,,w,,,,v,
,y,e,,,,,b,,,,,,,,,,,,,,
,,,f,,,,n,,,?,s,k,,,p,,,,,,p
f,,,,,,,,,,,,,,,,,o,,,,d
x,,w,f,,,c,,,,,,s,,,,w,,p,,,d
,,,,,,,,,,,,k,,,,,o,l,,,p
f,y,,,n,,c,,,e,,s,,w,,,,,,r,,g
,,y,,,,,b,,e,b,k,,b,b,,w,o,l,h,,
f,,,,n,f,,,,t,,,,,p,p,,o,,n,y,
,s,y,,,f,,,,e,c,,,w,,,,,,,s,
,,,f,,,,,,e,,,k,,,,,o,,h,v,
,f,n,,,,c,,,,,,,,,,w,o,,,,d
,f,,,,,w,,,t,,,,w,,p,,,,k,s,
,,,t,,,,,,,,,s,,g,,,o,,,,d
f,,,,,,,,,,b,,s,g,w,,w,,p,,,d
k,,,f,,f,,,,,,s,k,,,,,,e,w,,
,y,,,,f,,n,b,t,?,k,,w,w,p,,,,,,d
,,p,f,,,c,n,p,e,b,s,s,,,,,,,,s,
,f,,,f,f,,b,p,,b,,,,,p,,,,,,g
,f,,,n,,,b,,,?,s,,,,,,t,,,s,
,,,,,,c,,,,,s,,,,,,,e,,,d
x,,g,,,f,,b,,,b,,,,b,,,,l,,v,
,,,t,n,,c,,,,,,,w,,,,t,,,,
f,,,,,f,,,,t,?,,,,p,,,o,,w,,
,,,f,f,,c,,,e,,,,,b,p,,,,h,y,
,,,t,,,c,b,e,,,,,,,,,t,e,,,
,,g,,,,,,n,,,s,,,,,w,,,k,,
,,,,,,w,b,,t,e,,f,w,,,w,,e,,,
,,,,,,,n,,,,,,w,w,p,,,p,,v,
,,,f,f,,,b,h,,b,k,,p,,p,,o,l,,,d
f,,n,,,,,b,k,,,,,,w,p,,,e,,,
,s,,,,f,c,b,w,e,?,s,,,e,,,,,,c,w
x,,,,,f,w,,,,,s,s,,,,w,,,n,v,
k,,n,f,,,,,b,,?,,s,,w,p,w,,,,,
,,,,,,,,,e,,,s,w,w,,,,,,n,
x,,,,,,,b,n,t,,,s,p,g,,w,o,,,,
,y,,f,f,,c,b,,,b,k,,b,b,,,o,,h,v,
,y,,f,,f,,,,,?,,,,,p,,,,w,v,
x,y,g,,,,,b,,e,,,,,p,,,,,h,v,g
,,,,p,f,c,n,,e,,,,,,,w,o,p,,s,u
,,,,,,,,,,?,,,,,,,t,,,n,
f,,,,f,,c,b,,e,b,,k,,n,p,w,o,,h,,
,y,,t,,,,,,,b,,,,,p,,,,,,
,,,,,,,b,u,,b,,,w,,,,,p,k,,
,,,,,,c,b,,,,s,,,,p,,,,n,,
,,,f,,,c,,g,,b,,,,p,,,o,,,,p
,,n,,,f,,,,t,,,k,w,,p,,,,w,v,
,s,,,n,f,,,,,e,s,,,,p,w,,,,s,
k,s,,f,,,,n,,,,,,,,,,o,e,,,
,,,,,,,,,,,,,w,,,,,p,w,,
f,,w,,,f,,,,,b,f,s,,,p,,,,h,,
,,,,,,w,,p,,,,,,w,p,w,,e,n,a,
,,n,,,,,,b,,?,k,,,w,,,,,w,v,
,,,,,f,c,,,,?,k,,w,,p,,,,,,d
,,,,,,,,,,,k,,n,b,,w,,l,h,,
x,s,,,,,,b,,e,,,,,w,,,o,,,s,
,y,,f,,,c,n,b,t,?,,,,p,,w,,e,,v,
,y,,,,,,,,,,,k,,n,p,w,,,,,p
,,,,,,c,,,e,b,s,,w,w,,w,,p,r,,
,,,,f,,,,,,,,,,,,w,,,w,,
,y,n,,,,,,w,,,,,w,,,,o,,,,
,y,,,,f,,,,,?,,,,w,,,,,,v,d
,s,,,n,,,b,e,,,,,,w,,,t,e,w,,
,s,n,,s,,c,n,b,t,?,,,,,p,,,,,v,
,s,e,f,,f,,n,,t,,,,,,p,,,e,,,
b,,,t,,f,,,,e,,,,,w,,w,,,,,g
,,b,,,,,,,,,,,,,,,,e,w,c,
,,,,,,,,,,b,k,,,b,,w,o,,,y,p
f,,,,,f,,,,,,k,,,,,,o,,,,
,y,,,,,,,h,,,,,n,,,,,l,,,g
,,,,f,,,b,,e,b,k,k,n,p,p,w,,,,,
b,,,,,f,,,,,,,,,w,,,,p,,n,
,s,y,,,,c,,,,,,,,,p,,o,p,,s,
x,,,,,,,b,p,e,,s,,,,,,,p,n,,
,,,,,,,,,,?,s,,,,,,,,,,
f,,,,n,,c,b,,,,,s,,p,,,,,,,
,,,,,,c,,,,b,s,,,,,,o,,,,d
,,e,,f,,,,b,,,,s,,,,,o,,,,l
,f,n,,,f,,,,,,,,,w,p,w,,p,n,,d
x,,,,,f,,,,t,?,k,k,,w,,,,e,,,
,,n,,,,,,g,,,,s,w,,,,,,,,
x,,,t,,,c,b,w,,,s,,,,,w,,,,,
,,p,,,,w,,,,,,,,,,,,,,,
,,,,,,,,,t,,s,,,,p,,,,,y,
f,,,,,,,,p,,,s,s,,,,,o,,,,
f,f,y,f,,,c,b,,,,,,p,n,,w,,,h,,
,y,,,,,,,,e,?,,s,,,,,,,w,,
,,,,,f,,,,,,s,s,,,,w,,,k,s,
,,y,,f,,,,h,,b,,k,,,,,,,,,
f,,n,,,,,,g,,e,s,s,,,p,w,,,n,,u
,,,,n,f,,,,,,,,,g,,,,,,,d
,,,,,,,,,,e,,s,w,,,,o,e,,,
x,,,,,,,,,t,,k,,,,,,o,,w,,
x,y,,,n,,,,,t,,,,g,,,,,,,y,d
,,w,,,,,,n,,b,s,,w,,p,,,,,,d
x,,,,,,,,,e,,s,,,w,,w,,,,,
,,e,,,f,,,,,,s,s,,,p,,o,p,,,
,,,t,n,f,,b,,,,,s,w,,,,,,k,v,d
f,,,,,,w,b,,,,,,,w,p,w,,,,,
,,,t,n,,,,,,,s,,,g,,,,,,,
,,n,t,,,,b,,,,,,,,,,o,,,v,
,,,,,,,,n,t,,,,,,p,,,,,y,
,,,,n,,,b,,,,,,w,,p,w,,p,,v,
,y,,t,a,,,,,,c,,s,,,p,w,o,,,,g
,,y,f,,,,b,h,,b,,,p,n,p,w,,l,,v,g
,f,,,,f,c,b,,,,,,,,p,,,,,y,
x,,,,m,,c,b,,e,,,,c,,,,,,,,d
,,g,,n,,,,,,,,,,p,,,o,,,,d
,,g,,,f,,b,,,b,,,,,p,w,,,h,,g
,,w,t,,f,c,,,,,,s,w,,p,,o,,,,
,,,,n,f,w,,,,,,k,,,,w,,p,,,
x,,,,,,c,,b,t,,,,,,,,o,e,,,p
f,,,,,,,,p,,,,,g,,,,,,n,,d
,s,e,f,f,,,,,,?,,,,p,,w,,e,,,
f,,,,,,,,,t,,,,,,,,,e,,v,d
x,y,e,,,,,,,,,,,,,p,,,,n,,
,f,e,,,,,b,,t,,s,,,,,,,p,,v,
,,,,,f,,n,b,t,?,s,,w,,,,o,,w,v,
,f,,,,,,n,,,,,s,,w,p,w,,,,,
,,,,n,f,,,p,t,,s,s,w,,,,,,,,
f,,n,,n,,,,,,,,,,p,p,,o,p,,,
,s,,,,,,,o,,?,,,,,p,,o,,,c,
k,,,f,,f,,,,,,,k,p,p,,,,,,,l
,,w,,,f,,,,e,,,,,w,,,o,,,s,
,f,,,,f,c,,n,t,b,,,p,,,,o,p,,y,d
,,,,y,,c,,,t,,,k,,,,,o,e,w,v,
,,,f,,,,b,,,,,,,,p,w,,,,,
,,,,,f,,,,,,,s,,w,,,,,,,g
,,w,t,,,,n,,,,s,s,,,,,o,p,,s,
,y,,,f,,,b,,,,,,n,,,,,,,v,d
,,g,f,f,,,,,e,b,,k,n,,p,,o,,,,
,,,f,,,,,,,,s,,,p,,w,o,,w,,
,s,,f,n,,,,,t,e,,f,,w,,,,e,k,,
f,,,,f,,,,,t,?,,s,,,,,,,w,v,
f,,,t,,f,,b,,t,,,,w,,,,,p,n,,
,,,,,,,b,,,?,s,,,,p,w,t,,,s,
,,,,,,c,,b,,?,s,,w,,p,w,,,,,d
,,e,t,n,,,b,,,b,,,,p,,,,,n,,d
k,,,,,,,,,t,?,,,p,w,,,o,e,,,d
,,w,f,,f,,,,,,s,s,,,,,o,,n,s,
,s,,f,,f,c,,b,t,?,,,,,,,,,,,d
,,,,l,f,c,b,,,,s,,,,,,o,p,,,
,,,,,,c,n,,t,,s,,,,,,o,,,,
x,s,,f,,f,c,,,t,,,k,,,,,,e,w,,
,,,,,,,b,,,,s,s,,g,,,o,,n,y,
,,g,,,f,,,w,,,,,w,,,w,,,,,d
,,e,,,f,c,,,t,,,,,w,,w,,,,,
,,,f,,,c,,,,,k,,,,,,o,e,,,
,,,,n,,,b,,t,,,,,,,w,,,n,a,
,s,,,y,,,,b,t,,,,p,w,,,,,,,
,,y,,,f,,,g,,b,,,,,p,w,,,h,,
x,,,,,,c,,b,,?,,,,,,,o,,w,,
x,y,,f,,,,,,,,k,,,p,,,o,l,,,
f,,,,f,,,,h,t,,,f,,,,,,,,,
,,,f,y,f,,,b,,?,,,p,w,,,,,w,,
,,,f,,,,,,t,e,,,,,,,,,k,,
x,,,,,,,,,,?,s,k,p,,p,,,,,v,
,y,n,,s,f,,,b,,,,,,,,,o,e,w,,p
,,,f,,f,,,,t,,,k,,,,,,,,v,
,,,,,,c,n,,t,,s,,p,,,w,o,,,,
,,y,,,,,,,,b,k,k,p,,,,,,h,,
,,e,,,,,b,,,,s,,,w,p,,,,,,d
,y,g,,,f,,b,p,,,,,,,,,o,,,y,d
,f,,,n,,,,,e,,,,w,,,,,,w,,
,f,,,,,c,,,e,,k,,,,p,,o,,,,
x,s,w,,,,c,,,,,,,w,,,w,,p,,,
,,g,,,f,,,h,,,,,,b,,w,o,l,h,,
,,,,,,c,,,,,s,s,,,p,,,,,,
,,,,,,,,,,?,,,,p,,,o,,w,v,
f,,,t,n,,,,,e,b,s,,,,p,w,t,p,,,
,,g,f,n,,,,p,,,,f,,,,,,,k,a,g
,f,g,,,,,,,,,,f,,w,,,o,e,,,
,,,,,f,,,,,c,,s,,,,,,,,,
,f,n,,,,,b,,,e,,,w,,,,,e,,,
f,,e,f,y,,,,,,?,,,w,,,w,,,,,
x,,,f,f,,,b,g,e,b,,k,p,,,,,l,h,,
,,y,,,,c,b,,,r,s,,w,w,,w,,,,,g
f,f,,t,,f,,,,,,,,w,,p,w,,p,,y,
f,,e,f,,f,,n,,,,,,p,,,,,e,w,,
,y,,,,,,,g,e,,,k,,,,,,,h,,
f,,,,,,,,,e,,k,k,,,,,,,,,
,,,f,,f,c,,b,t,,,,,,,,,,,,
,,n,,n,f,,b,,,,,,w,,,,,e,w,,
,,,,,,,n,,t,?,,k,,w,,,,e,,,p
,,n,,,f,,b,,t,,s,s,,,,,o,,,,d
,,,,,,c,,b,t,,,s,w,,,,o,,,,
,s,,,,,,,h,,e,,,,,p,,,,,,
x,f,,,,,,,,,b,,s,w,w,p,,,,,v,
,,n,,,f,c,,,,,,s,,,,,,,,,l
,,,,f,,,b,g,e,,,,,p,p,w,,,h,v,
,y,,f,,,,b,w,e,,k,y,c,,,,,n,,,
,,e,,,,,,,,,s,s,,,,w,,,,,d
x,,,f,,,,,,,,,,,w,p,,,e,,,
,,,t,,,,,,,b,s,s,w,,,w,,,,y,
x,,n,,,f,,,,,,,,g,,,,o,,,,
,,,,,,,,,,,,,,,,,o,,n,,p
x,,y,,,f,,,h,,b,,,p,,,,o,,,,p
,,,f,,,,b,,,,,f,w,w,,,o,,,a,
x,,n,t,,f,,,,,,,s,,,,,,,,,d
,f,,,n,,,b,,,,s,,,w,p,w,,,,,g
,,e,,,,,,,,,k,,,p,,w,,,,v,l
x,,,,,f,w,,,,,,,,,,,,,w,,l
,y,g,t,,f,,,p,,,,,,,p,,o,p,n,,d
,,,,,,,b,n,,b,,,,,,,,p,k,,
,,,,,,,b,,,,k,,,,p,,,l,,v,
x,,,t,,f,,,,,,s,,,,p,w,,,,n,g
,s,,f,,,,,,e,,s,,,,p,,,p,,,l
b,,,t,,f,c,b,,,c,s,,,,,,,p,,,
x,y,n,t,,,,,,,,,,g,,,,,,n,,
f,,,,n,,,,k,,,,,,,,,o,,,s,
,s,,f,n,,,,,,,,f,w,,,,,,,,
,f,e,t,,f,,,,,,,s,g,g,,,,,k,,d
x,,,,s,,,,b,,,,,w,w,,,,,,,
,,,,,,,b,,,,f,,,,p,,,,,,g
f,,,,,f,c,b,,,,k,k,,,,w,o,,h,y,
,f,,,,,,b,,,,,,w,w,,,,,k,,
s,f,g,,n,f,,n,,e,,s,,w,,p,,o,,,,
,,,,,,c,,,,,,,w,,,,,,,,u
,,g,,,,,b,,,,f,,,,,,o,,,,
,,g,,n,,c,b,w,,,,,,,p,,,,k,,
,s,n,,,f,,,b,,,,,w,w,p,w,,,,,p
,,n,,,,,,,,,s,,,,,,o,,,,g
,,,,,,,b,,t,,,,,w,p,,,,,,
f,y,e,,n,,,,,t,,,s,g,,p,w,,,,,d
,,,,,,c,,,,,s,,,,p,,,,,,
f,f,,,n,,,,,,,,s,,,,,o,,,,d
,,n,,n,,c,,,,,,,,,,n,o,,y,,
f,,g,,,,,,,,b,s,,,g,,w,,,k,,
,f,,,,f,,,,t,,s,,g,w,,,,,n,,
f,,w,,,,,,,,,,,w,w,,,o,,,,g
,,,,l,,,,,,,,,,,,,,p,n,,
x,y,n,,n,f,,,,,,s,,,,p,,o,p,,y,
b,,,t,,,,b,w,e,,s,,,,,,,,,,
,y,,,,,,,b,t,,s,s,,,,,,,,,
f,,y,,,,,b,,,,,k,,,,w,o,,,v,
,,n,,,,,,b,,?,,,p,w,,,o,e,w,v,
f,s,e,,n,,,b,e,,?,,s,,e,,,,,,,w
,,,t,,,c,,,t,,,s,,,,,,p,,y,
x,,,t,,,c,,,,,,,g,,,,,,,,
,y,,t,p,,,,,,,,,,w,,,o,,,s,
,s,,t,a,f,,,,,,s,s,,,,,,,,n,
f,s,,f,y,,c,,b,,?,,s,,,p,w,,,w,,l
,y,,,,,,,,t,,,,p,,,w,,,n,,
,,,,,,,b,,,,,,,,p,,,,,,
k,,,f,y,,,,,,,,,,,,,,,,,
,y,,,,f,,,h,,?,s,,,w,p,,,,,,
,,e,f,,,,,,,,k,,,,p,,,,w,,
,,e,,f,f,,,,t,,,s,,,p,,,e,,v,
f,y,,,,,,,,,b,k,,,,p,w,,,,,g
x,,,,,,,,,,,,f,,,,w,,,,v,
,,,t,n,,,,,t,,,,w,,,,,p,,,
,,,f,,,,,,,b,,,b,,,,,,,v,
f,,,f,,,,,,t,?,s,k,,w,p,,o,,,,
,,e,t,,,c,,n,,,,,p,,p,,,,n,v,d
,,w,t,,,,b,,e,c,s,,,w,,w,o,,,,
,,,t,,,c,,,t,b,,,,w,,,o,,,,d
,y,,t,,f,c,,,,b,,,,p,,,,,,,d
,,,,,f,,,,e,,,,,,,w,n,,w,,
,,g,,,,,,,,,s,,,,p,w,o,p,,,
,y,n,,,,c,,b,,,,,,w,p,,,,,v,
x,,p,,c,,,,,e,,s,,w,,p,,,,k,s,
b,,w,,,,,b,,e,c,s,s,,,,,,,n,,
,,,,,f,,n,,,,,,w,,,w,,,,,
,,n,,n,,,,,,,,,o,,,,,,,,
f,,,f,,,,,,e,,,,,,p,w,,,,,
,y,,t,,,,,,,,,,w,,,,,,,v,
x,,n,f,,,c,,,,,,s,,w,,,,e,,,
x,y,,,,,c,,,,b,,,,n,,,,l,,,
,,,f,,f,,,,,,,,,,,,,,n,,
f,f,n,,n,,,,,,,,s,,g,,,,p,,y,
,,,,f,f,,,h,,,,,,b,,,o,,,,
,s,,,c,f,,,p,,,,,,,,w,o,p,,v,
,,,f,f,f,c,,,,b,,,,,p,w,,,,,
,,,,n,,c,b,,,b,,,p,,p,w,,p,,,d
x,,,,a,,,,k,,c,,s,w,w,,,o,,,,
,,,f,,,,n,,,,,,,,,w,o,e,,,
,s,,,,f,c,,,,?,k,s,,,p,,o,e,,v,
x,y,,,,,,,,,,,,,,p,w,,,n,,d
,,e,f,,,,,,t,,,,,p,,,o,e,,,d
,,,t,,,,,p,t,b,s,,,,,w,o,,,s,g
x,y,,,,f,,,,,,,k,,,,w,,,,,
,s,,t,,,,n,,e,,,,,w,,w,,,,,u
