cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
x,y,,,,,,,,,,,,,,p,,o,,h,,
,,,t,p,,c,,,e,e,,s,,w,p,,,p,n,v,
x,f,,,,f,w,b,n,t,e,f,f,w,,,w,o,,n,,g
,y,e,f,,,,,b,,,k,,w,w,,,,,w,,l
,s,,f,s,,,,b,t,,k,,p,p,p,,o,,,v,
,s,n,,n,a,,b,o,e,?,,,o,,p,n,,p,o,c,
f,y,,,,f,,,,t,?,,,,p,p,,,e,w,v,
,y,,,,f,,,b,t,?,,k,,p,p,,,e,w,,
,y,,,p,f,,,,,e,s,s,w,w,,w,o,,n,s,g
,,,,,f,c,,w,t,,,,g,w,,,o,p,n,,
x,,e,t,,f,,b,,t,,s,,p,,p,w,,,k,,d
,,g,,n,f,c,,,t,b,,s,g,g,p,,o,p,,,d
f,s,,f,y,f,,,b,t,?,,,,,p,w,,e,,,
x,s,,f,s,f,c,n,b,,?,,k,p,w,p,,o,,w,v,d
,f,e,t,,f,c,b,w,,b,,,,g,p,w,,,k,,d
,s,n,,,,,,,,,,,,p,,,o,e,w,v,
x,,w,,,f,c,b,,e,,,,,,,w,o,,n,,m
b,y,,,,f,c,b,,,c,,s,,w,,,o,p,,,
,,,,y,f,,n,b,t,,s,k,,,p,,,e,,v,p
,s,e,,,,,,b,t,?,k,k,,p,,w,,,,v,d
,,n,,,,,,b,,,,k,p,,p,w,o,e,w,,l
x,,e,t,n,,c,b,p,,,s,,p,,,w,o,p,n,,
f,y,,f,,f,c,n,,t,?,,,w,,,w,,e,,v,p
f,,,t,n,,c,,,,,,,w,,,w,,p,r,,
f,,,,,f,,,,t,,s,,p,w,p,,o,p,,,
f,,w,,p,,,n,k,e,e,,s,w,,,,o,p,,s,u
k,s,,f,s,,,,b,,?,k,,,p,p,w,,e,,v,l
f,,,,,,,n,,t,,s,,p,w,p,w,,,,,l
,y,n,f,,f,,,,t,?,k,,p,,p,w,o,,,v,l
x,f,g,,f,f,,,,e,,,,,p,p,w,,,,y,
,s,,,n,a,,,,e,,,,o,o,,n,,,,,l
,s,,f,s,f,c,n,,t,?,,s,p,w,,,o,,w,v,
k,,,f,,f,w,,g,e,?,s,k,w,w,p,w,,,w,,g
,,,f,,,,b,p,e,b,k,,b,,,,o,l,,,d
,s,n,f,,f,c,n,b,t,?,,s,p,w,,w,,,,,l
,f,,,n,f,,,n,,,,s,p,,p,w,,p,,,
k,,e,f,,f,,,,,?,s,k,,p,p,w,,e,w,,
x,f,g,,n,,c,,n,t,,,,p,w,p,,o,,,y,d
,,w,,,,,b,p,t,b,f,f,,,,,o,p,h,,
k,,,,,f,,,b,,?,k,,w,,,,o,e,,v,p
,y,n,,f,,,,,,,,,,,,w,o,,w,,
x,,n,f,,f,,n,k,e,e,,s,,w,p,w,o,p,,v,u
,,,t,,f,,b,,,,s,y,w,w,p,,o,p,,,
x,,e,f,,,c,n,,,,k,,,w,p,w,o,e,w,,
,s,,,f,f,,,b,t,?,s,k,p,,p,,,e,,v,
k,,,f,y,f,,n,b,,,,k,w,p,p,,,,w,v,
k,y,n,f,,,c,n,,t,,,k,,p,,w,o,,w,,d
f,s,n,,p,f,c,,w,,e,s,s,w,w,,w,o,,,v,g
f,y,,t,n,f,,b,,,,,s,,,p,,,,k,v,
f,,,,l,,,,,e,r,,y,,w,p,w,o,,,,
f,y,n,,,,,n,,,,,k,w,,p,w,o,e,w,v,
,,,f,f,f,,b,g,e,b,,k,,,,,o,,h,,p
x,,e,,,,,,p,t,b,,s,w,,p,,o,,k,,d
,y,y,,,,c,,h,e,,,k,,p,p,,o,,h,v,
x,,r,f,n,,,n,w,e,?,s,,,w,,w,o,f,,,d
,y,,f,f,,c,,g,e,,k,k,p,p,,,,l,,y,d
f,y,,t,,,,,w,,b,,s,g,,p,w,o,p,n,y,d
,,e,f,s,,c,,b,,?,s,,,,p,,,,,v,
,s,,f,n,,,,p,t,e,,,w,w,,w,,e,n,,g
x,f,,,n,f,w,,h,t,e,s,,,,,w,o,,,a,
,y,,,n,,c,,w,,,,s,,p,p,w,,p,k,v,d
x,s,,,s,f,,,b,t,,,s,p,w,,w,,e,w,,
x,,,,n,f,,,,,e,s,,,,,w,o,e,k,s,g
,,,,n,f,c,n,,,,,,w,,,w,o,p,,y,
x,f,n,,n,f,,,,,e,f,,,w,p,,,e,n,a,
,y,,,n,f,,b,w,e,b,,,n,n,,,t,p,,y,d
x,y,g,,,,c,,p,e,b,,k,b,b,p,w,,,,v,g
,,,,f,,,b,,,b,,k,,p,p,w,,l,,y,
,,,,,f,,n,b,t,?,s,k,,w,,w,o,,,v,
x,,,,f,f,c,b,,t,,,s,,,p,w,,p,h,,
,f,,,c,,w,n,,,b,,,w,,,,,,k,s,d
,,w,t,l,,c,,k,,c,s,,,w,,w,,p,,,
f,s,,f,,,w,,n,,e,s,s,w,,p,,,,,,
f,y,,t,p,f,c,,,,e,s,s,w,w,p,w,o,,n,,u
,f,,t,n,f,,b,,,b,,s,w,,,w,o,,n,,d
,,,,,f,,b,p,,,f,,,,,w,,e,n,,g
f,,,f,y,f,,n,b,t,,,,w,,p,w,o,e,w,v,l
x,,,,p,f,c,,,,,s,s,w,,p,,o,,,s,
x,,,,,,,,w,e,c,,,,w,p,,,p,k,,
x,f,y,f,f,f,c,b,p,e,,,,,,p,w,,,,v,
,,,f,,,c,n,b,,?,k,,p,,p,,o,,w,v,d
,,,t,a,,,,,,r,,y,w,w,,w,o,p,,s,
x,,,,,,,,,,b,,,n,,,,o,,,,
x,,n,,,,,n,,,,s,s,,p,,,,,,v,
k,,,f,n,f,w,n,,e,b,s,s,w,,,,,e,,v,
x,,,,n,f,,b,n,t,,s,,,w,,,o,,k,,d
,f,y,,f,f,,b,h,,b,k,,,p,p,w,o,l,h,,d
,,w,,a,,,,k,e,c,s,s,w,w,,w,o,p,n,n,
k,,,,n,a,,b,,,?,,s,o,o,p,,,,,,
x,,g,t,,f,,b,w,,,s,,,p,,,o,,,,d
,s,,,a,,,,k,,c,,s,w,w,,w,,,,,
,,,f,,,c,,b,t,,,s,,,,,o,,w,v,d
f,,,f,n,,c,,n,,?,,s,,o,p,o,,p,b,,
x,,,t,n,f,c,,,t,b,s,s,p,,p,w,,p,,,d
x,y,,t,,f,,b,u,t,,s,,g,,,,,,k,v,
,s,,f,,f,,n,b,t,?,s,s,,w,p,,,,w,,
,y,e,,f,f,,n,b,t,?,,s,,,p,,,e,,,l
,,,,f,f,,,w,,b,,s,,,p,,o,p,,s,
k,,,,s,,,,b,,?,,,p,,,,o,e,w,v,
f,,n,t,n,f,,b,,,,s,s,,p,p,,,,k,v,
,s,,,n,f,,,,e,b,,s,w,,p,,t,p,,,
,,,,s,f,,n,,t,?,s,s,p,,,,o,,w,,p
,,e,t,n,f,,,p,t,b,,,,,p,,o,p,,,d
,,,t,,,c,b,,t,b,,,p,p,,,,p,n,v,d
,,e,,n,f,c,,u,,,s,s,,g,,w,o,p,,v,
x,f,g,,,,w,b,k,t,e,s,,,,,,,e,,s,g
,,,t,,,c,,n,e,e,s,,,w,p,,,p,,s,
,,g,f,,,c,,,,,k,,b,b,,,,,h,v,d
f,,g,,n,,c,,u,t,b,s,,,,p,,o,,,,d
x,s,p,f,c,,c,,,e,b,,s,,,p,w,o,p,,,
,,,,y,,,,b,,,k,,w,,p,w,,e,,,d
k,,,f,f,f,,n,,t,,s,s,w,w,p,,o,e,w,v,p
k,,n,f,,,,n,,,?,,,w,p,p,,o,e,,,
x,,n,,n,f,,b,u,,,s,s,,w,p,,,p,,,d
f,f,,t,,f,,b,,t,b,s,,,w,,,o,,,y,
,,,t,,,,,,,b,,,g,,,w,o,p,k,,d
x,f,g,,,f,c,b,u,,,s,s,w,g,,w,,p,,y,
x,,,t,,,c,,n,t,,s,s,,,p,w,o,,n,,d
x,s,g,f,n,f,w,b,,e,?,,,,w,p,w,,p,,,g
,,y,,,,,,n,,,s,,w,,,w,o,p,n,,
x,f,,f,f,,,b,p,e,,k,,n,b,p,w,,,,y,
f,s,,,n,,,b,,,e,,,,,p,w,,,,s,
f,y,e,,,,c,,,,,,,p,,p,w,o,,w,v,d
x,,g,,,,c,b,,e,b,k,,p,p,p,,o,,h,v,p
f,y,,,,,c,,b,t,?,s,k,p,p,p,w,,,w,,
,s,,,s,f,c,,b,,?,k,s,,,p,,o,,w,,l
f,y,c,f,m,a,c,,,e,,k,,c,,p,w,n,n,w,,d
x,y,e,t,n,,c,,p,,,,s,,,,,o,p,k,,
,s,,f,,,c,,b,,?,,s,p,,p,,o,,w,v,
x,s,n,f,s,f,,n,b,t,?,s,,p,w,p,,,,w,,l
f,y,y,,f,f,c,,g,,b,k,k,,b,p,,o,l,h,,
k,,n,f,,f,c,,,,?,,k,w,p,,,,e,w,,
,,g,f,f,f,c,,,e,,,,n,,,,o,l,,v,
,f,,,f,f,,b,g,e,b,,,n,,p,w,o,,,v,p
k,,e,f,s,,c,n,b,,?,s,,,,,,,,w,v,
f,f,,,,f,,b,,,b,s,,w,,p,w,,,,v,d
,s,,f,n,,c,,,e,?,,s,,,,,o,,,c,
f,f,g,t,n,,,,,,,s,s,g,w,p,w,,p,k,,d
,y,e,,,f,,,n,t,,s,,,,,,o,p,,,
,,w,,p,f,,n,,,e,,s,,w,,w,o,p,n,s,g
,,,,,f,c,,u,,,s,,g,,p,w,o,p,,y,d
f,,,,f,,,b,h,,b,,k,,,,,o,,,,p
b,s,,t,a,,,,g,,,s,,w,w,p,w,o,p,,,g
,y,n,f,y,,c,,b,t,,s,s,w,p,p,w,o,,w,v,
,,,f,f,f,,,b,,?,k,,p,p,p,w,o,,,v,l
x,,w,,,f,c,,,,e,s,s,,,,,o,p,k,v,
,f,,,f,f,c,,,,b,k,k,,n,p,,,,,,
,y,,,f,f,c,,g,e,,k,,,n,,w,o,,,v,p
,y,y,,l,f,c,b,,,c,s,s,,,p,,,p,k,,
,f,n,f,,,w,,,,,,s,,w,p,,o,e,k,,
,y,w,t,p,,,,,,,,s,w,,p,,o,,k,,
,s,,f,,,,,,,,s,s,,w,,w,,e,,,d
k,,,,s,,,,b,,?,s,k,w,p,,,o,e,,,
x,f,,t,,f,,b,n,,,s,s,g,,p,,,p,k,y,
,,,t,p,,,n,,e,e,s,,w,w,,,o,,k,v,
,,,,s,,,n,b,,,,,w,p,p,w,,,,v,d
,,n,f,,,,n,,,b,s,,w,,,w,,,w,,l
f,f,,,,,,b,u,t,,,,,,p,,o,p,,y,d
f,s,e,,s,,c,n,,t,,,,w,p,,w,o,e,,,p
x,,w,,,f,,,,e,c,,,,,,w,,,,s,
,,,f,,f,c,n,b,,,s,,p,,p,w,,,,v,d
f,s,,,n,f,,b,k,t,e,f,,w,w,p,w,o,,k,,g
f,f,,,f,,c,b,,,,,k,,,,w,o,,h,y,d
x,,,,c,,,n,g,e,b,s,,,,p,w,o,,n,,d
k,y,e,,y,,,,b,t,,,s,,w,,w,,,,v,p
,f,,t,n,f,,b,n,t,b,s,s,,,p,w,,,k,y,d
x,,n,f,,,,,n,,e,,,,w,p,w,,,,s,
x,y,e,f,f,f,c,,b,t,,,,w,p,p,,,,w,,
,,e,f,f,,c,n,b,t,,k,,,w,,,,e,,,
,,w,,,f,w,,g,,,k,,w,w,p,,t,p,w,s,
x,,,t,f,,,b,h,,,s,s,,w,p,w,o,p,h,v,g
,s,n,f,,f,c,n,,t,?,k,,w,,,,,e,,,d
f,s,,,,f,,,,t,,s,,,,p,,,e,,a,g
k,s,,f,s,,c,,,t,?,s,s,w,,p,,o,e,,,
,,,,f,f,,b,p,,b,,,p,n,p,w,,,,v,g
x,s,e,f,,f,c,n,b,t,?,,,w,,p,w,,,,v,p
x,,e,f,,,,n,b,,?,,,,w,p,w,o,e,,,
,,n,,s,f,c,,b,,?,,s,,w,,,o,e,,v,d
,s,n,t,n,,,,,e,b,,,,w,p,,t,,,v,p
f,y,n,,,f,,,,,,s,y,w,,,w,,,,,
,,y,,,,,,g,e,b,k,,b,,p,,,,h,y,
,,n,f,,f,,,b,,?,,s,p,w,p,w,,e,,v,l
k,,e,,,f,c,n,b,,,s,,,,p,w,,,,,l
,f,g,f,f,f,,,,e,,,,,,p,w,o,,h,y,g
x,y,y,f,,,c,b,,,,k,,,,p,w,,l,,y,d
f,s,n,,,,,n,b,,?,,,p,,,,o,e,w,,
,f,w,,,,w,,w,e,?,,,,w,p,,,,,,g
,y,e,t,,f,c,,,t,,s,s,p,w,p,,o,p,,,d
x,,,,f,f,c,b,,t,,s,,w,,,w,o,p,,,u
k,,w,f,n,f,w,,,,,k,,,,,w,t,p,,n,
k,,e,,y,f,,n,b,t,?,,,p,,,,o,,w,,
,f,,,n,f,c,,p,t,b,,,,w,,w,o,p,,,d
f,y,y,f,n,f,w,n,y,e,c,,y,y,y,,,,,w,c,l
x,,n,t,n,,,,,,,s,s,,,p,w,o,p,n,,
x,,,t,,f,c,b,n,t,,s,s,w,g,,w,,p,k,v,d
,y,,,,f,,b,,t,b,s,s,w,p,p,w,o,p,,v,d
x,,g,,,f,,b,,t,,,s,,,p,,,p,,y,
k,,n,,,,,b,e,,,,s,,w,,,t,,,c,
f,,,f,,f,,b,h,,b,k,,,,p,w,,l,h,,p
b,s,g,,,f,w,,g,,,,,w,w,p,,,p,w,s,
f,,r,f,n,f,c,n,p,e,?,s,,w,w,,w,,f,h,,d
,,e,t,n,,c,b,,t,b,,,,,p,,o,,n,,d
,,w,,,,w,,,,,,,,w,p,w,t,p,,n,
,,,t,,,,,,,b,s,s,w,,p,,,p,,v,
f,,,t,,,c,,,t,,,s,w,g,p,w,,p,,y,
,,,,f,,,b,,t,,,f,,w,,,o,p,,v,
,,,f,f,,c,b,p,,b,k,,,,,w,,,,y,
x,,,f,n,,w,b,n,,e,,,w,,p,,o,,k,,
f,f,,t,n,,,,,t,b,,,,,,w,o,,,,
x,,g,,,,c,n,,e,b,,,w,,,,o,p,,v,d
,,,f,,,,,k,,,f,s,,w,,,,e,k,,
,,e,t,n,,,,p,t,b,s,,,g,p,,,,,v,d
f,f,,f,,f,,,n,t,e,,,,w,p,,o,e,k,,
,,n,f,,f,c,,b,t,?,,k,p,p,p,w,,,,v,p
,,e,f,,,c,,b,t,?,,s,,,p,w,,e,w,v,
,s,n,f,n,,,b,,,?,s,,,o,,n,o,p,y,,
,,,f,n,,w,,,e,?,s,k,w,,,w,t,,w,n,
x,y,g,f,f,,c,b,,,b,,k,b,b,,,o,,h,y,
,s,,,,f,,n,,t,,,s,,,p,,,,w,v,
,s,w,f,,,w,n,,e,,s,,,w,,,,,,,
,,g,f,n,,w,b,,,?,k,s,w,,p,w,,p,w,,g
,s,,f,n,,,b,,e,,s,s,,,p,o,,p,,,l
x,f,n,f,n,,w,,p,,e,,,w,,,w,o,e,n,,
,,,t,n,f,c,,,,b,,,p,,,w,o,,k,,d
x,s,,,y,f,c,n,b,,?,k,,,,p,,,,w,,
x,,,t,,f,c,,w,e,,s,s,w,,p,,t,,w,,
,y,e,,,f,,,n,t,,s,s,,p,p,,,,,,
f,,,,,,c,,,,b,s,s,p,,,w,,p,k,v,
,s,g,f,n,,w,b,,e,,k,,,,p,,t,p,w,n,
f,y,,,f,f,c,n,,,,k,k,w,,p,,,e,w,,
,,,f,,,c,n,,,?,s,,w,p,p,w,o,e,,,
,f,,,,,,,,,,s,,,w,,,,,k,y,u
,,e,t,n,f,c,b,n,,b,,,,,p,w,,,k,v,
f,,n,f,,f,c,n,,,?,,,w,w,p,w,o,,w,v,
,y,,,f,,c,,,,b,,k,b,p,p,w,,l,,,p
f,,e,f,s,,c,n,,,,,,,w,p,w,o,e,,v,p
b,s,p,t,n,,,,w,e,,s,,w,w,,w,t,p,,,g
,f,,,,f,,,w,,b,,,,,p,,o,,n,v,d
x,,y,f,,f,c,,,,b,,k,,b,p,,o,,,,g
f,y,,f,f,,c,,p,e,,k,k,,,p,w,o,l,,v,p
,y,,,n,f,w,n,w,e,,,y,y,y,p,y,,e,w,,
,,,,n,f,c,b,,,?,s,s,,,,w,t,,,,
,f,w,,,f,w,b,,,e,,f,,,p,,o,,,,g
f,f,,,,f,c,,,t,,,,g,,p,w,,p,,y,
x,f,,,n,f,w,,,,e,s,s,w,,,w,,,k,,g
x,s,,,,f,w,,,,,,,w,,p,w,o,e,n,,
,y,e,f,,f,,n,,,,k,,p,,p,,,,,,l
,y,e,f,f,f,c,,,t,?,,,,p,,,,,w,v,d
f,y,e,,f,f,,n,,t,,k,s,w,w,,w,o,e,w,v,
,s,,,c,f,w,,g,,b,s,s,,w,,,o,p,,s,
,,,f,,,c,b,,,,,k,n,,,,o,,h,y,
f,f,g,t,,,,b,,t,b,s,,,p,p,,,p,,y,d
x,,n,,p,f,,,p,,e,s,s,,w,,w,o,p,k,,g
x,y,y,f,f,f,,,g,,b,,k,,p,p,,,,,,d
f,,,,,,c,b,u,,b,,s,,g,,w,o,,,y,d
f,,g,,,f,,,g,e,b,k,k,p,,,,,l,,,d
f,,,t,,f,,b,n,,,,s,w,,,,,,n,,d
k,s,e,f,,,,,,t,,s,,p,,p,w,o,e,w,,
,,,,n,,,,o,,,,,o,o,,n,,,n,v,l
x,y,w,t,,,,b,n,e,,,,,,,w,,p,,s,
x,,n,f,n,f,,,,,e,,f,w,,,,o,,,,g
x,,,t,n,f,c,b,,t,,,,,g,p,,o,,n,v,d
,,n,f,,,,,,t,,,,,,p,,o,e,w,v,d
,f,w,t,,,w,n,p,t,b,,s,w,w,p,w,,p,u,,
,,n,t,p,,,n,k,,e,,s,,,,w,o,,k,,
,y,,f,s,,,n,b,t,?,,,w,,p,w,,,,,p
k,s,,,n,f,,,g,e,?,,,w,,,w,t,p,w,s,g
x,f,n,,n,f,c,b,u,t,,s,s,p,,p,,o,,n,,d
,y,,,,,,b,u,t,b,,s,w,g,,,,p,n,,d
,s,,t,n,,c,,e,e,,s,s,e,e,,w,t,,,c,
f,f,n,,,f,,,,t,,s,s,,w,,w,,e,n,,
f,,g,,,f,c,b,,e,b,k,k,,,,,,l,h,,g
f,,,,n,f,w,b,k,,e,,s,,,,,,e,,,
f,,,f,,f,,,,,?,k,s,,p,p,,,e,w,v,d
,s,,t,,,,,,t,b,s,s,,,,w,o,,,,
f,s,,,,f,w,,h,,e,,f,w,,,w,o,,,s,
x,,,,,,c,,g,,b,,k,n,,,w,,,h,,p
f,s,w,f,n,,,,k,,e,f,s,w,,p,,,e,k,,g
,,,,,,,b,,,b,,k,,,,w,o,l,,v,g
,y,,t,,,,,w,e,,s,s,,w,p,,t,,w,c,w
,y,,,,,c,n,b,,?,,k,p,p,,,,,w,v,
f,,e,t,n,f,,,,t,,s,,g,,,w,o,,n,,d
x,s,w,,c,,c,,u,,,s,,,,p,w,,,,s,d
,,,f,,,c,,,,,,,n,,,w,,l,,,p
,y,,,,f,c,b,w,,,,s,w,,p,w,,p,r,,
,,y,f,,,c,b,,,,,,,,p,w,,l,,v,p
,f,,t,n,,,,u,,,s,,,p,p,w,,p,,y,d
,s,,t,,,,,k,,c,,,w,,p,w,,p,n,,
f,,g,f,f,f,c,b,g,e,,,,,,p,w,,,,v,d
f,,,,n,,,b,,,b,s,,,w,,,,p,n,v,
,,,f,n,,,b,h,t,,,,,w,p,w,,e,,,
f,,n,t,n,f,c,,,t,,,s,g,g,,w,o,p,,,
f,,e,,n,f,c,,n,,b,,,,,p,w,,p,n,y,
k,y,,f,y,,c,,b,,?,s,k,w,,p,w,,,,v,
x,y,e,,,,c,,b,,,,,,,,w,,e,,,d
x,,p,,c,f,,n,,e,b,,s,,w,,,,p,n,,
,,,,f,f,,b,p,e,,k,,n,,,w,,,h,,g
k,f,w,f,,,,,,,,,,w,w,,,,p,,s,g
k,,,,f,f,,n,b,t,?,s,,,p,p,w,,e,w,v,d
x,y,g,,f,,c,b,,,b,,k,,,p,,,,h,v,g
,s,,t,n,,c,,e,e,,s,,,w,p,w,t,,w,c,
,s,,,,,c,n,b,,,s,,,,,w,,,w,,
,y,y,,,f,,,g,e,b,k,,,,,w,,l,h,y,
,,,t,,f,,,e,,?,s,,e,,,w,t,,w,c,
f,,g,,n,,,,,t,,,s,,w,,w,,,,,
f,,,f,,,w,b,,,e,,,,w,,w,,,,s,g
f,,w,t,p,f,c,n,k,e,,,s,,w,,,o,,k,v,u
f,,,,,f,c,,h,e,b,k,,,n,p,w,,l,h,,d
f,f,n,f,n,f,,,,t,e,s,f,,,,,o,e,n,s,g
,,e,,,,c,,w,e,,s,s,e,e,,w,t,,,c,w
x,f,y,,,,w,,w,,b,,,w,,p,,o,p,n,v,d
,,,f,y,f,,,b,,?,k,s,w,w,,w,o,e,w,,p
,s,,,l,,,,,e,c,s,,w,,,,,,k,n,m
,,n,,,f,,b,n,,b,,,,,,w,,,,v,d
f,y,,f,,,,,,e,b,,k,,b,,w,o,,h,v,
f,y,,f,,,c,n,,,?,k,k,,,,,o,,,v,l
,,g,,f,f,,,g,,,,k,,,,w,o,l,h,v,
,,,,,f,,,,e,e,,s,w,w,,,,p,,,u
,,w,f,,f,,b,p,e,,,s,w,w,p,,t,,w,n,
f,,,,,,c,b,,e,b,,k,b,,,w,,,h,,d
,y,,,n,,,b,n,,,,s,,g,,w,,,k,v,
,f,,t,,f,,,,,b,s,,,p,p,w,,,k,,d
,,,t,n,f,,,,,b,s,,p,,p,,o,,n,y,d
x,f,y,f,,f,,,g,e,,k,k,,p,,,o,,h,,
k,,n,f,,,c,,b,t,,,,w,p,p,w,o,,,v,
,s,,f,,,,,p,,e,,s,,w,p,,,,,s,g
,s,e,,,,,,,t,,s,,p,,,,o,,,,d
,,,,,,,b,,e,,,s,,,p,w,,,,n,
,s,w,,f,f,,,h,,,,,,w,,,o,,h,,
,,,,,f,w,b,p,t,e,,,,w,,w,o,e,,,g
,y,n,f,,f,,,b,t,,k,,,w,,w,,e,w,v,
x,s,e,,y,,,n,,,?,k,,w,,p,w,,e,w,v,d
,,g,f,,f,c,,g,,b,,k,n,b,,,o,,,v,
x,,y,t,a,,,,,e,c,,s,,,,,,,,s,
,,,f,,,,,,t,?,,s,w,p,p,,,,,,
f,y,,,f,,c,b,p,e,b,k,,,n,p,,o,l,h,,p
b,,,t,n,,,,,,b,s,,,w,p,w,,,r,,
,,,f,,,c,n,,,?,,s,w,,p,w,,,,,
,,n,t,,,,,w,e,,,,w,,p,w,,,k,y,p
,,n,,f,,c,n,,t,,,s,p,w,,w,,,,v,d
x,,b,t,,,c,,e,e,,s,,,w,,,t,,,c,
k,s,n,,s,,,,b,t,,k,k,,p,,w,,,w,,
x,s,e,,,f,,n,b,,?,k,k,,w,p,w,o,e,w,v,
b,y,,,l,f,c,,k,e,c,,,,w,,,o,p,k,s,g
,,b,t,,f,,,e,,?,,s,,,,w,t,,,,
,f,g,,,f,c,b,,e,,k,k,,b,p,w,,,,y,p
,y,,f,,,,n,b,,,,,w,,,,o,,,,l
x,y,,f,f,f,c,b,,,,,,,,,w,,l,,,g
f,,y,,f,f,c,,,e,b,,,,p,,w,,,,v,p
b,y,y,t,,f,,b,n,e,c,,,w,,p,w,,p,,,g
,s,,t,,,,,k,e,,s,s,w,w,p,,,p,n,,m
x,y,,t,,f,,b,p,e,r,,y,w,w,p,w,o,p,n,y,g
x,,n,,y,,,n,b,t,,s,,w,,,w,o,e,,,
,,,,n,f,,,,,b,,s,w,p,,,,p,,,
,,,,,f,,b,n,,,s,s,w,g,,w,,,,,
f,,e,f,,f,,n,,t,,,,w,,,w,o,e,,v,
f,,n,t,n,f,,b,,t,,s,s,w,,p,,o,p,n,v,
,,n,f,f,,c,,b,,?,k,,,,,w,,e,w,,
,f,,,,,c,,,,,,s,,w,p,w,,p,,y,
,,e,t,n,f,c,,,,b,s,s,,,,w,,p,k,v,
,s,,f,,,w,n,g,e,b,,s,w,,p,w,,,n,,
f,,,,,,,,,,,,s,,g,,w,,p,n,,
,,,t,n,f,,,,t,b,s,s,g,p,,w,o,,n,,d
f,f,,f,f,f,c,b,h,e,,,,,n,p,,o,,,y,
,,b,,n,,c,b,w,,?,s,,,e,,,,e,,c,
,y,y,,a,f,,,n,,c,s,s,w,w,p,,,,k,s,
,,,,,,c,b,h,,b,k,k,p,,,,,l,,y,d
,f,n,,,f,c,n,g,e,,,,,,p,,o,p,,v,
,,g,,,f,c,,w,t,b,,s,g,g,,,o,,n,y,d
x,,n,,n,f,w,b,,t,e,f,,,,p,w,,,,a,
,,n,,,f,c,,b,,,,s,,,,w,,,w,,p
,,,t,n,,,b,,,b,,,,,p,,o,p,,y,d
,f,w,,,f,,,,e,,s,s,w,w,,,,p,k,v,d
,f,n,f,,f,,,,e,e,s,,,w,p,w,,p,n,,
f,y,e,,,f,,,n,,,,s,p,w,p,,,,n,,
f,,n,t,n,,c,,p,,,,,w,w,,w,o,p,k,,d
f,f,w,f,,,w,,,,,f,s,w,,p,,o,e,k,,g
,y,,,n,f,,b,w,,b,s,s,w,g,p,w,,p,k,v,d
f,y,,t,,,c,,,t,,s,s,,w,p,,o,p,k,,
,y,n,t,n,f,,b,,,b,s,,,g,p,,,,n,,
,,,t,n,f,c,,,,b,,s,w,w,,,,,,,g
b,,w,,,f,,,w,e,,,,w,w,p,,,p,n,,
,,y,,f,,c,,h,,,,k,p,n,,,o,,,v,g
x,f,,t,,,,,n,t,,,,,,,w,o,p,,y,d
,y,,,m,,,b,,e,c,k,,c,c,,w,n,n,,,d
,,g,,,f,c,,w,t,,s,s,,,,w,o,,,y,
x,f,,f,,f,,,p,e,b,,k,,n,p,,o,,,y,g
,s,w,t,,f,,,,,,,,w,,p,,o,p,,,m
x,f,,,n,,,,,e,?,,k,,,p,,t,p,,,g
x,,n,,s,f,c,n,,t,,,s,w,p,p,w,o,e,,v,p
,y,e,,n,f,,b,,,b,s,,,g,p,w,o,p,n,,
,s,e,,f,f,c,n,,,?,,,,,p,,o,e,,v,d
,,,f,,f,,,,t,,,,,,p,w,,,w,,
,,e,t,,,c,b,,t,,,,,,,w,,p,,v,
,,e,t,n,f,,,n,,,,s,,,p,w,o,,,v,
,,,f,,,,,,t,?,,,w,p,,w,o,,,v,p
x,,,f,n,f,,,,e,,s,s,,,p,,,,k,v,
f,s,n,,n,f,,,p,,,,,,,,,,e,n,,
f,y,,,n,f,c,,,t,b,,s,w,p,,w,o,p,,v,
,s,n,,n,,,,o,,?,s,,,o,,o,o,p,n,c,l
,s,e,f,,f,,,,,?,k,,,p,p,,,e,,v,l
,,,t,l,,c,,,,c,s,,,w,p,,o,,,s,g
x,f,,t,,f,,b,n,,b,s,s,p,p,p,,o,p,k,,d
f,,e,,y,f,c,,b,t,,,k,,,,,,e,w,,
x,f,g,,f,,,b,p,e,b,,k,n,p,,w,o,l,,y,p
f,s,,,,,c,n,,,,s,s,,,p,w,o,,,v,g
x,s,,,p,f,,,,e,,s,s,,,p,,o,,,s,
f,y,g,,f,,c,b,,,b,,k,n,,,,o,,,v,
,,g,f,,,,,p,,b,,,,n,,w,o,,h,v,
k,,,,,f,,,,,?,s,,,,,w,,e,w,v,d
,s,w,,n,f,w,,p,,e,,f,w,w,p,w,o,,,s,g
f,s,n,,,,c,,b,t,,s,s,w,,p,w,,e,,,p
f,y,g,,,f,,b,n,,b,,,,,p,w,o,p,,v,
k,,,,,,w,,,,?,s,s,w,w,,,,p,,s,
,s,n,f,s,,c,,b,,?,,,,w,p,,,e,w,v,d
,,e,t,n,,c,,p,t,,,s,,p,,,o,,,,
k,,,,y,,,,b,t,?,,,p,,p,,o,e,,v,
