cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
x,y,g,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,,h,v,p
,y,n,f,f,,c,n,,t,,s,k,p,p,p,w,o,e,w,v,p
f,,n,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
f,y,c,f,m,a,c,b,y,e,c,,y,c,c,p,w,n,n,w,c,d
x,y,e,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,k,y,d
x,s,e,f,y,,c,n,b,,?,k,s,,,p,w,o,e,w,v,d
x,s,n,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l
,y,y,f,f,f,c,b,g,e,b,k,k,,b,p,w,o,,h,,p
k,s,,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,,v,l
f,y,g,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,d
x,,,f,,f,c,b,g,e,b,k,k,n,,p,w,o,l,h,v,p
k,y,e,f,s,f,c,n,b,t,?,s,k,,,p,w,o,e,w,v,l
f,f,e,t,n,f,c,b,u,t,,,s,w,g,p,w,o,p,n,,d
,s,,f,n,a,c,b,n,e,?,s,s,o,o,p,o,o,p,,c,l
f,f,g,t,n,,c,b,w,t,b,s,s,g,w,p,w,,p,k,v,d
x,y,e,t,n,f,,b,n,t,b,s,s,,g,p,w,o,p,n,v,d
x,y,w,t,p,,c,,k,e,e,s,s,w,w,p,w,o,p,n,s,g
x,y,n,t,n,f,c,b,u,t,b,s,s,g,p,p,w,o,p,k,y,d
f,y,g,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,v,p
b,s,y,t,a,f,c,,g,e,c,s,s,w,,p,w,o,p,n,s,g
,y,n,f,y,,c,n,b,t,?,s,s,,p,p,w,o,e,w,v,
f,y,e,f,f,f,c,n,,t,?,k,k,p,p,p,w,o,,w,v,l
x,s,w,t,p,f,c,n,n,e,e,s,s,w,w,p,,o,p,k,v,u
f,f,g,f,f,f,c,,g,e,b,k,k,b,n,p,w,o,l,h,v,g
f,y,y,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,v,
x,y,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,,k,s,m
f,f,,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,k,s,g
x,y,w,t,p,f,c,n,k,e,e,s,s,w,,,w,o,p,k,v,g
x,s,n,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
k,s,e,f,s,f,,n,b,t,?,s,,w,p,p,w,o,e,,v,p
x,f,n,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,k,y,d
f,y,w,t,p,,c,n,k,e,e,s,s,w,w,p,w,,,k,v,g
x,s,e,f,s,,c,n,b,,,k,k,w,,,w,o,e,w,v,d
x,f,n,,n,,w,,w,e,b,s,f,w,n,p,w,o,e,w,v,l
f,f,n,t,,f,,b,,t,b,s,s,,w,p,w,o,p,n,y,d
f,s,e,f,s,f,c,,b,t,?,s,,w,p,,w,o,e,,v,p
x,s,w,,a,f,c,b,k,,c,s,s,w,w,p,w,o,,n,s,g
k,y,n,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,
f,s,g,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,,a,g
f,f,g,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,,h,,d
x,,w,f,c,,w,n,g,e,b,,s,w,,p,w,o,p,n,v,d
k,y,e,f,y,f,c,n,b,t,?,,s,p,w,p,w,o,e,w,v,p
f,f,n,t,n,f,c,b,n,t,,s,,g,w,p,w,o,p,k,,d
,f,n,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,n,s,g
x,y,e,f,,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d
k,,,f,f,,c,n,b,t,?,k,s,,w,,w,o,e,w,,p
b,s,w,f,n,,w,b,g,e,?,k,k,w,w,p,w,t,p,w,,
x,s,w,t,f,f,c,b,h,t,b,s,s,w,,p,w,o,p,h,v,g
f,s,n,f,y,,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d
,,g,f,,f,w,b,n,t,e,,f,w,w,p,w,o,e,n,a,g
k,s,,f,s,f,c,n,b,,?,s,s,w,w,p,w,o,e,w,,l
f,,,f,f,f,c,b,p,,b,k,k,p,n,p,w,,l,h,,g
x,s,e,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,,v,p
x,,e,,s,f,c,n,b,t,?,k,k,p,w,p,,o,e,w,v,p
f,y,n,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
,s,n,t,n,f,c,b,w,e,b,,s,w,w,p,w,,p,w,v,
f,y,n,t,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,s,p
f,y,y,f,f,f,c,b,g,e,b,k,,b,n,p,w,o,l,h,y,d
k,y,n,f,f,f,c,n,b,t,?,,s,p,w,p,w,o,e,w,v,l
k,y,e,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
f,f,g,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,y,g
x,y,y,f,,f,,b,h,e,b,,k,n,b,p,w,o,l,h,y,d
f,s,n,f,y,f,c,n,b,t,?,,k,p,w,p,w,o,e,w,v,p
,,w,,n,f,w,b,w,e,,k,k,w,w,p,w,t,p,w,s,g
x,y,,t,n,,c,b,,t,b,s,s,p,w,p,w,o,p,n,v,d
x,s,g,t,f,,,b,p,t,b,s,f,w,w,p,w,,p,,v,u
k,s,w,f,,f,w,b,w,e,?,,s,w,w,p,,t,,w,n,g
k,s,,f,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,
f,f,e,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,n,v,d
f,y,y,f,n,f,w,n,y,e,c,y,y,y,y,p,y,o,e,w,c,l
x,y,n,t,n,f,c,b,w,,b,s,s,p,w,p,w,o,p,n,v,
x,f,n,t,n,f,c,,,t,b,,s,,g,p,w,o,p,k,v,d
x,y,g,t,n,f,c,b,w,,b,s,s,w,p,p,w,,,n,v,d
,y,g,t,n,f,c,b,u,t,b,s,s,p,,p,,o,p,k,y,d
k,y,,t,n,f,c,b,,e,?,s,s,w,w,p,w,t,,w,,w
f,y,y,f,f,f,c,,h,e,b,k,k,b,n,p,w,o,l,h,,p
b,s,g,f,n,f,w,b,g,e,?,s,k,w,w,p,w,t,p,w,s,
f,y,r,f,n,f,c,n,p,e,?,s,f,w,w,p,w,o,f,h,y,d
x,y,e,t,n,f,c,b,u,t,b,s,,p,g,,w,o,p,n,y,d
b,s,w,f,n,f,w,b,w,e,?,s,s,,w,p,w,t,p,w,n,g
x,y,n,t,n,f,c,b,n,t,,s,s,w,g,p,w,o,p,k,,d
f,y,g,t,n,f,c,b,u,t,b,s,s,w,,p,w,o,p,n,y,
x,s,g,t,,f,c,,h,t,b,s,f,w,w,p,w,o,p,h,v,u
,,y,f,f,f,c,b,p,e,b,,k,b,b,p,w,o,l,h,y,g
x,f,,f,n,f,w,b,n,t,e,s,s,,w,p,w,o,e,k,a,g
f,f,g,t,n,,c,b,n,t,b,s,s,w,w,p,w,o,p,k,v,
x,s,g,f,c,f,c,n,n,e,b,s,s,w,w,p,w,o,p,n,v,d
f,,g,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,k,a,g
x,f,e,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,n,v,d
f,,n,f,n,f,w,b,n,t,e,,f,w,w,p,w,o,e,k,s,
x,s,n,,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,,,p
k,y,e,f,f,f,,n,b,t,,s,s,p,w,p,w,o,e,w,v,p
k,s,n,f,n,a,c,b,y,e,,s,s,o,o,p,n,o,p,y,v,l
k,s,w,f,n,f,w,b,g,e,?,s,,w,w,p,w,t,p,w,n,g
x,,,f,f,f,c,b,p,e,b,k,k,b,b,p,,o,l,,y,p
k,s,e,,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l
x,s,w,f,c,f,w,n,g,e,,s,s,w,w,p,w,o,p,k,v,d
k,s,g,,n,f,w,b,w,e,?,k,s,w,w,p,w,t,,w,s,g
k,s,n,f,n,a,c,b,,e,?,s,s,o,o,,o,o,p,b,c,l
,f,n,f,n,f,w,b,p,t,e,s,s,w,,p,w,o,e,n,a,g
,f,n,t,n,f,,,u,t,b,s,s,,w,,w,o,p,,v,d
x,s,,f,y,f,c,n,b,t,,k,s,w,p,p,w,o,e,w,v,p
x,y,c,t,n,f,c,,w,e,b,s,s,,w,p,w,t,p,w,v,
,y,e,,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,n,v,d
f,f,g,t,n,f,c,b,n,t,,s,s,p,p,p,w,o,p,k,v,d
b,s,g,,,f,,b,g,,?,k,s,w,w,p,w,,p,w,n,g
f,y,e,f,f,f,c,n,,t,,k,k,w,p,p,w,o,e,w,v,p
f,y,n,f,s,,c,n,b,t,,s,k,w,p,p,w,o,e,w,v,d
s,f,n,,n,f,c,n,p,e,e,s,s,w,w,p,,o,p,k,y,u
x,y,e,t,n,f,c,,n,t,b,s,s,p,p,p,w,o,p,k,v,d
f,y,n,f,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d
x,y,y,f,f,f,,b,p,e,,,k,b,p,p,w,o,l,h,v,p
f,y,e,,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p
b,s,p,t,n,f,c,b,w,,b,s,s,w,w,,w,t,p,r,v,
f,f,y,t,l,f,w,n,w,,b,s,s,w,w,p,w,o,p,n,v,d
x,y,y,f,f,f,c,b,h,e,b,k,k,b,b,,w,o,l,h,y,g
f,y,,f,f,f,c,b,p,e,b,k,k,n,b,,w,o,l,h,,p
b,y,y,,n,f,w,n,w,e,c,y,y,y,y,p,y,o,e,w,c,l
k,y,b,t,n,f,c,b,e,e,?,s,s,w,e,p,w,t,e,w,c,w
x,f,w,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,k,s,g
f,f,g,t,n,,c,b,n,t,b,s,s,g,,p,w,o,p,k,y,
,f,w,f,n,f,w,b,p,t,e,s,s,,,p,w,o,e,k,s,
x,s,g,f,n,f,w,b,k,,e,f,f,w,w,p,w,o,e,n,a,g
k,y,e,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,,w,v,l
f,y,e,f,f,f,c,n,,t,?,s,k,p,p,p,w,o,e,w,v,d
f,y,e,f,f,f,,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
x,s,g,f,c,f,w,n,g,e,b,s,s,w,w,p,w,o,p,n,s,d
x,,y,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,d
f,f,g,t,n,f,c,b,w,t,b,,s,p,p,p,w,o,p,k,y,d
x,y,n,t,p,f,c,n,p,e,e,s,s,w,w,,w,o,p,k,v,g
x,y,y,f,f,f,c,b,g,e,b,k,k,b,,p,w,o,l,h,v,d
f,f,e,t,,,c,,u,t,b,s,s,p,g,p,w,o,p,n,y,
f,f,g,f,f,f,c,b,g,e,,k,k,p,,p,w,o,l,h,,d
f,f,g,t,n,f,,b,n,t,b,s,,w,g,p,w,o,p,n,y,d
k,s,e,f,s,f,c,n,b,t,?,s,,p,w,p,w,o,e,,v,p
k,s,n,f,n,a,c,,o,,?,s,s,o,o,p,n,o,p,n,v,l
x,y,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,,p,k,s,m
x,f,n,f,n,f,w,b,k,t,e,f,f,w,,p,,o,,n,a,g
x,f,g,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,,n,v,d
f,y,n,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d
f,f,w,t,l,f,w,,p,t,b,s,s,,w,p,w,o,p,u,v,d
f,s,n,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,u
,y,e,f,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,
k,s,w,f,n,f,w,b,g,e,?,k,s,w,,p,w,t,p,w,s,g
x,f,n,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,v,d
f,y,e,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,n,,d
x,s,e,t,n,,c,b,e,e,?,s,,e,,p,w,t,e,w,c,
f,f,,f,n,f,w,b,n,,,s,s,w,w,,,o,e,n,s,g
f,f,g,,f,f,c,b,p,,b,k,,b,b,p,w,o,l,h,v,g
,,g,f,n,f,w,b,k,t,e,f,s,w,,p,w,o,e,n,a,g
,y,,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,,d
f,s,w,,l,f,w,n,p,t,b,s,s,,w,p,w,o,p,u,v,d
f,s,g,f,n,f,w,b,h,,e,s,f,w,w,p,w,o,e,,s,g
x,y,g,,f,f,c,b,g,e,b,k,k,,b,p,w,o,l,h,y,
,s,w,f,n,f,w,,k,t,e,f,,w,w,p,w,o,e,,s,g
x,y,,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,
x,y,e,t,n,f,c,b,w,e,,s,s,e,w,p,w,,e,w,c,w
,y,e,f,s,f,c,,b,t,?,s,k,p,p,p,w,,e,w,v,p
f,f,e,t,n,f,c,b,n,t,b,s,s,g,,p,w,o,p,n,y,d
x,s,w,f,c,f,c,n,u,e,b,s,s,w,w,p,,o,p,k,,d
f,y,g,f,f,f,c,b,g,e,b,k,k,n,,p,w,o,l,h,v,
f,y,w,t,n,f,c,b,w,,b,s,s,w,,p,w,t,,,v,g
x,f,y,f,f,f,c,b,,e,b,k,k,b,,p,w,o,l,h,v,p
f,f,g,t,n,f,c,b,u,t,b,s,s,,p,p,w,o,p,n,y,d
x,s,,,a,f,,b,k,e,c,s,s,w,w,p,w,o,p,n,s,g
f,f,g,f,f,f,,b,g,e,,k,k,b,p,p,,o,l,h,v,d
f,f,n,t,n,f,,b,w,t,b,s,s,g,w,p,w,o,,n,v,d
f,f,g,f,n,f,w,b,,t,e,f,s,w,w,p,w,o,e,k,s,g
f,,n,t,n,f,c,b,p,t,,s,s,g,g,p,,o,p,,v,d
f,f,e,t,n,f,c,,n,t,,s,s,g,w,,w,o,p,,y,d
k,y,n,f,y,f,c,n,b,t,?,s,k,w,w,p,,o,e,w,v,l
x,y,e,f,s,f,c,n,b,t,?,k,s,w,w,p,w,,e,w,v,d
x,s,p,f,c,f,c,n,p,e,b,s,s,w,w,p,w,o,p,n,s,d
f,f,g,f,f,f,,b,p,e,b,,k,n,n,p,w,o,l,h,,g
,f,w,,n,f,w,b,p,e,?,s,s,w,w,p,w,t,p,w,s,g
k,y,e,f,f,f,c,n,b,t,?,s,k,w,p,,w,o,e,,,d
x,y,g,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,v,g
k,s,p,t,n,f,c,b,e,e,?,s,s,w,w,p,w,t,e,w,c,w
f,,n,f,f,f,c,n,b,,?,s,s,w,,p,w,o,e,w,v,d
f,y,y,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,p
f,s,e,t,n,f,c,b,e,,?,,s,e,w,,w,t,e,w,c,w
f,s,g,f,n,f,w,b,n,,e,s,s,w,w,p,w,o,e,k,a,g
f,f,w,f,n,,w,b,p,t,e,s,f,w,,p,w,o,e,k,s,g
f,y,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,u
f,f,g,f,f,,c,b,h,e,b,k,k,,n,p,w,o,l,h,v,d
f,f,n,f,n,f,w,,k,t,e,s,f,w,w,p,w,o,e,n,s,g
x,s,e,,n,f,c,b,w,e,?,s,s,e,e,p,w,t,,w,c,
x,f,y,t,l,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d
,y,n,f,y,f,c,n,b,,?,k,s,,w,p,w,o,e,w,v,p
x,s,y,t,l,f,c,b,w,e,c,,,,w,p,w,o,p,,n,m
x,y,n,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,n,v,d
f,y,g,f,f,f,,b,p,e,b,k,k,,b,p,w,o,l,h,v,p
f,y,e,f,s,f,c,,b,t,?,k,k,w,p,p,w,o,e,w,,
x,y,g,f,f,f,c,b,g,e,b,k,k,n,p,,w,o,l,h,v,g
x,y,n,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,s,u
k,f,,f,n,f,w,b,p,e,,s,s,w,w,p,w,t,p,w,,g
f,,g,f,f,f,,b,g,e,b,k,k,b,n,p,w,o,l,h,y,d
,y,n,,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,,v,d
x,f,e,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,k,v,d
x,y,g,t,,f,,b,n,t,b,s,s,p,g,p,w,o,p,n,y,d
,f,y,f,f,f,c,b,g,e,,k,k,n,p,p,w,o,l,h,v,p
k,s,n,f,,f,c,n,b,t,?,k,k,,p,p,w,o,e,w,v,l
x,s,,f,n,f,w,,p,t,e,s,s,w,w,p,,o,e,k,,g
k,,e,f,,f,c,n,b,t,,s,k,p,,p,,o,e,w,v,d
x,s,g,f,n,f,w,b,g,e,?,s,s,,w,p,w,t,p,w,n,g
f,s,w,t,,f,c,,h,,b,f,s,w,w,p,w,o,,h,v,g
,f,,f,n,f,w,b,p,t,e,f,,w,w,p,w,o,e,n,a,
,y,,,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,,v,
x,,e,f,y,f,c,n,,t,?,k,k,w,p,,,o,e,w,,
x,f,g,f,f,f,c,b,g,e,b,k,k,n,b,,w,,l,h,v,d
x,s,y,t,,f,c,b,w,e,c,s,s,,w,,w,o,p,k,s,m
f,y,e,f,f,f,c,n,b,t,,k,s,w,,p,w,o,e,w,v,d
f,y,y,f,f,f,c,b,p,e,b,k,k,,n,,w,o,l,h,v,p
b,y,w,t,n,f,,,w,e,b,s,s,w,,p,w,t,p,r,v,m
k,s,e,f,,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,,d
,y,n,,a,f,c,,w,e,r,,,w,w,,w,o,p,k,y,p
x,y,n,f,f,f,c,n,,t,?,,s,p,w,p,,o,e,w,,d
x,s,,t,n,f,c,b,,e,?,s,s,w,w,,w,t,e,w,c,w
k,,n,f,s,f,,n,b,t,?,k,k,,p,p,,o,e,w,v,
x,s,e,f,f,f,c,n,b,t,?,k,k,p,,p,,,e,w,v,
b,y,y,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,g
k,s,b,t,n,f,c,b,e,e,?,s,s,,e,p,w,t,e,w,,w
x,f,g,f,f,f,c,b,p,e,b,,k,n,b,p,w,o,l,h,y,p
f,y,n,f,s,f,c,n,b,t,?,k,,w,w,p,w,o,e,w,v,l
x,y,y,f,f,f,c,,h,e,b,k,k,n,b,p,w,o,l,h,v,g
f,y,y,f,f,f,c,b,p,e,,k,k,n,p,p,w,o,,h,v,p
b,y,y,,l,f,c,b,n,e,c,s,s,w,w,p,w,,p,n,n,g
b,s,y,t,a,f,,b,k,,c,s,s,w,,p,w,o,p,,s,m
x,y,n,t,l,f,c,b,,e,r,s,y,,w,p,w,o,p,n,y,g
x,y,n,f,y,f,c,n,b,t,?,,s,w,p,p,w,o,e,w,,l
f,,n,t,n,f,c,b,p,t,,s,,w,p,p,w,o,p,n,v,d
x,y,g,t,n,f,c,b,n,t,b,s,s,w,g,p,w,o,p,n,v,d
f,s,e,f,,,c,n,,t,?,s,s,w,p,p,w,o,e,w,v,l
f,,n,t,n,f,c,b,,,b,s,s,w,w,p,w,o,p,n,v,d
x,s,n,f,f,,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
x,f,n,,n,f,c,n,g,e,e,s,,w,w,p,w,o,p,,y,u
x,y,e,t,n,f,c,b,w,t,,s,s,w,p,p,w,o,p,k,v,d
x,s,p,f,c,f,w,n,,e,b,s,s,w,w,p,w,o,p,n,v,
f,f,e,,n,f,c,,,t,,s,s,g,g,p,,,p,n,y,d
f,y,e,t,n,f,c,b,p,t,b,s,,g,p,p,w,o,p,n,y,d
f,f,y,f,f,f,c,b,h,,b,k,k,p,n,p,w,o,l,h,y,g
k,y,b,t,n,f,c,b,w,e,?,s,s,w,e,p,,t,e,w,c,w
x,y,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m
f,f,y,f,f,f,c,,h,e,b,k,k,p,b,p,,o,l,h,,
f,f,n,f,n,f,c,n,g,e,,s,s,w,w,,w,o,p,n,v,u
x,y,g,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,n,y,
x,f,n,,n,f,w,b,,t,e,f,s,,w,p,w,o,e,,a,g
x,s,,f,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p
x,y,g,t,n,f,c,b,u,t,b,s,s,g,w,,w,o,p,k,y,d
x,f,w,f,c,,w,,n,e,b,s,s,,,p,w,,,k,v,d
x,f,n,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,u
f,,e,t,n,f,c,b,,t,b,s,,p,w,p,w,o,p,n,y,d
f,f,n,t,n,f,c,b,p,t,,s,s,w,w,p,w,o,p,k,v,d
f,f,w,f,,f,,b,h,,e,f,s,w,w,p,w,,e,k,a,g
x,y,g,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,k,v,d
f,,n,t,n,f,c,b,u,t,b,,s,w,w,p,w,o,p,k,v,d
f,y,n,,n,f,c,b,n,t,b,s,,p,g,p,w,o,,n,y,d
b,,p,,,f,c,b,,e,,s,s,w,w,p,w,t,p,r,v,g
,y,w,t,a,f,c,b,w,e,c,s,s,,w,p,w,o,p,n,s,g
x,f,y,f,f,,c,b,h,e,b,k,k,p,,p,w,o,l,h,v,g
x,f,,,,f,c,b,n,t,,s,s,,p,p,w,o,p,k,y,d
x,,,f,,a,c,b,y,e,,,y,c,c,p,w,n,,w,c,d
x,y,g,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,n,y,d
x,f,g,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,g
x,s,w,t,l,f,c,,n,e,c,s,s,,w,,,o,p,n,s,m
x,f,,f,n,f,w,b,g,e,?,s,k,w,w,p,w,t,p,w,n,g
x,s,n,f,s,f,,n,b,t,?,k,s,w,p,p,,o,,w,v,p
f,,e,t,n,f,c,b,p,t,b,s,s,,g,p,w,,p,n,v,d
k,s,e,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
f,s,n,,,f,c,n,b,t,?,k,s,w,,p,w,o,e,w,v,d
x,y,e,t,n,f,c,b,n,t,b,s,s,g,p,p,w,o,p,n,v,d
x,f,e,t,n,f,c,,,t,b,s,s,,p,p,w,o,p,k,v,d
k,y,e,f,y,f,c,n,b,t,,,,w,p,p,w,o,e,w,v,p
x,f,g,f,,f,,n,k,e,e,s,s,w,w,p,w,o,p,k,v,u
f,s,n,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,a,g
f,y,n,t,n,f,,b,u,,b,s,s,w,p,p,w,o,p,k,v,
x,s,n,,n,a,c,b,o,,?,s,s,o,o,p,o,o,p,n,c,l
k,s,e,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l
,s,w,t,l,f,c,b,k,e,,s,,w,w,,w,o,p,n,s,g
x,f,g,t,n,f,c,b,n,t,,s,s,p,,p,w,o,p,k,y,d
f,y,e,f,y,,c,n,b,,?,s,k,w,w,p,w,o,e,w,,d
,f,g,,f,,c,b,p,e,b,k,k,n,p,p,w,o,l,h,y,p
f,s,,t,,,,n,n,e,,s,s,w,w,p,w,o,p,k,v,
x,s,w,t,p,f,c,n,w,,e,s,s,w,w,p,w,o,p,k,s,u
f,y,g,f,f,f,c,b,,e,b,k,k,n,b,p,,,l,h,v,d
x,f,g,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,v,p
k,y,n,,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d
x,,,f,n,f,,b,p,t,,f,f,w,w,p,w,o,e,k,s,g
f,s,,f,f,f,c,n,b,t,?,s,s,w,,p,w,o,e,w,v,p
f,y,g,t,n,f,,b,n,t,b,s,,w,g,p,w,,p,n,v,d
k,f,g,f,n,f,,b,w,e,?,s,s,w,w,p,,t,p,w,s,g
f,s,n,f,s,,c,n,b,t,?,s,k,w,,p,w,o,e,w,v,d
f,f,e,t,n,f,c,b,p,t,b,,s,p,p,p,w,o,p,n,y,d
k,y,e,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
x,s,w,f,c,f,w,n,u,e,b,s,s,w,w,p,w,o,p,n,s,d
f,,e,f,s,f,,n,b,t,?,,s,w,w,p,w,o,e,w,,
b,,w,t,l,f,c,b,,e,c,s,s,w,w,p,w,o,p,k,n,m
x,y,n,f,y,f,c,n,b,t,?,s,k,,w,p,w,o,e,w,v,d
,s,n,f,f,f,c,n,b,t,?,k,k,w,p,p,,o,e,w,v,l
f,f,g,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,n,,d
,f,g,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,n,y,d
x,,e,t,n,f,c,b,w,t,,s,s,g,w,p,w,o,p,,y,d
f,,n,,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
,s,g,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,a,g
k,s,e,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
f,y,y,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,
x,s,n,f,f,,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l
,y,y,f,f,f,c,b,g,e,b,k,k,p,,p,w,o,l,h,v,d
f,s,g,t,f,f,c,b,h,t,,f,f,w,w,p,w,o,p,h,s,u
f,s,n,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
f,,w,,n,,w,b,n,t,e,f,s,w,w,p,w,o,e,k,a,g
x,,e,f,,f,,n,b,t,,s,k,p,w,p,w,o,e,,v,l
k,y,n,f,s,f,c,n,b,t,?,s,k,,p,p,w,o,e,w,v,p
x,s,e,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,
,s,e,f,f,f,c,n,,t,?,s,k,p,,p,w,o,,w,v,l
x,f,y,f,f,f,c,,,e,b,,k,p,b,p,w,o,l,h,,d
f,f,e,t,n,f,c,b,w,t,,s,s,p,w,p,w,o,p,k,v,
x,y,g,t,n,,c,b,p,t,b,s,s,w,p,p,,o,p,n,y,
k,f,n,f,n,f,w,n,,e,b,f,f,w,n,p,w,o,e,w,v,l
x,,,,f,f,c,b,h,e,b,,k,n,p,p,,o,l,h,v,d
x,s,w,,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,g
f,f,g,,f,f,c,b,h,e,b,k,k,b,b,p,w,,l,h,y,d
b,y,y,t,a,f,c,b,g,e,c,s,s,,w,p,w,,p,k,s,g
f,s,n,f,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l
f,y,w,t,n,f,c,,r,e,b,s,s,w,w,p,w,t,p,r,v,m
f,s,g,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,,a,g
f,f,g,f,n,f,w,b,h,t,e,,f,w,,p,w,o,e,k,s,g
x,s,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,g
x,f,n,f,,,w,b,k,t,e,s,f,w,,p,w,o,e,n,a,g
f,y,e,f,y,f,c,n,,t,?,k,s,,p,p,,o,e,w,v,
