age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
40.0,,,,no,,,,jun,thu,,,999.0,,,,,,4961.0,5228.1,no
49.0,retired,,,unknown,yes,,cellular,,,,,999.0,,nonexistent,,92893.0,-46.2,,5099.1,no
,blue-collar,single,,unknown,,,,,,,1.0,999.0,0.0,,,93918.0,,4963.0,5228.1,no
,retired,,basic.4y,unknown,yes,,,aug,,,1.0,,0.0,nonexistent,1.4,93444.0,,4965.0,,no
41.0,blue-collar,,basic.4y,,,no,,,,512.0,,,,nonexistent,,,-36.4,4864.0,,no
51.0,,married,,no,,,,nov,,,,999.0,0.0,,-0.1,,,,,no
,,married,basic.4y,,yes,,,,tue,259.0,1.0,999.0,0.0,,,92893.0,-46.2,1291.0,5099.1,no
29.0,,,basic.9y,no,,,,,,,,999.0,1.0,failure,-1.8,92893.0,-46.2,,,no
51.0,,,,no,yes,,,may,wed,,2.0,,0.0,,,,,,5191.0,no
,self-employed,,,,yes,,,,thu,,10.0,,,,1.4,,-42.7,4963.0,,no
,,,university.degree,no,,,telephone,,wed,,1.0,999.0,,nonexistent,1.1,93994.0,-36.4,4859.0,5191.0,no
32.0,blue-collar,,,,,no,telephone,may,mon,,,999.0,0.0,nonexistent,1.1,,-36.4,,,no
52.0,blue-collar,,basic.4y,,,,cellular,,,2015.0,,999.0,0.0,nonexistent,1.4,93918.0,,,,yes
,,,,,,,telephone,may,,39.0,,999.0,0.0,,1.1,93994.0,,,,no
,,single,university.degree,no,,,cellular,,,1327.0,5.0,999.0,0.0,nonexistent,1.4,,,,5228.1,yes
,,married,,unknown,no,no,telephone,,thu,187.0,,999.0,,nonexistent,,,-41.8,,,no
,management,married,,,,yes,cellular,,,138.0,,,,nonexistent,-0.1,,,,,no
50.0,,,university.degree,no,,,cellular,aug,,,,999.0,,,-2.9,,,0.859,5076.2,yes
,technician,,,,,,telephone,,,307.0,,999.0,,,,,,4967.0,5228.1,no
,admin.,single,,,,unknown,cellular,,,623.0,,999.0,0.0,nonexistent,,93918.0,,,5228.1,no
,management,,university.degree,no,yes,yes,telephone,,,,,,0.0,nonexistent,,,-41.8,4.96,5228.1,no
24.0,,single,,,yes,,,,,,,999.0,,nonexistent,,,,,5099.1,yes
,,single,high.school,no,,,,jul,thu,9.0,6.0,,0.0,nonexistent,,,,,5228.1,no
,,divorced,high.school,no,yes,,cellular,,,,,,1.0,,-1.8,,,,,no
,blue-collar,,basic.9y,,no,no,telephone,may,,84.0,,999.0,0.0,,1.1,,-36.4,4858.0,,no
61.0,blue-collar,married,professional.course,,yes,,,,thu,246.0,,999.0,,,,94601.0,-49.5,,4963.6,yes
50.0,admin.,,basic.6y,no,yes,no,cellular,,,,1.0,999.0,,,,,-36.1,4963.0,,no
,management,,,no,yes,no,,,thu,509.0,1.0,999.0,0.0,,1.4,,-42.7,,,no
,,,high.school,no,,,,jul,tue,858.0,6.0,,,,1.4,93918.0,-42.7,4961.0,,no
61.0,,married,university.degree,,yes,no,cellular,,tue,,1.0,,0.0,nonexistent,-2.9,,-31.4,0.883,,yes
,blue-collar,married,basic.6y,,no,no,telephone,may,,,1.0,,0.0,nonexistent,1.1,,-36.4,,,no
,,,,no,no,,,,,79.0,1.0,,,nonexistent,1.4,94465.0,,4961.0,5228.1,no
53.0,self-employed,,basic.9y,no,yes,,telephone,jun,thu,,2.0,,,nonexistent,1.4,94465.0,,,,no
,admin.,married,,no,,no,cellular,,,,2.0,,,nonexistent,-1.8,93075.0,-47.1,,,no
,,,high.school,,,,,jul,wed,82.0,,999.0,0.0,,1.4,93918.0,,,5228.1,no
,technician,,,no,no,,cellular,aug,tue,129.0,4.0,,0.0,,,,-36.1,,5228.1,no
49.0,admin.,single,,,yes,,telephone,jun,,244.0,3.0,999.0,,,,94465.0,-41.8,,,no
,unemployed,,,no,,,,,mon,143.0,,,0.0,nonexistent,1.4,,,,5228.1,no
,,,,,,no,,oct,,128.0,2.0,6.0,3.0,,,,-26.9,,5017.5,yes
35.0,blue-collar,,basic.6y,,,,,,,429.0,,,,,,92893.0,,,5099.1,no
,,married,professional.course,no,no,yes,,aug,wed,,2.0,999.0,,,1.4,93444.0,-36.1,,,no
32.0,admin.,,,,,no,,jul,thu,150.0,1.0,,,nonexistent,1.4,93918.0,,,,no
51.0,,,professional.course,no,,yes,,,,137.0,,,0.0,,,,-42.7,,,no
,admin.,married,,unknown,,,telephone,,thu,,1.0,,,nonexistent,1.1,93994.0,,4855.0,,no
48.0,,married,high.school,no,,no,,,fri,700.0,1.0,,0.0,nonexistent,,,,,,no
49.0,unemployed,,,,,no,,,wed,,,,0.0,nonexistent,,92379.0,-29.8,0.768,5017.5,yes
,retired,married,,,,,,may,thu,93.0,1.0,,,failure,,92893.0,-46.2,,,no
35.0,admin.,,university.degree,,,no,,nov,fri,,,,1.0,failure,,,-42.0,,5195.8,no
50.0,,married,,unknown,,no,cellular,,,222.0,,999.0,,,,,-36.1,4.97,5228.1,no
29.0,admin.,,,unknown,no,,,,,226.0,1.0,,0.0,nonexistent,,92893.0,,1244.0,,no
,management,divorced,,no,,,,,fri,355.0,,,0.0,nonexistent,1.1,93994.0,-36.4,,,no
37.0,,married,basic.6y,,no,,cellular,may,,635.0,,,,,,,,1327.0,,no
,services,married,,unknown,,yes,,may,,,3.0,,,nonexistent,1.1,93994.0,,4.86,,no
38.0,blue-collar,,,unknown,,,,,tue,132.0,1.0,,0.0,nonexistent,,93994.0,-36.4,4857.0,,no
,services,divorced,,no,,,cellular,,mon,231.0,,999.0,,,,93075.0,-47.1,1405.0,5099.1,no
,unemployed,,,,,no,,jun,,,,6.0,,,,,-39.8,0.742,,no
,,,,,yes,no,cellular,,,,,,,nonexistent,1.4,93444.0,-36.1,4964.0,,no
,technician,,,no,yes,,,,,,,,,,1.4,,,,,no
38.0,,,,no,,yes,telephone,,tue,,,,0.0,nonexistent,,93994.0,-36.4,4857.0,,no
37.0,,,high.school,,,,telephone,,,,,,,nonexistent,,,-36.4,4857.0,,no
,,,basic.4y,unknown,,,telephone,,,115.0,2.0,,0.0,,,93994.0,,,,no
,services,,university.degree,no,yes,,cellular,apr,mon,,1.0,,0.0,,,,-47.1,1405.0,5099.1,no
,blue-collar,,basic.9y,no,,unknown,,,,,1.0,999.0,,nonexistent,,93444.0,,4.97,5228.1,no
55.0,,married,high.school,no,no,,telephone,,,239.0,,999.0,0.0,,,,,,,no
,,,,,yes,,,jul,,,,999.0,,,1.4,,,4963.0,5228.1,no
41.0,technician,,professional.course,,,unknown,,jun,,,1.0,4.0,,success,,,-40.8,1262.0,5076.2,yes
38.0,admin.,,university.degree,no,no,,cellular,aug,thu,395.0,1.0,,,,,93444.0,,4968.0,5228.1,yes
54.0,blue-collar,married,basic.9y,no,,,,jul,,150.0,2.0,,0.0,nonexistent,1.4,,-42.7,4968.0,5228.1,no
33.0,blue-collar,,,no,,no,cellular,may,,293.0,,11.0,,,-1.8,,-46.2,,,no
36.0,services,,high.school,unknown,,,,,tue,,6.0,,,,-1.8,,,,,no
,,,university.degree,,,yes,cellular,,mon,342.0,3.0,999.0,,,1.4,,,4965.0,5228.1,no
,,married,,no,yes,,cellular,,wed,141.0,,999.0,0.0,nonexistent,-1.8,93075.0,-47.1,1415.0,5099.1,no
47.0,entrepreneur,,university.degree,no,,,telephone,jun,,,,,,nonexistent,1.4,,-41.8,4.96,5228.1,no
36.0,admin.,,,no,,,telephone,jun,tue,120.0,11.0,999.0,,,,94465.0,-41.8,4864.0,,no
47.0,,married,,unknown,yes,yes,telephone,,thu,95.0,,999.0,0.0,,,93994.0,,4.86,,no
34.0,admin.,married,,no,,no,,,mon,,,,,,,,-41.8,,5228.1,yes
27.0,,single,professional.course,no,,no,cellular,jul,,,,999.0,,nonexistent,,93918.0,-42.7,4962.0,,no
,,,,no,,,,may,,,2.0,999.0,,,1.1,,-36.4,4855.0,5191.0,no
,services,,basic.6y,,,no,telephone,,wed,230.0,1.0,,,nonexistent,,,-36.4,,5191.0,no
26.0,admin.,single,,no,yes,no,,,,,,6.0,3.0,,-1.1,,,0.881,4963.6,yes
48.0,,married,,,no,no,cellular,jul,,116.0,,,,,1.4,,-42.7,,,no
,,,unknown,unknown,yes,no,,,,96.0,2.0,999.0,,nonexistent,,92893.0,-46.2,1299.0,5099.1,no
,,divorced,high.school,,no,,,may,,,,,0.0,nonexistent,1.1,,,4.86,5191.0,no
37.0,,,,unknown,,,cellular,,tue,,,999.0,,nonexistent,1.4,,,,,no
,,,,no,,no,,,,,17.0,999.0,,,1.1,,,,5191.0,no
,retired,divorced,basic.4y,no,no,,,jun,thu,,,999.0,0.0,,,94465.0,-41.8,,,no
42.0,,,high.school,,,no,telephone,,,,,999.0,,,1.1,,-36.4,,,yes
29.0,,,university.degree,unknown,,,cellular,aug,,,2.0,,,,,,-36.1,,,no
31.0,,,high.school,,,yes,,may,tue,239.0,2.0,,,,,,,,5191.0,no
,technician,,university.degree,,yes,,cellular,,,325.0,,,,nonexistent,-1.8,92843.0,-50.0,,,no
34.0,technician,married,professional.course,no,yes,no,,,,,,999.0,0.0,nonexistent,1.4,,,4966.0,,no
31.0,,married,basic.9y,no,,,cellular,may,,,5.0,,1.0,failure,-1.8,92893.0,-46.2,,,no
49.0,,,,,,no,,may,thu,,2.0,,,nonexistent,,93994.0,,,5191.0,no
,blue-collar,married,basic.9y,unknown,yes,,,jul,,67.0,1.0,999.0,,,1.4,,,,,no
,admin.,,university.degree,no,no,no,cellular,,,,2.0,,,,1.4,,-36.1,,5228.1,no
,,,,,,,,jun,,667.0,3.0,999.0,0.0,nonexistent,1.4,94465.0,,,,no
,blue-collar,,basic.4y,no,no,,,,,,1.0,999.0,,,,,,,,no
,,,,unknown,,,telephone,,fri,,1.0,999.0,0.0,,1.1,93994.0,,,,no
,blue-collar,married,,no,,,,,,,2.0,,0.0,,-1.8,,,1423.0,5099.1,no
39.0,management,,high.school,no,no,,cellular,,thu,402.0,2.0,,0.0,nonexistent,,,-36.1,,,no
63.0,admin.,,university.degree,,,no,,,thu,174.0,2.0,6.0,,success,-1.1,94601.0,,,,no
,,,,,no,no,telephone,,,,1.0,999.0,,nonexistent,-0.1,93.2,-42.0,,,no
,,,university.degree,,,,cellular,nov,,,4.0,999.0,1.0,failure,-0.1,93.2,-42.0,4021.0,5195.8,no
,,,,,,,cellular,oct,wed,294.0,,999.0,1.0,failure,,92431.0,,0.74,5017.5,yes
46.0,,married,,no,,no,cellular,,,93.0,3.0,999.0,0.0,nonexistent,1.4,93918.0,,4962.0,,no
,unemployed,married,university.degree,,yes,,,,wed,,1.0,999.0,,nonexistent,1.4,93918.0,,4962.0,,no
,blue-collar,single,,,no,,cellular,nov,,141.0,2.0,,,nonexistent,-0.1,,-42.0,,,no
32.0,,married,,no,,no,telephone,,,285.0,,999.0,,nonexistent,,,-42.7,4961.0,5228.1,no
,,,,no,,no,,nov,tue,,,,,,,,,,,yes
43.0,admin.,married,university.degree,,,no,,,wed,,4.0,,0.0,,1.4,,-36.1,,,no
48.0,blue-collar,married,basic.6y,,,,,jun,thu,313.0,2.0,999.0,,nonexistent,,94465.0,,4866.0,5228.1,no
30.0,,single,,no,yes,no,,,wed,202.0,3.0,,,,,,,1281.0,5099.1,no
,blue-collar,married,high.school,unknown,yes,no,cellular,may,wed,118.0,,999.0,1.0,,-1.8,,-46.2,,5099.1,no
,,,,,,no,,nov,,,,,0.0,nonexistent,-0.1,,-42.0,,,no
51.0,admin.,,university.degree,no,yes,,cellular,jun,,263.0,,999.0,0.0,,-2.9,,,1268.0,5076.2,no
35.0,,,,,,,,,wed,65.0,4.0,999.0,,,-1.8,,,,,no
,,,,,no,,,,fri,,,999.0,0.0,nonexistent,,,,,,no
,blue-collar,married,,no,,,telephone,may,wed,389.0,1.0,999.0,,,1.1,,,4859.0,,no
,unknown,,,,no,no,telephone,may,,,,999.0,,,1.1,93994.0,-36.4,,,no
31.0,,married,,,,,telephone,jun,,,1.0,,0.0,nonexistent,1.4,94465.0,,,5228.1,no
,,,,no,no,no,,aug,,,1.0,999.0,0.0,,,93444.0,-36.1,,,no
,,single,,,yes,no,cellular,,tue,136.0,1.0,9.0,,success,-1.8,,-34.8,,,yes
,blue-collar,married,basic.4y,unknown,unknown,unknown,,may,,,,999.0,,nonexistent,1.1,93994.0,,,5191.0,no
,,,high.school,,,,,,fri,257.0,2.0,4.0,,,,92431.0,,,,yes
37.0,technician,married,university.degree,no,,,,aug,tue,158.0,,,,nonexistent,1.4,,,4963.0,,no
,admin.,single,university.degree,,yes,,telephone,,,,,,,,,93994.0,,4857.0,5191.0,no
,,,basic.4y,,,,,may,thu,,3.0,,0.0,nonexistent,,93994.0,,4.86,,yes
37.0,,single,high.school,no,no,,,,,,,999.0,,nonexistent,,94465.0,-41.8,4.96,,no
37.0,unemployed,,basic.6y,no,yes,no,,may,,425.0,1.0,,,failure,,,,,5099.1,no
52.0,services,,high.school,,no,,cellular,jul,,81.0,6.0,,,nonexistent,,93918.0,,4962.0,5228.1,no
,blue-collar,married,,no,,,,jul,,,1.0,999.0,0.0,,,93918.0,,4961.0,,no
51.0,,,,,,,,,fri,133.0,5.0,,,,,,-41.8,4947.0,5228.1,no
,management,,,no,yes,no,,,wed,,1.0,,,nonexistent,1.4,93444.0,-36.1,,5228.1,no
43.0,admin.,divorced,,no,,,telephone,,,178.0,2.0,,,nonexistent,1.1,93994.0,,,5191.0,no
44.0,blue-collar,,,unknown,,no,,,mon,118.0,,999.0,0.0,nonexistent,1.4,,-42.7,4962.0,,no
,unemployed,married,university.degree,,yes,no,cellular,,,,,,,nonexistent,,92201.0,,,5076.2,no
,,single,,no,,no,cellular,,wed,14.0,,,,,1.4,93918.0,,4963.0,,no
,management,single,,no,no,no,,,,,2.0,,0.0,,1.4,93918.0,-42.7,4958.0,,no
,,,university.degree,,,,telephone,nov,,105.0,2.0,,,,-0.1,,-42.0,,5195.8,no
30.0,blue-collar,,,no,,no,cellular,,fri,159.0,,999.0,0.0,nonexistent,,93918.0,-42.7,4957.0,5228.1,no
34.0,management,married,university.degree,,yes,no,cellular,,thu,281.0,,999.0,,nonexistent,-1.8,92893.0,,1327.0,,no
34.0,,,university.degree,no,,,cellular,aug,thu,518.0,1.0,999.0,0.0,nonexistent,1.4,,,,5228.1,yes
30.0,,,,no,,,cellular,,mon,234.0,,999.0,,nonexistent,,,,,5228.1,no
,,married,,,,,cellular,apr,tue,166.0,1.0,,0.0,,,,,0.642,5008.7,no
35.0,admin.,married,,,,no,cellular,,,415.0,,,,,,,,0.882,4963.6,yes
23.0,admin.,,professional.course,no,no,yes,telephone,,mon,266.0,3.0,999.0,,,,,,,5228.1,no
,services,,,no,,no,,,tue,335.0,,999.0,0.0,nonexistent,,92893.0,,1344.0,5099.1,no
,,,high.school,,no,,telephone,jun,,,1.0,,,nonexistent,,94465.0,,,5228.1,no
29.0,,,,,,no,,jul,,,,999.0,,nonexistent,,,,4963.0,5228.1,no
,,divorced,basic.9y,no,,no,,dec,,,,999.0,,,,,,,5023.5,no
,admin.,,,no,,no,,,,98.0,,,0.0,nonexistent,,93994.0,,4855.0,5191.0,no
55.0,,divorced,high.school,,no,no,,jun,,410.0,,,0.0,,1.4,94465.0,-41.8,,5228.1,no
31.0,,,,no,yes,,,,fri,320.0,,999.0,,nonexistent,1.4,,,4957.0,,no
36.0,blue-collar,married,,,,,,,,97.0,1.0,999.0,,nonexistent,1.1,,,4859.0,,no
,,,,no,,,telephone,may,wed,275.0,,999.0,0.0,,,93994.0,,,5191.0,no
,,,university.degree,no,,,cellular,jul,wed,426.0,,999.0,,nonexistent,1.4,,,,,yes
,,single,high.school,no,no,no,,may,wed,860.0,,999.0,0.0,,1.1,,-36.4,,,yes
47.0,,divorced,,,,yes,,,,1869.0,,999.0,,nonexistent,,93918.0,-42.7,4962.0,5228.1,no
,blue-collar,,basic.6y,unknown,,yes,,,,,1.0,,,,,,-36.4,,,yes
43.0,management,,,no,no,,,apr,wed,945.0,1.0,,,failure,-1.8,,,,,yes
,,single,university.degree,,yes,,,may,,,,999.0,0.0,,,,-46.2,,5099.1,no
,admin.,single,,,,,cellular,sep,fri,91.0,1.0,1.0,3.0,success,-3.4,,,0.773,5017.5,yes
,admin.,,,no,,no,cellular,,,391.0,,,,,-1.7,94215.0,-40.3,,4991.6,yes
45.0,,divorced,basic.4y,no,yes,no,,,,,8.0,999.0,0.0,,,,-41.8,4961.0,,no
30.0,,single,,no,yes,no,,,fri,,,999.0,,failure,-1.8,93075.0,,1405.0,5099.1,no
38.0,,married,basic.9y,,yes,no,cellular,may,,,,,1.0,failure,-1.8,,-46.2,,5099.1,no
42.0,services,,high.school,no,,,telephone,,fri,26.0,1.0,,0.0,nonexistent,,,-41.8,4967.0,5228.1,no
,,married,basic.4y,unknown,,no,cellular,,,,1.0,999.0,0.0,nonexistent,,93444.0,,4966.0,,no
,blue-collar,married,,,,no,,may,,222.0,1.0,,,,-1.8,92893.0,-46.2,,,no
52.0,blue-collar,,basic.4y,no,yes,no,telephone,,thu,,2.0,,0.0,,,,-41.8,,5228.1,no
,technician,married,,no,no,,,may,thu,504.0,3.0,999.0,0.0,,1.1,,,4.86,,no
38.0,services,,high.school,,,,cellular,may,,,,,0.0,,,,-46.2,1313.0,,no
49.0,,,university.degree,unknown,yes,,,nov,fri,110.0,,999.0,,,,,-42.0,,5195.8,no
30.0,services,,high.school,,,,,jun,,,,,,,-2.9,92963.0,-40.8,,,yes
30.0,blue-collar,single,basic.6y,no,,no,telephone,,,135.0,5.0,999.0,0.0,nonexistent,1.4,93918.0,-42.7,4961.0,5228.1,no
34.0,admin.,,university.degree,no,no,no,,aug,tue,109.0,,999.0,,,1.4,,-36.1,4963.0,5228.1,no
,services,married,high.school,no,yes,,,,wed,,2.0,999.0,0.0,,-1.8,,,,,yes
37.0,,,high.school,no,,no,cellular,,,,3.0,,0.0,nonexistent,1.4,93918.0,-42.7,,,no
44.0,technician,,,no,,no,,,wed,,1.0,,,,1.1,93994.0,,,,no
,,,university.degree,no,,no,cellular,jun,,112.0,1.0,,,,-2.9,,,1.26,5076.2,no
,blue-collar,married,,,,,telephone,jun,,337.0,22.0,999.0,,,,,-41.8,,5228.1,no
34.0,blue-collar,married,,,,no,telephone,may,,,,,0.0,nonexistent,,93994.0,-36.4,4857.0,,no
52.0,,married,basic.9y,,no,,,,,171.0,,,,nonexistent,1.4,93918.0,,,5228.1,no
30.0,,,basic.4y,,,,telephone,,fri,142.0,3.0,999.0,1.0,,-1.8,92893.0,,,,no
,,,university.degree,no,yes,no,cellular,aug,wed,,11.0,,,,1.4,,,4964.0,,no
38.0,,single,university.degree,no,,,,,mon,,2.0,999.0,0.0,,1.4,93444.0,,4965.0,5228.1,no
,,married,,no,no,no,,may,thu,,,999.0,0.0,nonexistent,1.1,93994.0,-36.4,,5191.0,no
,,married,,,,,,,,298.0,,,,,1.4,94465.0,-41.8,,5228.1,no
43.0,,,basic.4y,unknown,,,telephone,may,,,,999.0,0.0,nonexistent,1.1,,,4859.0,5191.0,no
,admin.,,,,no,,telephone,,,,5.0,999.0,0.0,nonexistent,-1.8,92893.0,-46.2,,5099.1,no
56.0,,married,,,,no,cellular,,tue,,,,0.0,nonexistent,-0.1,93.2,-42.0,,5195.8,no
,,married,university.degree,,no,no,telephone,nov,fri,179.0,,999.0,0.0,,-0.1,,,,5195.8,yes
44.0,services,married,high.school,no,no,no,telephone,,thu,126.0,2.0,999.0,,,,,,4.86,5191.0,no
26.0,technician,,,,,no,,may,,,1.0,999.0,0.0,nonexistent,-1.8,,-46.2,1327.0,,no
,admin.,,,,no,no,,aug,,,2.0,999.0,,nonexistent,,,,,,no
,,,high.school,,,,,,mon,,,999.0,0.0,,-2.9,,,0.861,5076.2,yes
26.0,,single,unknown,,,no,cellular,may,,189.0,2.0,,,failure,,,-46.2,,5099.1,no
,,married,unknown,no,no,no,,aug,mon,,1.0,,2.0,,,92201.0,-31.4,,5076.2,no
,management,married,,no,no,,cellular,dec,,,,,,nonexistent,,92713.0,,,5023.5,no
,,,professional.course,no,yes,no,,,,,,999.0,,nonexistent,,93994.0,-36.4,4857.0,,no
51.0,,married,professional.course,,yes,,cellular,,thu,135.0,2.0,,1.0,failure,-2.9,,-33.6,,,yes
50.0,,married,,no,,,cellular,jul,thu,73.0,,,,,1.4,93918.0,-42.7,,,no
23.0,blue-collar,single,,no,,,cellular,jul,tue,,,,,,1.4,,-42.7,4961.0,,no
46.0,,married,university.degree,,,,,aug,,208.0,,,,nonexistent,1.4,93444.0,,4963.0,5228.1,no
,admin.,,university.degree,,yes,yes,cellular,,,90.0,4.0,,,,-0.1,,,4076.0,5195.8,no
32.0,,,,no,no,yes,,,,302.0,,999.0,0.0,,1.4,,-42.7,,,no
,,single,professional.course,,,,telephone,,,,3.0,,,nonexistent,,94465.0,,,5228.1,no
,,divorced,,,no,no,,,,178.0,,999.0,,nonexistent,-0.1,93.2,,,,no
26.0,technician,single,,,,no,,,,,,,0.0,nonexistent,,93075.0,,1405.0,,yes
24.0,,single,,no,,,,oct,,97.0,1.0,,,nonexistent,-3.4,,-26.9,0.733,,yes
55.0,technician,divorced,university.degree,no,no,no,,,,,,999.0,0.0,,,93444.0,-36.1,4965.0,5228.1,no
33.0,services,married,high.school,,,,telephone,,,78.0,,,,,1.4,94465.0,,4967.0,5228.1,no
,,,high.school,,,no,telephone,may,fri,17.0,9.0,,0.0,nonexistent,-1.8,,,1313.0,5099.1,no
,,divorced,basic.6y,unknown,,yes,,may,,,,,0.0,,,,,,,no
35.0,admin.,single,,,no,no,cellular,aug,,,,,,,1.4,93444.0,-36.1,4965.0,5228.1,no
51.0,,single,university.degree,,yes,,cellular,aug,,,,,,nonexistent,,93444.0,,,,no
,,,high.school,no,yes,no,,,tue,,,999.0,,nonexistent,1.4,,,,,yes
,self-employed,married,,unknown,no,no,,may,,138.0,,999.0,0.0,,,93994.0,-36.4,4856.0,5191.0,no
53.0,,,professional.course,no,,,cellular,aug,,,1.0,999.0,,,1.4,93444.0,,4968.0,,no
,admin.,married,,,,,,,wed,31.0,,999.0,0.0,nonexistent,,93918.0,-42.7,,,no
36.0,admin.,,,,no,,cellular,aug,thu,187.0,,,0.0,nonexistent,,,-36.1,4968.0,,no
40.0,blue-collar,,,no,no,,,,fri,,,,0.0,nonexistent,1.1,,,4855.0,,no
,,married,,,,no,,,,209.0,1.0,,,,,,,4962.0,,no
51.0,blue-collar,married,,unknown,,,cellular,aug,fri,,,999.0,0.0,,,93444.0,,,5228.1,no
,admin.,single,university.degree,no,yes,,cellular,,mon,,2.0,,,,,,,,5017.5,no
,management,,,no,,no,cellular,,,,2.0,6.0,1.0,,,,-34.6,0.645,,yes
42.0,,,basic.4y,no,no,,,apr,,,3.0,999.0,0.0,,,,,,5099.1,yes
32.0,admin.,divorced,,,,,,may,,,2.0,999.0,0.0,nonexistent,1.1,93994.0,,4857.0,,no
,,married,,no,no,no,,,,,3.0,,0.0,,,,-36.4,4857.0,5191.0,no
,,,,,,no,,may,mon,219.0,,,0.0,,-1.8,92893.0,,,,no
,management,,,no,,no,cellular,sep,,156.0,,,,,,92379.0,-29.8,0.803,,no
73.0,,married,basic.4y,,,,,jul,tue,538.0,,,0.0,nonexistent,-1.7,94215.0,,,,no
52.0,retired,,university.degree,,,no,,,thu,427.0,,,,success,,92201.0,-31.4,,,yes
30.0,,married,,no,no,yes,cellular,aug,,,3.0,999.0,0.0,nonexistent,1.4,,,,,no
,,,professional.course,no,yes,,cellular,aug,fri,,1.0,999.0,,nonexistent,,93444.0,,4966.0,5228.1,no
38.0,,,,no,no,no,cellular,,,,,,,,-0.1,93.2,,4153.0,,no
,blue-collar,,basic.6y,no,no,,,,wed,,3.0,999.0,0.0,nonexistent,,93444.0,,,5228.1,no
38.0,,,high.school,,,,,aug,,167.0,,999.0,,nonexistent,-2.9,,-31.4,0.884,,yes
54.0,,married,unknown,no,,no,,,,270.0,,999.0,,,1.1,,-36.4,4864.0,,no
,,married,university.degree,no,yes,,,may,,,,999.0,,nonexistent,-1.8,,-46.2,,5099.1,no
37.0,blue-collar,,,no,,,,may,,260.0,1.0,999.0,0.0,,,93994.0,,4859.0,5191.0,no
45.0,blue-collar,married,,no,,,cellular,aug,,,3.0,999.0,,nonexistent,,,-36.1,4968.0,,no
31.0,technician,single,professional.course,no,,no,cellular,aug,,,,,0.0,,,93444.0,,4963.0,,no
47.0,blue-collar,married,,no,,,,,,955.0,4.0,999.0,,nonexistent,1.4,94465.0,,4866.0,5228.1,no
,,married,,,no,,telephone,,fri,283.0,,,0.0,nonexistent,,93994.0,-36.4,,5191.0,no
,management,single,,,no,,telephone,nov,,,,,,,-0.1,93.2,,4191.0,5195.8,no
,,single,unknown,,yes,no,,,,,,999.0,0.0,,1.4,93918.0,,4962.0,,no
,,,,,yes,,,,tue,,,999.0,0.0,nonexistent,,93994.0,,4857.0,,no
32.0,,married,,no,no,,telephone,,mon,,,,0.0,nonexistent,,,-36.4,,5191.0,no
,,,,unknown,no,,telephone,may,wed,166.0,,999.0,0.0,nonexistent,1.1,,,4859.0,5191.0,no
,,single,,no,yes,,cellular,,,808.0,3.0,999.0,,nonexistent,,93918.0,,,5228.1,yes
58.0,,,,,no,no,,may,,132.0,1.0,,0.0,,1.1,,,4857.0,,no
26.0,unemployed,single,,,yes,no,,jun,,,1.0,,0.0,,,94055.0,,,,no
,blue-collar,,basic.9y,,no,yes,telephone,may,tue,136.0,1.0,,,,,93994.0,-36.4,,,no
,retired,,basic.4y,no,,yes,cellular,apr,mon,,2.0,999.0,,nonexistent,-1.8,,-47.1,,5099.1,no
,,,professional.course,no,yes,,cellular,,mon,147.0,,999.0,,nonexistent,,,,4965.0,,no
,,married,,,no,no,,,thu,,1.0,,0.0,,-1.8,92893.0,-46.2,,5099.1,no
,blue-collar,,high.school,,,no,,,,,3.0,,,nonexistent,-0.1,,,4076.0,,no
,housemaid,married,,no,yes,no,,jul,tue,665.0,,999.0,,,,,,4961.0,5228.1,no
35.0,,,university.degree,no,,,,aug,thu,,1.0,,0.0,,-2.9,92201.0,,0.883,,yes
76.0,retired,,basic.4y,no,no,no,cellular,,,,4.0,999.0,1.0,failure,-1.8,,,0.638,,no
35.0,,,,,yes,,,nov,mon,365.0,1.0,,,nonexistent,,92649.0,-30.1,0.714,5017.5,no
,,,,,no,yes,telephone,,thu,49.0,,999.0,,,1.1,,-36.4,4855.0,5191.0,no
,,,,no,,,,,,404.0,2.0,,0.0,nonexistent,,92893.0,-46.2,1281.0,5099.1,no
,,married,,no,yes,yes,,,,,1.0,,,,-1.8,92893.0,,1266.0,5099.1,no
50.0,technician,,,unknown,,no,telephone,jun,wed,,20.0,,0.0,,,,-41.8,,,no
57.0,services,,high.school,,,,,,,80.0,,,0.0,nonexistent,,,-41.8,,5228.1,no
,,,,no,,,cellular,,tue,,2.0,,,nonexistent,1.4,,,4968.0,,no
,retired,married,high.school,unknown,,,,,,147.0,,999.0,,nonexistent,,,-36.4,,,no
,,single,high.school,,,,,sep,,,,3.0,,,,,,,,yes
58.0,management,,,,,,cellular,,wed,75.0,,,0.0,nonexistent,1.4,,,4957.0,5228.1,no
,,,high.school,,yes,no,telephone,,,,1.0,999.0,0.0,,,,-36.4,,,no
27.0,services,,high.school,no,no,,telephone,,thu,,,,0.0,,,,,4962.0,,no
,,,university.degree,,,,cellular,,,403.0,,,0.0,,1.4,,,,5228.1,no
,management,married,,,,,,,,81.0,1.0,6.0,,,,,-26.9,,,yes
23.0,self-employed,,,no,yes,no,cellular,may,thu,64.0,2.0,999.0,0.0,nonexistent,-1.8,92893.0,,,,no
