age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,contact,day_of_week,default,education,housing,job,loan,marital,month,poutcome,y
,,,,,,,-42.7,,,,,no,,,services,yes,married,,nonexistent,no
,,,,,,92893.0,,,,,,,,,,,,,,no
,,1.0,,,1.1,93994.0,,4857.0,5191.0,,,,unknown,,blue-collar,,,may,,no
30.0,,,,,,93994.0,,4857.0,5191.0,,,no,,,,,married,,nonexistent,no
,,,,2.0,,,-34.6,,,,,,,,,,,,,no
,,3.0,999.0,,,,,,,,mon,no,,,blue-collar,no,,jun,,no
,,,,,1.1,93994.0,-36.4,,,,fri,no,,yes,technician,,,,,yes
,,,,0.0,,93444.0,,4965.0,5228.1,cellular,,,,,technician,,,aug,,no
,,,,,,,,,,,,no,,,,no,,,,no
34.0,285.0,,999.0,0.0,-1.8,92893.0,-46.2,1.25,5099.1,,,unknown,,,,,,may,,yes
,,,999.0,,-2.9,,,,,cellular,,no,,,,no,married,aug,,no
,100.0,2.0,999.0,,-1.8,,,1405.0,5099.1,telephone,,,professional.course,,technician,,,,nonexistent,no
,,4.0,,0.0,,,,,5191.0,,,,high.school,,admin.,,,,,yes
,,4.0,,,,,,4968.0,,cellular,,,high.school,,,,,,,no
54.0,,,,,,93444.0,,,,,,,high.school,,,,,,,yes
,,,,0.0,,,,0.684,,cellular,fri,no,,,,,single,,,yes
,176.0,,999.0,0.0,,,,,,telephone,,unknown,,,admin.,,,,,no
,,1.0,,,,94465.0,,,,telephone,,,professional.course,,blue-collar,yes,,,nonexistent,no
,47.0,,999.0,0.0,,92893.0,-46.2,,,,,,,,,no,married,,nonexistent,no
,,,999.0,,-1.8,,,,,cellular,,,,,admin.,,,,,no
31.0,,,,,,93444.0,-36.1,,5228.1,,wed,,university.degree,yes,technician,no,,,,no
,,2.0,,0.0,,,-42.0,,,,,,,yes,,,,nov,,no
43.0,,2.0,999.0,0.0,,,-36.1,,,,,,,,admin.,,,aug,,no
44.0,73.0,2.0,,0.0,1.4,94465.0,-41.8,,5228.1,,,,basic.9y,yes,,no,,,,no
,80.0,,999.0,0.0,1.4,,,,,,mon,unknown,basic.4y,no,,no,,aug,,no
,,,999.0,,,94465.0,-41.8,,,,,,,no,,,,,nonexistent,no
,177.0,2.0,,0.0,,93994.0,,,5191.0,telephone,,,,,,,,,nonexistent,no
,487.0,,999.0,0.0,-1.8,,,,,,,,professional.course,yes,,,single,,nonexistent,yes
29.0,,,,,,92963.0,-40.8,,,,,,high.school,yes,,,,,,yes
,,,,,-1.8,92893.0,,1281.0,,cellular,,,,no,,,,,,no
,119.0,,,,,,,4968.0,,,,,university.degree,,admin.,no,,,nonexistent,no
37.0,697.0,2.0,,0.0,,,-36.4,,5191.0,telephone,,,high.school,yes,,,,,,no
,180.0,,,,,93444.0,,,,,thu,,,,,,married,,,no
,,,,,,93075.0,,1415.0,5099.1,cellular,wed,no,,,,,married,,,yes
,,,,,,93.2,-42.0,,,cellular,,,,,,no,married,,,no
,,,,0.0,,,-41.8,4864.0,,,,unknown,university.degree,,admin.,,,,,no
,,,,0.0,,,,,,cellular,fri,no,,,,,,nov,,no
,135.0,,999.0,,,,,4.86,,,tue,,,,admin.,,single,,,yes
,,1.0,999.0,1.0,,,-31.4,,,,,,,,,,,,failure,no
46.0,458.0,,,,,92893.0,-46.2,,,,thu,,,yes,management,,,,nonexistent,no
,,,,,-1.8,93075.0,,,,,thu,no,,,,,,,,no
42.0,148.0,,,,,,,,,,,no,,yes,management,,,,,no
,,,,0.0,,,,,5228.1,,,,,yes,entrepreneur,,,,nonexistent,no
,,1.0,999.0,,,,,,5228.1,cellular,tue,,basic.4y,no,,,married,,,no
,125.0,2.0,,,,,,1281.0,,,,,,,,no,,may,,no
,,,,0.0,-1.8,92843.0,,,,cellular,mon,,,,student,,single,mar,,no
55.0,,3.0,999.0,,,,,,,telephone,mon,,,,services,,married,,,no
,,,,1.0,,92893.0,-46.2,,,,,,,,,,married,may,failure,no
,,,,,,,-42.0,,5195.8,,,no,,,,,,,nonexistent,no
,,6.0,,,1.4,,,4.96,,telephone,,,,yes,services,no,,jun,,no
49.0,70.0,,,0.0,,93918.0,,,5228.1,cellular,,,,yes,admin.,,divorced,,,no
,,,,,1.4,,,,,,,unknown,basic.4y,,,no,married,jul,nonexistent,no
,,2.0,,,,,,,,cellular,tue,,,yes,,,single,,failure,yes
,,4.0,999.0,,1.1,,,,,,,,,,services,,,,nonexistent,no
,,,,,,,,,,,,,high.school,,,,married,,,no
,361.0,1.0,999.0,,,,-42.0,,,,,no,professional.course,yes,self-employed,,single,nov,nonexistent,no
,,,,0.0,,93444.0,-36.1,4963.0,,,mon,,,no,admin.,,,aug,,no
,295.0,,,,-1.8,,-46.2,,,cellular,,,,no,,,,,,no
,85.0,,999.0,0.0,-0.1,,-42.0,4191.0,,,,,professional.course,,,,,,nonexistent,no
,311.0,,999.0,,,,,4.86,5191.0,telephone,thu,,,,admin.,,,may,,no
,1306.0,4.0,,,1.4,93444.0,,,5228.1,,,,,,entrepreneur,,,aug,,yes
,320.0,,999.0,,,,-36.1,4968.0,,,,unknown,professional.course,,technician,no,,,,no
,34.0,,,,,,-41.8,,5228.1,,,unknown,,,,no,,,,no
,,,,,,94465.0,,,,,,no,,,,no,,jun,,no
,1210.0,2.0,,,,93.2,,4191.0,,,mon,,,,,,,,,yes
54.0,394.0,,,,,,,,,,,,,yes,technician,,,,nonexistent,no
38.0,,5.0,,,1.1,,,,,,,,,no,,no,,,,no
,,,,0.0,1.4,,-36.1,,5228.1,,,,,,,no,,,,no
,,1.0,,,,,,,,cellular,,,,,,,,apr,nonexistent,no
54.0,,,999.0,,,,,4865.0,5228.1,,,,,,,no,,,,no
,,,999.0,,,,,,,cellular,wed,no,,no,,,,,,no
,,3.0,,,,,,,,,,,unknown,,,yes,,,,no
42.0,,,,,,,,,5228.1,,thu,,,,,no,married,jun,,no
51.0,,,,0.0,,93918.0,,,5228.1,,,,,,,no,,,nonexistent,no
,,,999.0,0.0,,,,4961.0,,,,,,,,,,,,no
47.0,,2.0,999.0,,,,-36.1,,,,,,,,,,,,,no
,,,,,-2.9,,,,5076.2,,thu,,university.degree,,,,married,aug,,no
,,3.0,,0.0,,93994.0,,4857.0,,telephone,,,,,,,,,nonexistent,no
,,,999.0,,,,,0.838,,,tue,,,,,,single,aug,nonexistent,no
,152.0,5.0,,,-1.8,,,1405.0,,,mon,,,,,no,single,,,no
,254.0,,999.0,,-2.9,92201.0,,0.883,,cellular,,,,,,,married,,,yes
,,,,0.0,,94465.0,,,,telephone,,,basic.6y,,,,,,,no
,,,999.0,,-1.8,,-47.1,,,,,,,,,,,,failure,no
,,,999.0,,,94465.0,,,5228.1,telephone,,,,,,,,,,no
,,,,1.0,,,,1.26,,,,,university.degree,,,,single,jun,,yes
,,,,,,93918.0,-42.7,,,,,,basic.6y,no,,,,jul,,no
31.0,,,999.0,,-0.1,93.2,,,,,mon,,,,,,married,,,no
,249.0,,,,1.1,,,4859.0,,telephone,,,,,,yes,married,may,nonexistent,no
21.0,,,,,,94055.0,,0.72,4991.6,,mon,,high.school,,,,,jun,,yes
,,,,,,,,,,,,,,,technician,,,,nonexistent,no
,154.0,1.0,,,,,,4963.0,5228.1,,thu,no,,yes,,,,,,no
,187.0,,999.0,0.0,,,-41.8,,5228.1,,,,,,entrepreneur,,,jun,nonexistent,no
,38.0,,,0.0,1.1,,,4856.0,,,,,,no,blue-collar,,,,nonexistent,no
,,,,,,94465.0,,,,telephone,,unknown,,,,,,jun,,no
,,1.0,,,,,,1327.0,,,,unknown,high.school,,,,married,may,,no
36.0,,,,,-0.1,,-42.0,,5195.8,,,,,yes,management,no,married,nov,nonexistent,no
,,,,0.0,,,,,5228.1,,wed,,,,,no,,,,no
,,,,,,,,,,cellular,tue,,,yes,admin.,no,,aug,,no
,70.0,,999.0,,-0.1,93.2,-42.0,,,,,,basic.9y,,,yes,single,,,no
,,3.0,,,1.1,,,4857.0,,telephone,,unknown,,,management,,,,,no
,,,,,1.4,93918.0,,,,,,no,,no,,,single,,,no
,,,999.0,,,,-26.9,,5017.5,cellular,,,,,management,,single,,nonexistent,yes
46.0,,,,,1.4,,,,,,,,professional.course,,,,,,nonexistent,no
,,,,,,,-42.0,,,cellular,thu,,high.school,,technician,no,,nov,nonexistent,no
,,,,,,,,,,cellular,tue,no,,no,admin.,,married,mar,success,yes
,198.0,,,,,93444.0,,,,,,,,,technician,no,,,,no
,,,,,,,,,,,,no,university.degree,,technician,no,,,,no
,,1.0,,0.0,,93994.0,,4856.0,,,,,,no,,,,,,no
,,,,0.0,,92963.0,,,,cellular,thu,,university.degree,,admin.,,,,,yes
,,,,,,,,4856.0,5191.0,,,,,,,no,married,may,,no
,92.0,,,,,,,0.645,,,,,,no,,,,,nonexistent,no
,,,,,,,-36.4,,5191.0,telephone,,,,,blue-collar,no,,,,no
46.0,,4.0,,,-2.9,,,0.873,,cellular,thu,,basic.6y,,,no,,aug,nonexistent,yes
36.0,260.0,,,,,93994.0,,,5191.0,telephone,,no,,,,,married,,,no
,,,,,,,,,,,,,high.school,yes,,,,sep,failure,no
,,,,,,,-36.4,4.86,,,,,,,,,,,,no
,,2.0,,,,,-42.0,4076.0,,cellular,thu,,,,management,no,,,,no
,,1.0,,,,,,4153.0,5195.8,cellular,,,,no,,,,,nonexistent,no
,369.0,,,,,93994.0,,,,,,unknown,university.degree,no,,no,,may,nonexistent,no
,247.0,1.0,,,1.4,,,4959.0,5228.1,,wed,no,high.school,,admin.,yes,divorced,jun,,no
,,,,0.0,,,-41.8,4961.0,5228.1,,,,,,blue-collar,unknown,,,,no
,207.0,1.0,,,,,,,,,,,,,,,single,,nonexistent,no
30.0,,1.0,,0.0,,92893.0,-46.2,,5099.1,cellular,,,,,management,,single,,nonexistent,yes
,339.0,2.0,999.0,,,,,4957.0,,,,,unknown,no,blue-collar,no,,,nonexistent,no
,,,,,,,,,,,,no,,,,,,jun,,yes
,,,5.0,,,92379.0,,,,,,,,yes,retired,,,,success,no
,,,,,1.4,93918.0,-42.7,,,cellular,wed,no,,no,,no,,,nonexistent,no
,,,,,,,,,,,,,,no,,,,,,yes
,,1.0,999.0,0.0,1.4,93918.0,,,,,,,,yes,,no,,,,no
,,2.0,,,,,,4153.0,,cellular,,,,,blue-collar,,,,nonexistent,no
,,,,0.0,,93994.0,,,,telephone,,,,,blue-collar,no,,,,no
35.0,,,999.0,,,,,,,,wed,,professional.course,,,no,single,aug,,no
49.0,,,,,,,,,,,fri,,university.degree,no,,,,,,no
,,2.0,,,,,,,,telephone,wed,no,university.degree,,,,,,nonexistent,no
,,,,0.0,,,,,5099.1,,,,,,,,married,,,no
,,1.0,,,,,-42.7,,5228.1,cellular,mon,no,basic.4y,yes,,no,,,,no
32.0,,,,,,93444.0,,,5228.1,,,no,,,,,,,,no
,147.0,,,0.0,,,-41.8,,5228.1,,,,professional.course,,technician,,married,,,no
57.0,953.0,,,,1.4,,,,,cellular,,no,,yes,,,married,,nonexistent,no
,,,,,,93444.0,,,5228.1,cellular,,,,,blue-collar,,,,,no
,254.0,3.0,,,1.4,93444.0,-36.1,,,cellular,,,high.school,,,no,,,,no
,,1.0,,,-2.9,,,,5076.2,,,no,,yes,,no,single,,nonexistent,no
33.0,,,,,,,-36.4,4855.0,,telephone,thu,,high.school,,,,single,,,no
,,,999.0,,,93918.0,,,,cellular,,,,yes,,,,,nonexistent,no
34.0,562.0,,,0.0,-0.1,,,,,cellular,,,high.school,,,,,nov,,yes
,,,,5.0,,93876.0,,,,,wed,no,,,admin.,,,,success,no
,,4.0,,0.0,,,,,,telephone,,no,,no,,yes,,,nonexistent,no
,161.0,,,,-1.8,,,,,,,no,,,blue-collar,,,,,no
52.0,70.0,,,,,,-41.8,,5228.1,,,,,,unemployed,no,,jun,nonexistent,no
,,1.0,999.0,1.0,-1.8,92893.0,-46.2,,,,,,,no,,no,,,,no
,,,,,,,,,,cellular,thu,,basic.4y,no,,,,apr,,no
,,,,0.0,,,-36.4,,,,,,,,,no,,may,nonexistent,no
37.0,,,,,1.4,,,,,,,,,,technician,,,,,no
,,,999.0,,,,,4864.0,5191.0,,,,,,,no,single,,nonexistent,no
,,,,,,92893.0,,,,,,,,,technician,,,,,no
49.0,,,999.0,,,93994.0,-36.4,,,telephone,mon,unknown,high.school,yes,,no,divorced,,,no
38.0,,2.0,,0.0,,,-36.4,,,telephone,,no,,,,,,,,no
,1012.0,,,0.0,,,,,,,,,,,,,,,nonexistent,yes
,,,999.0,,,,,,,,,,,no,services,,,,,no
,,,,,1.4,,,,,,,no,,no,,,,,,no
,362.0,,,,,,,1405.0,,,fri,no,,,,no,single,,,no
,358.0,,999.0,0.0,-1.8,,,,5099.1,,,no,high.school,,,,,,nonexistent,no
,,,,,,,,,,,fri,no,,,,,,,nonexistent,no
,,4.0,999.0,0.0,1.1,93994.0,-36.4,,5191.0,telephone,,,,no,,,,,,no
,,,,0.0,-1.8,,,,,,wed,no,high.school,yes,self-employed,,,,nonexistent,no
,,1.0,999.0,,,94465.0,,,5228.1,telephone,,,high.school,,admin.,,,,nonexistent,no
,,,999.0,,,,-42.7,,,,mon,unknown,,,,no,,,,no
,131.0,2.0,,,,93749.0,-34.6,,5008.7,,,,,,,,,apr,failure,no
,,,,,,92893.0,,,,,,no,,,blue-collar,,,,,no
36.0,41.0,,999.0,0.0,,,,,,,,,,,,yes,,nov,,no
,1064.0,,999.0,,1.1,93994.0,,,5191.0,,fri,,,,,,,,,yes
,,2.0,,,,93994.0,-36.4,,,,,,,,,yes,,,nonexistent,no
36.0,,2.0,,,1.1,,-36.4,,,,,,,no,blue-collar,,,,,no
,63.0,,,,,,,,5099.1,cellular,,,,,,,single,,,no
32.0,,,,0.0,,,,,,cellular,,no,,no,,no,married,aug,,no
,,1.0,,0.0,,,,,5099.1,cellular,,,high.school,,,,,may,,no
,,,,,,,,,5099.1,,,,,,,no,married,may,nonexistent,no
23.0,,,,,-1.8,,,,,,,,,,,,,,,yes
,,,,0.0,,,,4957.0,,,wed,,,,,,,,,no
,230.0,,999.0,0.0,,93444.0,,,5228.1,,,,university.degree,,,,single,aug,,no
,,1.0,999.0,,,,-36.4,4855.0,,,fri,no,,no,,,married,,nonexistent,no
,,,,0.0,1.4,,-42.7,,,telephone,,,,,,no,,jul,,no
,317.0,2.0,999.0,,-1.7,,,,,,,,,no,,,,,,yes
,,2.0,,,,,-46.2,1327.0,,,,,,,,yes,single,,,no
,143.0,,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,,,,,yes,,yes,,,,no
,,,999.0,,,,-36.4,4858.0,5191.0,,mon,,,no,self-employed,no,,,,no
,,,,1.0,,,,,,cellular,fri,no,high.school,,,,single,,,yes
,,,999.0,,,,,4859.0,,telephone,,,,,,,married,,,no
49.0,210.0,2.0,,0.0,,,,,,,,,,,blue-collar,,,,,no
,,,999.0,,,,-42.7,,5228.1,,thu,,,,,,married,,,yes
,,2.0,,0.0,,,-42.7,4963.0,,,wed,unknown,,,,no,,,,no
,,,999.0,0.0,,,-41.8,,,telephone,,unknown,,yes,,no,,,,no
,,,,0.0,1.4,,,,,,,,,,admin.,,,,nonexistent,no
,,,999.0,,,93.2,-42.0,,,,wed,,,no,blue-collar,,,,,no
,,,,,,,-47.1,,,,,,,,services,no,,,,no
,295.0,1.0,999.0,0.0,-1.8,,,,,,,,,unknown,,,single,,nonexistent,no
,,,,,1.4,,-36.1,4963.0,,,tue,unknown,,yes,,,,aug,,no
35.0,,1.0,999.0,,,,-41.8,4865.0,,,,,basic.6y,,,,,,,no
,,,,,,93.2,,4.12,,,,no,university.degree,yes,self-employed,,,,,no
,,,999.0,,,93994.0,,,,,,no,,no,,no,married,may,nonexistent,no
59.0,131.0,4.0,999.0,,,,,4864.0,,,,,,no,,no,,,,no
49.0,107.0,,,0.0,,93994.0,-36.4,4857.0,,,,no,,no,technician,no,,,,no
36.0,,,999.0,,,93918.0,,,5228.1,,,,,yes,,no,married,,,no
,313.0,,999.0,,,,,4.96,5228.1,cellular,,,,,,,,,,no
42.0,638.0,,,1.0,,,-37.5,,,,,no,,,,,,,,yes
,,4.0,999.0,,,92649.0,-30.1,,5017.5,cellular,,no,university.degree,no,,,,,,no
,,,,0.0,,93918.0,,4961.0,,cellular,tue,,high.school,no,,no,,jul,nonexistent,no
,,4.0,,,,93994.0,,4858.0,,telephone,,no,,,,,,,nonexistent,no
,372.0,,,,,94465.0,,,,,,no,,,,,,jun,,no
,86.0,,,0.0,,,,4955.0,,,,,,,housemaid,yes,,,,no
,520.0,1.0,999.0,,,,-42.7,4957.0,,cellular,wed,no,,,blue-collar,,,,,no
,,2.0,999.0,,,,,,,telephone,,,,,,,,,nonexistent,no
56.0,,,,,,92201.0,,,,,wed,,,no,admin.,,married,aug,,yes
,,,,,1.1,93994.0,-36.4,,,,,,,,housemaid,no,,,,no
,75.0,,,0.0,,,,,,cellular,,,,,,no,,,,no
,,,,0.0,-2.9,92963.0,,1268.0,5076.2,,,,,,admin.,,,,nonexistent,yes
37.0,97.0,4.0,,,1.4,,,,5228.1,,,,,,,,married,aug,,no
,,2.0,,,,92893.0,,,5099.1,,,no,basic.9y,,,,,,,no
55.0,,,999.0,0.0,,,-42.7,,5228.1,,,,,yes,retired,,,,nonexistent,no
39.0,,1.0,999.0,,,93994.0,-36.4,,5191.0,telephone,tue,unknown,,,,,married,may,,no
,,,,,,,-36.1,,,cellular,,,,,,,,aug,,no
,,1.0,,,,,,,,,mon,,university.degree,,,,,,nonexistent,no
,,,999.0,,,,,,,,,unknown,,,,,,jul,,no
,,,,,,,,4963.0,5228.1,,,,,,,no,,,,no
45.0,166.0,,,1.0,,,-46.2,,,,,no,,no,,,,,,no
,,,,,,,,,5195.8,,,,,no,,no,married,,nonexistent,no
,,,999.0,0.0,,92469.0,,,,,thu,,,,admin.,,divorced,jul,,no
,274.0,3.0,,,1.4,,,,5228.1,,mon,,,,services,,,jul,,no
,27.0,,,,,93.2,-42.0,,,,,no,,no,admin.,,,,,no
44.0,,,,,,,,,,,,,,,self-employed,,divorced,,,no
,,1.0,,,,,,,5008.7,,,,,,student,,single,apr,failure,yes
,,6.0,,,,,,4865.0,,telephone,,no,,,,,,,,no
,697.0,,,,,,,4963.0,,,mon,,high.school,no,,,,,,yes
48.0,373.0,,,,,,-42.0,,,,,no,,,management,,married,nov,,no
,,1.0,,,,,,,,,thu,,,yes,,,,,,no
,,1.0,,,1.4,,,,,,,,,,,,,,,no
33.0,446.0,,,,,,-36.4,,,,,,,unknown,unemployed,unknown,,,nonexistent,no
,,2.0,999.0,,1.4,,,,,,fri,,,,,yes,,,,no
,34.0,,999.0,,,,-46.2,1244.0,,,,no,,,,no,married,,,no
,1960.0,3.0,,,,93918.0,,,5228.1,,,no,high.school,,,,divorced,jul,nonexistent,yes
,136.0,5.0,,,,,,,5228.1,,thu,no,,yes,technician,,,,,no
,,2.0,999.0,,,,,,,,,,,,,,divorced,nov,,no
,,1.0,999.0,0.0,-2.9,92963.0,,,5076.2,cellular,,,university.degree,,technician,no,married,jun,nonexistent,no
,,,,,,,,,5191.0,,,,university.degree,yes,,,,,nonexistent,no
,,,,,,,-49.5,1029.0,,,fri,,high.school,,retired,,,,,yes
,,,,,1.4,93918.0,,,5228.1,,,,,,,,married,jul,nonexistent,no
55.0,,,999.0,,,,,,,,,,,,blue-collar,,single,jul,,no
38.0,,1.0,,,,,,,,,,,,,,,married,may,,no
,94.0,7.0,,,-1.8,93075.0,-47.1,,5099.1,,,,,,,,,,,no
,,3.0,,,1.4,94465.0,,,5228.1,,,,university.degree,,self-employed,,married,,nonexistent,no
34.0,,,,,-3.4,,,,,,wed,no,,,,,,sep,,yes
,,,,,,,,4.12,,,,,,yes,,,,,,no
29.0,206.0,,,0.0,1.1,,,4857.0,,telephone,,,,no,,no,married,,nonexistent,no
34.0,,2.0,,0.0,-1.8,,-46.2,,,,,,,,,,,,nonexistent,no
30.0,988.0,1.0,,,,93918.0,,,,cellular,,,basic.9y,no,,,married,,,yes
31.0,,,,0.0,1.4,,-42.7,,,,,no,,,,,married,,nonexistent,no
,,,,,1.1,93994.0,-36.4,,,,thu,,,,blue-collar,no,,,nonexistent,no
,,1.0,999.0,0.0,,,-42.0,,,,,,,,,,,nov,,no
,,2.0,,,,,,4.86,,,,,,,admin.,,,,,no
,337.0,,,,,,-36.4,,,,,,,no,,no,,,,no
31.0,,,,,-2.9,,,,5076.2,cellular,,no,,,,,married,,nonexistent,no
,,,,,1.4,,,,5228.1,telephone,tue,,basic.9y,,blue-collar,no,married,,nonexistent,no
,,,,,,,,,5099.1,,,,,,,no,married,may,,no
,42.0,,,,,,,,,,,no,high.school,,admin.,,married,,,no
,,,,,,93444.0,,4965.0,,,,,,no,,,married,aug,nonexistent,no
,,,999.0,,-2.9,92201.0,,,,,,,,,student,,,aug,,no
24.0,,,,,,,,,,telephone,,,,,blue-collar,no,,may,,no
53.0,,2.0,,,1.4,93918.0,-42.7,4963.0,,cellular,fri,,,,,,,,,no
,,,,0.0,1.1,,,4858.0,,telephone,,,basic.9y,,blue-collar,,,,,no
,,,999.0,,,,,4865.0,,telephone,,,,,,yes,,,,no
,,,,,,,,,5228.1,cellular,,,,,blue-collar,,divorced,jul,,no
,,,,0.0,-1.8,,-46.2,,5099.1,,,,high.school,yes,,,,may,,no
58.0,149.0,,,,,,-41.8,,,telephone,,,,yes,unknown,no,married,jun,,no
34.0,,,,,1.4,,,,5228.1,,fri,unknown,,,,,,,nonexistent,no
,,,,,1.4,,,,5228.1,,,,,yes,,,,,,no
,,1.0,,,,,,,5228.1,,,no,,,services,,divorced,,,no
,,,,,,,-40.8,,5076.2,,,,,,,,,,,yes
,157.0,,999.0,,,,-34.6,0.659,,,thu,,,,admin.,,married,,,no
25.0,,2.0,,,1.4,93918.0,,,,telephone,,,,no,blue-collar,,,jul,nonexistent,yes
,,4.0,,,1.1,,,,5191.0,,,no,,,technician,no,,may,,no
,,,,,,,,4957.0,,cellular,,,,yes,admin.,,,,nonexistent,yes
39.0,,,999.0,0.0,,,,,5228.1,,,,high.school,,,,,jun,nonexistent,no
30.0,,,,,,,-36.4,,5191.0,,thu,,university.degree,,,no,single,may,,yes
43.0,,,,,,93918.0,,,,cellular,,no,,,entrepreneur,,married,jul,nonexistent,no
,142.0,,999.0,,,,-36.4,4857.0,5191.0,telephone,,,,,,,single,,,no
47.0,149.0,1.0,,0.0,1.4,,,,,,,,professional.course,,technician,no,,,,no
,,,999.0,,-1.8,,,,,,,,,,blue-collar,,married,,nonexistent,no
,,,,,,94465.0,,,,,fri,no,high.school,no,,,,,,no
,,,,,,93994.0,,4.86,,,thu,,,,student,no,,,nonexistent,no
,,,,0.0,1.4,,,,,telephone,,,,,,no,,jun,nonexistent,no
27.0,,1.0,999.0,,1.1,93994.0,,,,,,,,,,,,,,no
,,,,,,,,,,telephone,,,,,admin.,no,,nov,,yes
51.0,,,999.0,,,,,,,telephone,,,,no,blue-collar,,,,,no
,,2.0,,,,,,,,,mon,,,,blue-collar,,married,,,no
,61.0,,999.0,,,,,,,telephone,,,professional.course,no,,no,,jun,,no
,375.0,,999.0,0.0,-1.7,,-38.3,0.904,,,thu,no,unknown,,student,,,aug,,yes
36.0,139.0,,,0.0,1.4,,,,5228.1,cellular,thu,,,,,,,,nonexistent,no
60.0,,,999.0,0.0,1.4,,,,,,fri,unknown,,,retired,no,married,,,no
,635.0,,999.0,,,93.2,,,5195.8,,,,,no,,no,,,failure,yes
,,,,,1.4,,,,,,,,,,,,,,nonexistent,no
,,17.0,,,,,,,,,,,,,services,,,,,no
,,,999.0,0.0,,,,4858.0,,,,,,,,,,may,,no
,,2.0,999.0,,,,,,,cellular,,no,,,blue-collar,,,aug,,no
49.0,,2.0,,,1.4,94465.0,-41.8,,,telephone,,,,,,,,,,no
31.0,85.0,1.0,,0.0,1.4,93444.0,,4963.0,,,mon,,,,,,,,,no
,,,999.0,,,,,4864.0,,,,,,,,no,,jun,,no
26.0,187.0,,,,1.4,,,,,,thu,,,no,,,divorced,jul,,no
,,,999.0,,1.4,,,,5228.1,,,no,high.school,,self-employed,,single,jul,nonexistent,no
,114.0,,,,1.4,,,,5228.1,cellular,tue,,,,admin.,,,,,no
38.0,88.0,,,0.0,,93.2,,,,,thu,,,,,,,,,no
,,,,0.0,-1.8,,-34.8,,,,tue,,,,,,married,,,no
,343.0,1.0,999.0,,1.4,,,,,cellular,,,,,management,,,,,no
,,1.0,,,,,,,,,,,,,,,,,nonexistent,no
,,,999.0,0.0,1.4,93444.0,,4963.0,5228.1,cellular,fri,,,,,no,,,,no
,,,,,,,,,,,,,basic.9y,,,,,,,no
28.0,,1.0,,,,92893.0,,,5099.1,cellular,,no,high.school,yes,technician,,,may,,yes
,792.0,3.0,999.0,,,92893.0,-46.2,,,,thu,no,basic.9y,no,blue-collar,no,,,,yes
,,,,0.0,1.1,93994.0,-36.4,,,,,,university.degree,,admin.,,married,,nonexistent,no
,,,999.0,,1.4,94465.0,,,,telephone,,no,,,,yes,,,,no
,116.0,,17.0,,,,,,,,,,,no,admin.,no,,oct,,no
,,3.0,999.0,,,94465.0,,4961.0,,,,,,,,,,jun,,no
,,,,,,,,,,,,,unknown,,admin.,,divorced,,,no
,,2.0,999.0,,1.4,94465.0,,,,,wed,no,,,,,married,jun,nonexistent,no
57.0,659.0,,,0.0,1.4,93918.0,-42.7,,,cellular,,,basic.9y,,,,,,,no
,,3.0,999.0,,,93918.0,,,5228.1,cellular,,no,university.degree,yes,,no,,,,no
,,,,,,,,,,,mon,,basic.9y,,,,married,jul,,no
,,,,0.0,,93918.0,-42.7,4963.0,,,,unknown,,yes,,,,,nonexistent,no
47.0,,,,,,,,4964.0,,,,,,,,,,aug,,no
55.0,,2.0,,,,,,,,,,no,basic.9y,no,technician,yes,,,,no
31.0,,,,0.0,1.1,,,,5191.0,,,,high.school,,,,single,may,,no
,460.0,,,,1.4,,-41.8,,5228.1,,fri,,university.degree,,admin.,,married,,,yes
,,,999.0,,,,,4963.0,5228.1,cellular,,,,,self-employed,,,aug,,no
40.0,,,,0.0,,,,,,,,,high.school,,,unknown,single,,,no
,,,,0.0,,,,,,,tue,,,,blue-collar,,,,,no
,,,,,1.4,93444.0,-36.1,,,,,,,no,,,married,,,no
36.0,100.0,,,,,93994.0,,,5191.0,,,,,no,,,married,,,no
,,,,0.0,,,,,,telephone,,,,yes,,no,,,,no
,,3.0,,,,,,4857.0,,,,,,,management,,,,nonexistent,no
,219.0,,999.0,,1.1,,-36.4,,,,,,,yes,management,,,may,,no
,,,999.0,,,93918.0,,4963.0,,,,no,,,unemployed,no,married,,nonexistent,no
,,,,1.0,,92893.0,-46.2,,,,tue,,,yes,,,,,,no
40.0,631.0,1.0,,,-0.1,,,,5195.8,,,no,,,admin.,,single,,,no
36.0,234.0,1.0,,,,92756.0,-45.9,,,,,,,yes,blue-collar,,,,,no
,,,,,,,,,5099.1,,fri,,,,,no,,may,nonexistent,no
,168.0,1.0,999.0,0.0,-1.8,93075.0,,,,,tue,,,yes,,,,,,yes
,182.0,,,,,94601.0,,1032.0,4963.6,,,,,,services,,single,,,yes
,95.0,1.0,,0.0,,,-42.0,,5195.8,,,no,,,,,,,,no
52.0,,,,,1.4,,-41.8,,,,,,,,,no,divorced,,,no
,,1.0,999.0,0.0,-1.8,92893.0,-46.2,,,cellular,,,university.degree,,,,,,,yes
,,,,0.0,-1.8,,,,,,,no,,,,,,apr,,yes
,63.0,1.0,,,1.4,,,,,,,no,professional.course,,,,,jun,,no
,,,999.0,0.0,1.4,,,,,,,,basic.9y,yes,blue-collar,,,jun,,no
