class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
e,f,,g,f,n,f,w,b,,t,e,f,,w,w,,,,e,k,,
e,f,f,n,t,,,c,,p,t,,,,g,g,,,,,,v,
e,f,f,e,,n,f,c,b,n,t,b,s,s,g,w,p,w,o,,n,y,
p,,y,n,f,y,,,n,b,t,?,s,k,w,w,,w,o,e,w,,l
p,x,y,e,f,s,f,c,n,b,t,?,k,s,,w,p,w,o,e,w,v,
p,x,,p,,,f,c,n,p,e,,s,,,w,p,w,o,p,n,s,
p,f,,g,f,f,f,c,b,,e,b,,,,n,p,w,o,,h,,g
e,k,f,,f,n,f,w,b,,,?,,s,,w,p,,t,p,w,s,g
p,k,,,,f,,c,,b,,,s,k,w,p,,w,o,,,,d
p,,y,g,,f,f,c,,h,e,b,k,k,b,b,p,w,,,h,v,
e,k,,,t,n,f,c,,,,?,,s,,,,w,,e,w,c,w
p,,s,n,f,,f,c,n,,t,?,s,,,p,p,w,o,e,w,v,
p,f,y,y,f,f,,c,,g,,b,,,,b,p,,,,,y,
e,f,s,,t,n,f,,,,e,?,s,s,e,w,p,w,t,e,w,,w
e,f,s,g,,n,,w,b,n,t,e,s,s,w,w,p,w,o,e,k,,
e,f,f,w,f,n,f,w,,p,t,e,s,,,,p,,o,e,k,s,g
p,f,,w,,p,,c,n,k,e,,s,,w,w,,w,,,,v,u
p,f,,g,f,f,f,,b,h,e,b,k,k,,n,p,w,,l,h,v,
e,,f,n,f,n,f,w,b,k,t,e,s,f,w,w,p,w,,e,,s,g
e,x,s,e,,n,f,c,,w,e,?,s,,,e,p,,t,e,w,c,
e,x,f,y,t,,,,,w,,b,s,,w,w,,w,o,,n,v,
p,,y,,,,,c,,b,,,k,s,w,w,,w,,e,w,,
e,x,s,,,l,f,c,b,w,e,c,s,s,w,,,w,o,p,k,,
e,x,,,t,n,f,,b,,,b,s,s,p,g,p,w,,,n,v,
p,f,y,g,,f,f,,b,p,e,,,k,,b,p,,o,l,h,v,
p,f,y,e,,,f,c,n,b,t,,k,k,w,p,p,w,o,e,w,,l
p,,y,g,,,f,c,b,g,e,,,,,p,,,o,l,h,v,
p,,,,t,p,,,n,,e,,s,s,,w,,,o,p,k,,u
e,k,f,,f,n,,w,,p,e,,,s,,w,p,w,t,p,,,g
p,,,g,f,,f,c,,g,e,b,k,,b,n,p,w,o,l,h,y,d
e,,y,n,t,,,c,,n,t,b,,,p,g,p,w,o,,k,v,d
e,x,f,e,t,n,f,c,,,,,,s,w,p,,,o,,k,,
e,,y,g,t,n,f,c,,n,t,,s,s,p,g,,,,,,y,d
p,x,f,y,,,,c,b,g,e,,k,k,n,p,p,w,o,,h,v,p
p,k,s,n,,s,,c,,b,t,?,,k,w,p,,w,,e,w,,l
e,x,s,,f,n,f,w,,p,t,,s,,,w,p,,,e,k,s,g
p,,,,f,,f,c,,b,t,?,s,k,p,p,p,,o,e,,,d
e,x,s,,,n,f,,,,,,s,,w,w,,w,t,p,,n,g
p,f,s,w,,f,,c,,,t,,f,,w,,p,w,,p,,v,g
e,f,f,g,f,n,f,w,,p,t,e,f,f,,w,,w,o,e,n,a,g
p,,y,,f,f,,c,n,b,t,?,k,s,w,w,p,w,o,e,,v,
p,x,s,e,f,,f,c,,b,t,,k,k,,,,w,o,e,w,,d
p,x,f,,,,f,c,b,g,e,b,k,k,,b,p,w,o,l,,,d
e,x,,,t,a,f,,,w,,,s,s,,w,,w,o,,k,s,m
p,f,,,f,f,f,c,,b,t,,k,s,w,p,p,w,,e,w,v,d
p,f,,y,,,,,,p,e,,,k,n,n,p,w,,l,h,v,p
p,b,y,,t,,f,c,,w,e,,s,s,w,w,p,w,,p,,v,
p,k,,e,f,f,f,,n,,t,?,s,s,w,,p,w,o,e,w,v,d
e,x,,n,,,f,c,b,w,,r,s,y,w,w,p,w,o,p,,,p
p,x,,n,f,,f,,,b,t,,k,s,,w,,,o,e,w,v,d
e,,s,b,t,n,f,,b,e,e,?,s,,w,w,p,,t,,,c,w
p,,s,n,,s,,c,n,b,t,?,k,,p,p,p,,,e,w,v,
p,x,s,e,f,,f,c,n,,,?,k,k,,,,w,o,e,w,v,d
e,b,y,y,,l,,,b,k,e,c,,,w,,p,w,o,p,k,,g
e,k,,,,,f,,b,e,,?,s,s,w,,p,w,t,e,,c,w
p,x,,g,f,f,f,c,,,e,b,k,k,,b,p,,o,l,h,,
p,,y,n,f,,,c,n,b,t,,,k,w,,,,,e,w,v,l
p,x,,y,f,f,f,c,b,,,b,,,,b,p,,o,,h,v,g
p,f,y,,,,f,c,,p,,b,,k,n,,,w,o,l,,v,
e,b,y,y,t,l,f,c,b,,e,c,s,s,w,,p,w,o,p,,,g
e,b,s,y,t,,f,c,b,k,,,s,s,w,w,p,,,p,n,s,
e,x,y,n,t,l,,c,,p,,r,s,y,w,w,p,,,,,y,g
p,,,n,f,y,f,c,,b,t,?,s,s,w,,,,o,e,w,v,l
e,,f,n,t,n,f,c,b,p,t,b,,s,w,p,p,w,,p,n,,d
e,x,,g,t,n,,c,b,,,b,s,s,w,g,p,w,,p,,v,d
p,,s,e,,f,,,n,,t,?,,,w,p,p,w,o,e,w,,l
e,,f,n,t,,f,c,b,n,t,b,s,s,w,w,p,,,,,v,d
p,,,,f,f,f,,,b,,?,k,k,,w,p,w,o,e,w,v,
e,,f,n,f,n,f,c,,,,,,s,w,w,p,w,o,p,k,y,u
e,x,y,e,,n,f,c,b,w,t,b,s,s,w,p,,w,o,,,,d
p,x,s,p,f,,,,n,g,e,b,s,s,w,w,p,,,p,n,v,
e,f,,e,t,n,f,,b,,t,b,,,g,g,p,w,o,p,n,y,
e,f,,e,,,,c,b,,t,,,s,g,p,p,w,,p,n,y,d
p,f,,,f,f,f,c,,h,e,b,k,k,p,,,,o,l,h,,g
e,,y,b,t,n,,c,b,w,e,?,s,,,e,p,,,e,w,c,w
e,x,y,,t,,,c,b,n,e,,s,s,w,w,p,w,,p,k,s,m
p,f,f,,f,f,f,c,,h,e,b,k,,p,b,p,w,o,,h,y,d
e,,f,n,,,,,n,g,,e,s,s,w,w,,,o,,n,v,u
e,x,y,g,,,f,,,w,t,,s,,g,g,p,w,o,p,n,y,
e,x,f,n,,n,f,w,,k,t,,,s,w,w,p,,o,,n,a,g
p,x,s,,f,s,f,,n,b,t,?,k,s,p,p,,,o,e,,,
e,x,y,g,,n,,,b,u,,b,s,,g,w,p,w,o,,,y,d
p,,f,w,f,c,f,w,n,n,e,,s,s,w,,p,w,,p,,v,d
e,x,,,f,,f,c,n,n,e,e,s,,,w,p,,o,p,,,
e,f,y,e,t,n,f,c,b,n,t,b,s,,p,w,p,w,o,p,,y,d
e,,,n,,n,f,c,,,t,,,s,w,,p,w,o,p,k,v,d
e,,f,w,f,,f,,,,t,e,f,s,w,w,,w,o,,k,,
e,,,,,n,,,,w,t,,s,,,g,p,w,,,k,v,d
e,f,y,n,,n,f,,b,u,t,,,,w,w,p,,,p,k,v,d
e,f,y,n,t,n,,c,,,,b,s,,p,,p,w,o,p,n,,d
p,b,,p,,,,,b,r,,,s,s,w,w,p,,t,,r,v,g
e,b,y,w,t,a,f,,b,w,e,c,s,,,w,,w,,,n,s,
p,x,f,,,,f,c,,h,e,b,k,k,p,n,p,,o,l,h,v,g
e,,,n,t,n,,,,n,t,b,,s,g,p,p,w,o,p,k,y,d
p,,y,n,f,m,,,,y,e,c,k,y,,,p,w,n,,w,c,
e,x,y,g,,n,f,c,,,t,b,s,s,w,p,p,w,,p,,y,d
p,x,f,g,f,,,,b,p,e,b,k,k,p,n,,w,o,,h,y,
e,,,w,,,f,c,b,n,,c,,s,w,w,p,w,o,,n,s,m
e,x,f,w,,n,f,w,b,g,e,?,,,w,,,w,t,p,,n,g
p,x,,n,f,s,,c,,b,t,?,k,s,w,p,p,,o,e,,v,
e,f,y,e,t,n,f,c,b,p,,b,,s,g,,p,w,,p,,v,d
p,k,s,e,f,f,,,,b,,?,k,k,,p,p,w,,e,w,v,d
p,f,s,n,,,,c,n,,t,?,k,s,w,p,p,,,e,w,v,d
e,x,,e,,,,,b,n,,b,,s,,,p,,o,p,n,v,d
e,x,f,e,t,,f,c,,n,t,b,,s,p,,p,,o,p,k,,d
p,k,y,e,f,y,,,,b,t,?,s,k,w,,p,w,o,e,w,,p
e,x,,g,,n,,c,n,k,,,s,s,w,w,,w,o,p,k,v,
e,,s,n,f,,f,w,b,p,t,,s,,,w,p,,o,e,n,a,
e,f,y,n,t,n,f,c,b,,,,,s,,p,,w,o,p,,v,d
e,,s,n,,n,a,c,b,o,e,?,s,s,o,o,,o,,p,,c,l
p,k,s,,f,s,,c,n,b,t,?,k,k,,p,,w,o,e,w,v,l
e,b,,w,,l,,c,b,k,,,,s,w,,,w,o,p,n,,
e,,f,,,n,f,,b,n,t,b,s,,p,,p,w,o,p,,y,d
p,f,,e,f,y,f,c,,b,t,,s,,w,w,p,w,o,e,w,,d
p,,,g,f,f,f,c,b,p,e,b,k,k,n,p,p,,o,l,h,y,p
p,f,s,w,,p,f,,,,e,e,s,s,w,,,,,p,,v,g
p,,s,w,,p,f,c,,,e,,,s,w,w,,,o,p,k,,
p,f,,g,f,f,f,,b,g,e,b,,k,n,,p,,o,l,h,,
p,x,f,g,,f,,c,b,p,e,b,k,k,n,n,,w,o,l,h,v,
p,k,y,,f,,f,c,n,b,,,,k,w,,p,w,o,e,,v,d
e,x,,,f,n,f,,,,t,e,f,f,w,w,,w,o,e,k,s,g
p,f,s,n,,f,f,,n,,t,,s,s,w,w,p,w,o,e,,v,
e,f,y,,t,n,f,,b,n,,,s,s,,g,,w,,p,n,,d
e,,f,g,f,n,,w,b,w,,,,s,w,,p,w,t,p,w,s,g
p,,,,,,,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
e,f,f,e,t,,,c,b,p,t,b,s,s,p,p,p,,,p,n,,
p,k,y,,f,,,c,n,b,t,?,,,,w,p,w,o,e,w,,d
p,x,s,w,f,c,f,,,u,e,b,s,,,,p,,,p,n,s,d
p,f,s,e,f,s,f,c,n,b,t,?,k,s,w,,p,w,o,,w,v,
e,,y,,,l,f,c,b,k,e,,,s,w,w,p,w,,p,k,,m
p,x,y,,f,,f,c,n,,t,?,,,,w,p,,o,e,w,v,d
p,x,,n,f,f,f,c,,b,t,?,,,w,p,,w,o,e,,v,
e,f,f,g,t,n,,c,b,,t,,s,,w,g,p,w,o,p,,y,d
e,,f,g,t,,f,c,b,w,,,s,,w,w,p,,o,p,n,y,d
e,,y,e,,n,f,c,b,,t,b,s,s,,,,w,o,p,,,
p,,y,,f,f,f,c,,b,t,,k,k,p,w,p,,,,w,v,
e,f,,g,f,,f,w,b,k,t,e,,f,w,,p,w,o,e,,,g
p,k,,e,,,f,,n,b,t,?,s,s,,,p,w,,e,w,v,
p,,,y,,f,f,c,b,g,e,b,k,k,p,,p,w,,l,,y,d
p,,,,f,,f,,,b,,,k,,p,p,p,w,o,e,,v,l
p,x,y,y,f,f,f,c,,g,,b,k,k,p,p,p,,,l,,,
p,f,s,g,,,f,c,,h,t,b,f,,,w,p,,o,p,h,,
p,,,n,f,y,f,c,n,,t,?,s,s,,,,,o,e,w,,p
e,f,f,w,f,n,f,,b,n,,e,f,,,w,,w,o,e,k,a,g
p,,s,,f,,f,c,,b,t,,,,,w,,w,o,,w,,
p,k,y,n,f,s,f,c,,b,t,?,s,,p,,,,o,e,,v,p
p,x,,,f,f,f,c,,b,,,k,,w,,p,w,,e,,v,d
p,,s,e,f,f,f,c,n,b,t,?,s,k,,w,p,,o,e,w,v,l
p,x,f,,,,f,c,b,p,,b,,k,p,,,w,o,l,h,,d
e,,f,e,,n,,,b,,t,b,,s,,w,,w,,,,v,
e,x,y,g,t,,f,c,b,p,t,b,,s,w,p,p,,o,p,n,,d
e,k,,,f,,,w,n,,,b,f,,w,n,p,w,o,e,w,v,l
p,x,,g,f,f,,,,h,e,,k,k,n,,p,w,o,l,h,,d
e,x,s,,,l,f,,b,k,e,,s,,w,,,,o,p,,,g
p,,f,,f,,f,,b,h,e,b,k,k,,b,,w,o,l,h,y,
e,b,y,y,,,,c,b,,e,c,s,s,w,w,,w,,p,,,
p,f,s,,,y,f,,,b,,,k,,w,,p,w,o,e,w,v,l
p,f,y,,t,n,,,b,,e,,s,s,w,w,,,,p,r,v,m
e,,s,g,f,,f,w,b,p,t,e,,f,,,,,o,e,k,a,g
e,f,f,g,f,n,f,w,b,,,e,f,f,w,w,,w,o,e,k,s,g
e,,s,w,,l,f,c,b,n,e,,s,s,,w,p,w,o,,k,n,g
e,x,f,n,f,n,f,w,b,,t,e,s,f,,w,,,o,e,n,a,g
p,,y,e,f,y,,,,b,t,?,k,s,w,,p,w,,e,w,v,p
p,x,y,,f,f,,c,b,g,e,,k,,p,b,,w,o,l,h,v,g
e,f,y,y,t,l,f,c,,p,,r,s,y,w,w,p,w,o,p,k,y,
e,f,f,n,t,n,f,c,,w,t,b,,,,,p,w,,p,k,,
p,f,,e,f,f,,,n,b,t,?,,k,p,p,p,,,,w,v,
p,x,,y,f,f,,,,g,e,b,,k,,p,,w,o,l,,y,g
p,f,,g,f,f,,c,,,,b,,,b,b,p,w,o,,h,y,
p,k,s,n,f,,f,,,b,t,,,,p,w,,,o,e,,v,
e,x,,n,,n,f,c,,e,,?,,s,w,w,p,w,t,e,,c,w
p,f,,,f,,f,,n,b,t,,k,k,p,,,,,e,,v,
e,f,,n,,n,,c,b,u,t,b,s,s,p,,p,,o,p,,y,d
p,f,,e,f,,,c,,b,t,?,k,,w,p,,,o,e,w,v,l
e,f,s,,,n,,w,b,,,e,,s,,w,p,w,,e,,a,g
p,,f,w,f,c,,w,n,u,e,b,,s,w,w,p,w,,p,k,v,d
p,k,y,,f,,f,c,,,t,,,,p,,p,,o,e,w,,l
p,,,,f,f,f,,b,,e,b,k,k,n,p,p,w,,,,v,d
p,f,,e,f,m,,c,b,w,,c,k,,c,c,p,,,n,w,,d
p,f,y,e,,y,f,c,,b,,,,,p,,p,w,,e,,,d
e,x,s,,f,n,,w,b,h,,e,s,f,w,w,p,,,e,,,g
e,x,,,t,n,f,,b,u,t,b,,s,,g,p,w,,p,k,y,d
e,x,y,n,t,n,f,c,b,u,t,b,,,g,,p,w,o,,,y,d
e,x,y,n,t,,f,,b,,e,r,s,y,,w,p,w,o,p,,,p
p,,f,y,f,f,f,c,b,h,,b,k,k,p,p,,w,o,l,h,,p
e,f,,w,f,n,f,,b,p,t,,f,,w,w,p,,,e,k,a,g
e,,,n,t,,f,c,,w,t,b,s,s,p,g,p,w,o,p,k,,d
e,x,f,n,,n,f,,b,,,e,s,s,w,w,p,w,,,,a,g
p,x,,e,f,f,f,c,n,,t,?,k,,p,,p,,o,e,w,v,l
e,,y,,f,n,f,w,n,,e,b,f,f,w,,p,w,o,,w,v,l
e,f,y,g,t,,f,,b,,t,b,s,,w,w,p,w,,p,n,,d
e,,,n,,n,,c,b,n,t,,s,,p,p,p,w,o,p,k,,
p,f,f,y,f,f,,c,,p,e,b,,k,,n,p,w,o,l,h,v,p
e,,y,y,t,l,,,b,w,e,c,s,,w,w,,,,p,k,,g
e,x,,n,f,n,a,c,b,,,,s,,o,o,p,n,o,p,,,l
e,,y,y,t,a,f,c,b,n,e,c,,s,w,w,,w,o,p,n,n,m
e,,,,t,n,f,c,,u,,b,s,s,g,g,,w,,,,,d
e,,s,g,,n,f,w,b,,,,s,,w,w,p,w,o,e,n,,g
e,,s,n,f,,f,w,b,k,t,,f,,w,w,,,o,e,k,,
e,x,f,e,,,,,,n,t,b,s,s,g,,p,,o,p,k,v,
p,x,,,,s,,c,,b,t,?,,s,w,w,p,,o,,w,v,d
e,x,s,g,f,n,f,,b,k,t,,f,s,w,w,p,,o,e,k,s,g
p,f,y,,,,f,c,,g,e,b,k,,p,n,,w,o,l,h,,
e,,,,,n,f,w,b,h,t,,,s,w,w,p,w,,e,k,s,g
e,s,f,,f,,,c,n,n,,e,,s,w,,,,o,p,,y,
p,f,s,,t,f,f,c,b,,,,s,s,w,w,p,w,o,,h,s,u
e,f,s,g,f,n,f,,,,t,e,,f,w,,p,w,,e,n,,
e,x,,,,n,,c,,,t,b,,s,,w,p,w,,,k,,
p,x,s,n,,f,,c,n,b,t,?,,k,w,,p,,,e,,v,
p,f,y,n,,,f,c,n,,e,e,s,,w,w,p,w,,p,k,s,g
e,f,s,w,f,,f,w,,,t,e,s,s,w,w,p,w,o,e,n,s,g
e,f,y,e,t,n,f,c,b,u,,b,s,s,g,,p,,o,p,,v,
e,x,y,g,,n,f,c,b,n,t,b,s,,w,g,p,w,o,,k,v,d
e,f,f,g,,,f,c,,n,t,b,,s,p,w,p,w,,p,k,v,d
e,k,s,,,n,a,c,b,n,e,?,,s,o,o,p,n,,p,,,l
e,f,,g,,n,,c,,n,t,b,s,,,g,p,,o,p,k,v,d
e,f,f,e,,n,f,,b,p,t,b,,s,,w,p,w,,p,,y,d
e,f,,w,f,n,,w,,k,t,,s,f,w,w,p,w,o,e,n,s,g
e,,s,,,,f,c,b,w,,c,s,,w,,p,,o,p,n,s,g
e,x,y,,,n,f,c,b,n,,,s,s,,,p,w,,p,n,y,d
e,b,,,,a,f,c,b,,,c,s,s,w,w,,,o,p,k,n,
p,k,y,n,f,f,f,c,n,b,t,?,s,s,,p,p,w,,e,w,v,l
p,,,y,,f,f,c,,p,e,b,k,k,n,n,p,w,,,h,v,d
p,f,,n,,f,f,c,n,b,t,?,,,p,,p,w,o,e,,,l
e,f,s,e,t,n,f,c,b,e,,?,,s,w,e,p,w,,e,,c,w
e,,f,g,,n,f,,b,p,t,b,,s,,w,p,w,,p,,y,
e,,y,n,t,n,,,,p,t,b,,s,g,g,,,,p,,v,d
p,f,y,n,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,s,u
e,b,s,w,t,,,c,b,,e,,,,w,,p,,,p,,n,g
p,,s,e,,y,f,c,n,,t,,s,s,,p,p,w,o,,w,v,l
e,f,,,t,,f,c,,p,t,,s,s,p,g,p,w,o,p,,,
e,f,f,,t,n,f,c,b,,t,b,,s,w,p,p,,o,p,n,v,d
p,k,y,,f,y,f,,n,b,,,s,,w,p,p,w,o,e,w,v,
e,x,y,u,,,,c,,,e,?,,f,,w,p,w,,f,h,y,
p,x,,e,f,,,,n,,,?,k,,,w,p,,o,,w,v,p
p,k,y,e,f,f,f,c,n,b,,?,,s,,p,p,w,o,,w,v,d
p,f,,y,f,,f,c,b,g,e,b,,,n,n,p,w,o,,h,,g
p,x,s,g,t,f,,,b,p,t,b,s,,,w,p,w,o,,h,v,g
e,x,f,e,,n,f,c,,,t,b,s,s,w,,p,,o,,n,v,d
p,,y,g,,f,f,c,b,,,,k,k,,,p,w,,l,h,,g
p,f,y,,,s,f,c,n,b,,?,,k,,w,,w,o,,w,,
e,x,f,e,t,n,f,c,b,n,t,,,s,p,g,,w,o,p,n,v,d
e,x,y,w,t,,f,c,b,,e,,s,s,w,w,p,,o,,n,n,m
e,f,f,g,,,,c,b,w,,,s,,p,,,w,o,p,n,y,
e,f,y,e,,n,f,,b,p,t,b,s,,,p,p,w,o,p,n,v,d
p,k,y,c,f,,f,,b,,e,c,k,y,,c,,w,n,n,w,c,
e,,,g,t,,,,b,w,,,s,,,g,p,,,,,,d
p,f,y,n,,f,,c,,,t,,,k,w,w,p,w,o,,,v,
p,,s,p,,c,,w,n,,e,b,s,s,w,w,p,,,p,k,s,d
e,,,w,t,l,,c,,n,e,,s,,,w,,w,,,,,m
p,f,s,e,f,,f,c,n,,t,?,s,k,,,,w,,,,v,
e,x,s,n,f,,a,c,,o,e,?,s,s,,o,p,,o,p,,,
p,f,y,g,f,,,,b,h,e,b,k,,n,,,,o,l,h,,
p,x,,,,,,c,,k,e,e,s,,w,w,,w,,p,,v,u
p,x,,n,,f,f,c,n,b,,,,s,w,w,p,w,o,,,,d
p,,y,y,,f,f,c,b,p,e,b,k,k,b,n,p,w,,l,h,v,p
e,,s,n,f,n,f,,b,,t,e,f,f,w,w,p,,o,e,n,s,g
e,f,f,,t,n,f,,,p,t,,,,p,g,,w,o,,k,y,d
p,,f,y,f,f,,c,,h,,b,k,k,b,b,p,w,o,,h,y,
p,x,s,,f,c,,c,n,p,e,,s,s,w,,p,w,o,p,,,d
p,,y,g,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,,,y,d
e,x,,g,t,n,f,c,b,,t,b,,,p,w,,w,o,,,,
e,x,,w,,a,f,c,b,,e,c,s,s,,,p,,,,k,s,m
p,k,s,,f,f,f,c,,,,,k,s,p,w,p,,,e,,v,l
p,f,s,n,f,f,,c,n,,t,?,k,,w,,,,o,,w,v,
e,x,,,t,n,,c,b,,t,b,s,s,g,,,w,o,p,n,,d
p,k,s,e,f,s,,c,,b,t,?,,k,w,p,p,,o,,w,v,d
p,f,s,,t,,f,c,b,p,,b,s,,w,w,,w,o,p,,s,
p,x,y,g,f,f,,c,,,e,b,k,k,b,,p,,,,,y,p
p,f,,,,p,f,c,n,n,e,e,,s,w,w,,,o,p,,,u
e,,y,n,t,n,f,c,,n,t,b,,s,p,p,,,,,n,y,d
p,x,s,n,f,y,f,,,,,,k,,,w,,w,o,e,w,v,
e,x,s,n,,n,a,,b,,e,?,s,s,,o,,,o,p,b,v,
p,x,s,e,f,f,f,c,n,b,,?,s,,,p,p,w,o,e,,v,l
e,f,f,g,,n,f,,b,n,t,,s,,p,g,,w,o,p,k,,d
e,f,,,t,a,f,c,,,e,r,s,y,w,,,,,,n,y,p
e,f,y,e,t,,f,c,b,,t,,,,w,w,,w,o,p,k,y,d
p,x,s,e,f,,f,c,n,b,,?,s,k,p,w,p,w,o,e,,v,d
e,f,y,n,t,n,f,,,n,t,,s,s,p,w,,,o,p,n,y,d
e,x,y,,t,n,f,c,b,n,t,b,,,p,w,,,o,p,n,y,d
p,x,f,,f,,f,,b,,,,k,k,,p,,w,,l,,y,p
e,f,f,,,,f,w,b,k,,,,,,,p,,o,,k,s,g
p,x,y,y,f,f,f,c,b,,e,b,k,k,b,n,,,o,l,,v,d
e,f,y,e,,,f,c,b,w,,b,s,s,,g,p,,o,,k,y,d
p,,,y,f,f,,c,,g,e,b,k,k,,,p,,o,l,,y,g
e,f,s,,f,n,,,b,,t,e,f,s,w,w,p,w,,e,,a,g
e,x,f,,t,n,f,c,b,u,t,b,s,s,,g,p,,,p,n,v,
e,x,s,n,f,n,f,w,b,h,t,e,f,s,w,,p,w,o,e,,a,g
p,k,y,e,f,,,c,n,b,t,,s,k,w,p,,,,e,w,v,p
e,f,,n,,n,,,b,n,,?,,,o,o,p,o,,p,n,v,
e,f,y,,t,n,f,c,b,n,t,b,s,,,,p,,o,p,,,d
p,f,y,y,,f,,c,b,g,,b,k,k,p,,p,w,o,l,h,,d
e,f,f,n,f,n,,w,b,k,,,,s,w,,p,w,,e,n,a,g
p,x,f,y,,f,f,,,g,e,b,k,k,n,p,p,,o,l,h,y,d
e,,f,n,t,,f,c,,w,t,,,s,,,p,w,,p,,v,d
e,b,s,w,,,f,c,b,,e,c,s,s,,w,p,w,o,p,,s,
p,f,s,n,f,y,f,c,n,b,,?,k,,w,,p,w,,e,w,v,l
p,,,,f,f,f,,n,b,t,,,,,,,w,o,e,,,d
p,k,,e,f,y,f,c,n,b,t,?,s,s,w,p,p,w,,,w,v,p
p,k,,n,f,s,f,c,n,b,t,?,,k,,,p,w,,,w,v,p
e,,s,y,,l,f,,b,w,e,,s,s,,,p,w,o,p,n,,m
e,x,f,g,t,,f,c,b,n,t,,s,,,g,,w,o,,k,v,d
p,,s,,,s,f,c,n,b,t,?,,s,p,,p,,o,,w,,l
e,x,f,g,t,n,f,,b,u,t,b,s,,w,,p,w,o,p,n,,
e,,y,w,t,a,f,c,,n,e,c,s,s,w,w,p,w,o,,k,s,m
p,x,,y,f,f,,c,b,h,e,b,,k,p,,p,w,o,l,h,,g
e,,,,,n,,c,b,w,t,,,s,g,g,p,w,o,p,k,,d
p,x,s,,t,f,,c,b,,t,b,s,f,w,,,w,,p,h,s,g
e,,s,n,f,n,f,w,b,p,t,,,f,w,w,p,,o,e,k,s,g
e,,y,w,t,,,,b,,e,c,s,s,w,w,p,w,o,p,,,g
p,x,,n,f,,f,c,n,b,,,,s,p,,,,,,w,,l
p,f,f,g,,,,c,,,e,,k,k,b,,p,,o,l,h,y,g
p,,y,y,,f,,c,b,,,b,k,k,b,b,p,w,o,,h,v,g
e,b,y,,,a,f,c,,k,e,c,,s,w,w,p,w,o,,n,n,m
p,f,y,,t,n,f,c,b,,e,b,s,s,,w,p,,t,,r,,g
e,,,g,t,n,f,c,b,u,,b,,s,p,p,,w,o,p,k,v,
p,,,,,,f,c,,,t,,s,s,w,w,p,,,e,w,,
e,x,y,,,n,f,c,b,,,,s,s,g,g,p,,o,,k,y,d
p,x,y,w,t,p,f,c,,n,e,e,s,s,w,w,p,w,,,,v,g
p,f,,g,f,,f,,b,g,e,b,k,k,p,p,p,,o,l,h,y,
e,x,,w,t,l,f,,b,k,,c,s,s,w,w,p,,o,p,k,s,m
p,,s,,t,p,,c,n,,,e,,,w,w,p,w,o,p,k,s,u
e,,f,e,t,n,f,c,,,,b,s,,p,p,p,w,,,n,v,
e,,,,t,,f,c,b,k,e,c,s,,,,p,w,,p,n,s,m
e,x,f,g,,n,f,c,b,w,t,b,s,s,,g,,w,o,p,n,v,
p,,f,g,f,f,,,b,h,e,,k,k,,b,p,w,o,l,h,,p
e,f,f,g,t,n,,c,,n,,b,s,,g,w,,w,o,,,v,d
e,f,y,e,t,n,,c,b,w,t,b,s,s,,w,p,w,o,,k,y,
p,x,f,p,,,f,,n,n,e,b,,,w,w,p,w,,,k,v,
e,,f,n,f,n,f,w,b,p,t,e,s,f,,w,,,o,e,,a,g
p,k,s,e,f,y,f,c,n,,t,?,k,k,,,p,w,,e,,,p
e,,y,g,,,f,,,,t,b,s,s,g,w,p,w,,,n,y,d
e,f,,,,a,f,,n,n,t,b,,s,,w,p,w,,p,,,d
e,,,g,t,n,f,c,b,,t,b,,,g,,,,o,,n,,d
p,f,s,w,t,,f,c,,h,t,,s,s,w,w,p,,o,,h,v,g
e,f,,g,,n,f,w,,p,t,e,,s,,w,p,w,,,k,a,g
p,f,y,e,f,s,,c,n,b,t,?,,s,w,,p,,,e,w,v,l
p,k,s,,f,f,,c,n,b,t,?,s,k,p,,,w,o,e,,,
e,,s,,f,n,f,,,g,e,,,k,w,,p,w,t,p,,n,g
e,f,y,g,,n,f,,b,,t,b,,s,,p,p,w,o,p,n,v,d
e,x,,,t,,f,,b,,t,,s,s,,,p,w,,,n,,d
p,f,f,y,,f,f,,b,,,,,k,n,b,p,w,,l,,y,d
e,f,y,g,t,,f,c,b,w,t,b,s,s,w,g,p,,o,p,k,y,d
p,x,y,y,,f,f,c,b,h,e,b,,k,b,,,w,o,,,,p
p,x,,e,f,y,f,c,n,b,t,?,,,p,,,w,,,w,v,l
e,,f,n,f,n,f,,n,k,e,,s,,w,,p,w,o,p,n,,
p,k,,n,f,s,f,,,b,t,?,,,,w,p,w,o,e,,v,l
e,x,,n,t,l,f,c,,w,e,r,,y,,,,,o,,n,y,
p,x,s,e,,f,,c,,b,,?,,s,p,w,p,w,o,e,,,d
p,k,s,,,f,f,c,n,b,t,?,k,,,p,p,,o,,w,,d
e,,f,g,f,n,f,w,b,g,e,?,s,s,,w,p,w,t,p,w,n,
p,,y,e,,s,,c,n,b,,?,k,s,w,,p,w,o,e,,,p
