LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
,2.0,,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,185129.0,185099.0,,,,135383.0,,8638.0,,50000.0,,4789.0,0
320000.0,1.0,3.0,,36.0,,,,-2.0,-2.0,-2.0,5360.0,726.0,6992.0,3741.0,,,,6992.0,3755.0,,15745.0,16740.0,0
50000.0,,,,,,0.0,0.0,0.0,,,6716.0,,8741.0,,8943.0,9140.0,,,,,,,0
230000.0,,3.0,,30.0,-2.0,,,,,,122344.0,115723.0,44178.0,4221.0,4009.0,8990.0,5492.0,,7797.0,0.0,5180.0,,1
340000.0,,2.0,1.0,31.0,,,0.0,0.0,0.0,0.0,,,,,,,,5000.0,3000.0,,2000.0,,0
,2.0,,,,,,,,,,149092.0,,157358.0,3561.0,34600.0,32581.0,7000.0,7600.0,,,,3000.0,0
130000.0,,,2.0,31.0,,0.0,,,0.0,0.0,,,,85115.0,,70460.0,,,,,2671.0,,0
,2.0,,1.0,45.0,,0.0,,,,0.0,,,,,134011.0,136711.0,,3647.0,3678.0,,3835.0,,0
,2.0,2.0,2.0,21.0,,-1.0,0.0,,-1.0,-1.0,290.0,12115.0,,3562.0,1621.0,,20002.0,,1.0,1724.0,,,0
,,2.0,1.0,,-1.0,-1.0,,-1.0,,,,,3206.0,,951.0,2941.0,,,291.0,,2941.0,,0
230000.0,2.0,1.0,2.0,,0.0,0.0,,,0.0,0.0,79108.0,70757.0,,,54450.0,,3187.0,,0.0,2700.0,2000.0,1572.0,0
,,,,30.0,-2.0,,-2.0,-2.0,,,24349.0,,,,,,9605.0,54218.0,84839.0,26283.0,175857.0,,0
,,2.0,,40.0,1.0,2.0,,,2.0,,8481.0,,,5863.0,,,,0.0,450.0,0.0,600.0,320.0,1
200000.0,2.0,,2.0,,0.0,,,0.0,,2.0,184602.0,,,188714.0,196262.0,198059.0,,,9000.0,,10600.0,,0
20000.0,,,2.0,25.0,,,,,0.0,,8011.0,9041.0,10903.0,11622.0,,,1320.0,,900.0,,,0.0,0
,,1.0,1.0,58.0,,,,0.0,-1.0,,,28390.0,13138.0,,7081.0,4651.0,28730.0,14587.0,28.0,,4672.0,,0
,,1.0,2.0,,1.0,,4.0,,2.0,3.0,,,302869.0,,,305413.0,,0.0,10000.0,10000.0,,,1
,,,1.0,63.0,-2.0,-2.0,-2.0,-2.0,,-2.0,,2219.0,,0.0,1420.0,2705.0,,,,,2705.0,,0
30000.0,2.0,2.0,,,,,,0.0,0.0,,30558.0,30363.0,,30029.0,,,,1600.0,1500.0,,,,1
,,2.0,1.0,,-1.0,-1.0,,-1.0,,-1.0,,,,,0.0,100000.0,,,,,,0.0,0
,2.0,,,,0.0,,,,2.0,2.0,,,13891.0,,,14271.0,,,,1500.0,0.0,600.0,1
150000.0,,,1.0,43.0,,,0.0,0.0,,,,,86961.0,79284.0,,78359.0,,,,5000.0,,4057.0,0
,2.0,,1.0,57.0,-2.0,,-2.0,-2.0,-2.0,,-2.0,,-2.0,,1422.0,0.0,0.0,0.0,,1424.0,,6624.0,0
,,1.0,1.0,44.0,,-1.0,,-2.0,-2.0,-2.0,14993.0,1938.0,,0.0,,,1938.0,,0.0,0.0,,,0
100000.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,,,,,61153.0,64976.0,66309.0,,2276.0,,5000.0,,,0
,1.0,2.0,2.0,,,,0.0,,,0.0,120113.0,,104587.0,98333.0,,,4501.0,,3328.0,,2872.0,,0
,2.0,3.0,,,0.0,0.0,,,0.0,,69235.0,69407.0,69232.0,71089.0,65793.0,66651.0,,3000.0,3067.0,,,2500.0,0
50000.0,1.0,2.0,,26.0,0.0,0.0,,,0.0,0.0,,,,9999.0,8793.0,9138.0,,2000.0,,,,,0
,,,2.0,,0.0,,2.0,,0.0,0.0,,50138.0,,,26771.0,27175.0,,,,,,1100.0,1
,,,1.0,45.0,,0.0,2.0,,2.0,,10574.0,13097.0,12595.0,,12803.0,13851.0,3010.0,0.0,,,1260.0,,1
,1.0,3.0,2.0,23.0,0.0,,0.0,0.0,0.0,0.0,,8412.0,9450.0,,5354.0,5275.0,1299.0,1337.0,1081.0,191.0,375.0,0.0,0
,1.0,,,,,,-1.0,-2.0,-2.0,-2.0,62261.0,6615.0,,0.0,0.0,,6615.0,,0.0,0.0,0.0,0.0,0
50000.0,,2.0,,25.0,0.0,0.0,,,,,43259.0,35307.0,23096.0,,,,1405.0,1366.0,,,1000.0,,0
,2.0,1.0,,,0.0,,-1.0,-1.0,,,2276.0,,454.0,,,,,454.0,,,0.0,,0
60000.0,1.0,1.0,2.0,,,,,,,2.0,0.0,,,,,,3132.0,1053.0,547.0,0.0,,,1
,,,2.0,22.0,,,2.0,,2.0,0.0,6759.0,8925.0,8637.0,10277.0,,9704.0,2450.0,0.0,1800.0,,500.0,600.0,1
,,,,,5.0,4.0,,2.0,,,,,159283.0,148309.0,,,,,,5000.0,,,1
330000.0,1.0,,1.0,,-2.0,,,-2.0,-2.0,-2.0,0.0,,,0.0,0.0,0.0,2500.0,,0.0,,,,0
,2.0,,,,-2.0,-2.0,,-2.0,-2.0,,,25321.0,,,,,25325.0,,,71541.0,54924.0,,0
50000.0,1.0,,1.0,,,0.0,,,0.0,,,,39394.0,,,,,,,,,0.0,0
20000.0,1.0,2.0,1.0,38.0,,,,,-2.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,1
,,,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,111190.0,113912.0,,117803.0,,124190.0,6000.0,5700.0,,4600.0,6000.0,,0
,2.0,1.0,,,,,-1.0,,,,,,1047.0,-239.0,1475.0,1289.0,1286.0,,,,,,0
50000.0,2.0,2.0,,22.0,,,,0.0,,0.0,,41550.0,,,25975.0,,2400.0,,,,900.0,,0
240000.0,,,,35.0,-1.0,-1.0,,,-1.0,0.0,,,,,,,6315.0,,0.0,1894.0,,,0
200000.0,,,,28.0,0.0,0.0,,0.0,0.0,0.0,,198367.0,96731.0,,,60442.0,9197.0,3700.0,6478.0,2114.0,,2401.0,0
30000.0,,,,52.0,0.0,0.0,,,2.0,0.0,25686.0,27449.0,,,58134.0,,2500.0,,,,1000.0,,0
,2.0,,2.0,,0.0,,,-2.0,,,,,,0.0,,,,0.0,,,,,0
,,,,,2.0,2.0,,2.0,,2.0,,25891.0,27385.0,,,28130.0,,2217.0,,,,,1
,,4.0,,,,-1.0,,-1.0,-1.0,,4770.0,,739.0,,,,,,0.0,,13.0,,0
,,1.0,,32.0,,,-2.0,-2.0,,,0.0,,,,,,,0.0,,,,0.0,1
,2.0,2.0,,29.0,,,,0.0,0.0,0.0,68652.0,,71523.0,,,,,,,,2968.0,,0
340000.0,1.0,,,,,0.0,,,,0.0,,,331334.0,,,268256.0,,,12005.0,,,12005.0,0
260000.0,2.0,,2.0,,,,-1.0,-1.0,-1.0,,,,,,,,208.0,208.0,,,,208.0,1
,1.0,1.0,1.0,49.0,,,,0.0,,,,,,117427.0,,,106000.0,5800.0,5700.0,4400.0,8421.0,,0
140000.0,,,2.0,48.0,0.0,,2.0,,2.0,,119965.0,,,129675.0,,,,4706.0,,,,,0
,,2.0,,43.0,,0.0,0.0,-1.0,0.0,,121427.0,,61723.0,,26092.0,14586.0,,,,,,,0
,2.0,,,35.0,,,,,,-1.0,,-5.0,,,,,,,,2.0,2333.0,,0
150000.0,2.0,,,26.0,-1.0,-1.0,,0.0,,,242.0,,4900.0,5207.0,5313.0,6340.0,,,,9119.0,1027.0,,0
,1.0,3.0,1.0,,0.0,,0.0,,0.0,0.0,44258.0,,,,,,2489.0,,841.0,,819.0,15154.0,0
,,2.0,1.0,,0.0,0.0,0.0,0.0,,,,48479.0,,18990.0,19539.0,19791.0,2169.0,,680.0,,,,0
,2.0,,,,,,0.0,0.0,0.0,,,,,136857.0,130839.0,,,6400.0,7000.0,,5000.0,5000.0,0
50000.0,1.0,2.0,2.0,,0.0,,2.0,0.0,0.0,0.0,,,,,,18931.0,,,1000.0,900.0,2000.0,,0
20000.0,,,1.0,24.0,2.0,,0.0,,,,17597.0,,19318.0,19434.0,19571.0,,1619.0,1308.0,688.0,706.0,,595.0,1
,2.0,,2.0,31.0,0.0,0.0,,,0.0,0.0,,202429.0,206210.0,,,208463.0,,9000.0,,,,,0
,2.0,2.0,,39.0,,0.0,,0.0,0.0,0.0,,,318616.0,,,254056.0,13775.0,10631.0,8900.0,9200.0,,8600.0,0
,,,2.0,,,-1.0,,,-2.0,-2.0,,2947.0,,0.0,0.0,,2947.0,,0.0,,,0.0,1
,2.0,3.0,1.0,,,,-2.0,,-2.0,,,,23591.0,,193.0,,4252.0,23785.0,225.0,194.0,,,0
,,,,27.0,1.0,,2.0,,2.0,,,125905.0,126524.0,127534.0,130524.0,,6000.0,,4400.0,,4000.0,63.0,1
250000.0,1.0,1.0,,,,-1.0,,-1.0,,0.0,73.0,2244.0,3119.0,1860.0,10094.0,4896.0,,,,10094.0,,5074.0,0
,2.0,,2.0,36.0,0.0,,,,0.0,0.0,91938.0,,,92695.0,,71538.0,,5104.0,,,2613.0,2366.0,0
230000.0,2.0,2.0,1.0,36.0,-2.0,-2.0,,-2.0,,,3786.0,2894.0,,,3231.0,909.0,,1406.0,,3241.0,913.0,,0
450000.0,,,2.0,,,,0.0,0.0,,0.0,371724.0,,,31126.0,,12836.0,10000.0,1500.0,2109.0,,1000.0,,0
,2.0,3.0,1.0,40.0,0.0,,,,,,38322.0,38913.0,,27053.0,-9.0,14863.0,1284.0,,1154.0,0.0,14872.0,,0
50000.0,1.0,,,44.0,2.0,,2.0,3.0,,2.0,41755.0,40793.0,44084.0,,44939.0,,,3949.0,1700.0,,,,0
,,,,50.0,,-2.0,-2.0,-1.0,-1.0,,,,390.0,8042.0,,5607.0,,390.0,,,,,0
,2.0,,2.0,,,0.0,2.0,2.0,2.0,,15169.0,,,,,20349.0,,0.0,3490.0,,,,0
170000.0,2.0,2.0,,,-1.0,,0.0,0.0,,,168719.0,,158403.0,146324.0,,,7000.0,7000.0,6011.0,,,9000.0,0
,2.0,1.0,1.0,,,,-1.0,-1.0,-1.0,,24411.0,,1080.0,0.0,,18899.0,7944.0,,,40100.0,18899.0,,0
30000.0,2.0,2.0,1.0,,2.0,,,2.0,2.0,,18499.0,,,21118.0,,22129.0,,,,1000.0,1000.0,,1
70000.0,,,,23.0,0.0,0.0,0.0,0.0,,0.0,,51804.0,53041.0,,57098.0,59141.0,3000.0,,3000.0,,3000.0,4700.0,0
220000.0,1.0,,,,0.0,,,0.0,,0.0,103159.0,91253.0,,79489.0,77040.0,78892.0,,3000.0,4000.0,,3000.0,,0
210000.0,,,,,,,-1.0,,,-1.0,0.0,,12466.0,,17741.0,13049.0,1200.0,,,,7282.0,,1
,2.0,1.0,2.0,,-1.0,,,-2.0,-2.0,-1.0,,,26324.0,,,,60957.0,27056.0,,9605.0,4242.0,930.0,0
200000.0,2.0,1.0,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2513.0,,,20000.0,,0
140000.0,2.0,,2.0,,0.0,0.0,,2.0,-2.0,,,,,,0.0,,2198.0,5.0,0.0,0.0,,0.0,1
200000.0,2.0,1.0,2.0,29.0,-2.0,-2.0,,,-2.0,-1.0,390.0,390.0,,-198.0,,691.0,,192.0,140.0,0.0,,,0
170000.0,2.0,,2.0,,,0.0,,,,,117338.0,,115762.0,101581.0,,99565.0,,,,,3486.0,,0
,2.0,2.0,2.0,22.0,,,,-1.0,,,,,,,3836.0,,,,1732.0,3836.0,2461.0,,0
,1.0,2.0,1.0,,-1.0,-1.0,-1.0,-1.0,,,390.0,,390.0,780.0,780.0,,,,780.0,,,0.0,0
,2.0,1.0,1.0,34.0,-1.0,-1.0,,,,,56.0,,,0.0,0.0,,0.0,849.0,0.0,0.0,112.0,,0
,2.0,,2.0,37.0,0.0,0.0,0.0,,0.0,0.0,14823.0,,17709.0,18801.0,,,,1608.0,1700.0,,5065.0,1500.0,0
70000.0,,,1.0,,2.0,,2.0,2.0,,,60514.0,61923.0,,,64470.0,65828.0,,2400.0,2000.0,,2508.0,0.0,1
,,,2.0,,0.0,0.0,0.0,0.0,,,,,,151106.0,153900.0,,,,7000.0,6900.0,,,1
480000.0,1.0,,,44.0,,-1.0,-1.0,,,,634.0,144.0,213.0,2133.0,3086.0,,,213.0,,,,930.0,0
,,,2.0,,,0.0,0.0,,0.0,0.0,,259478.0,,21629.0,,15161.0,,,2000.0,2000.0,2000.0,2000.0,0
,,1.0,1.0,55.0,,,,,0.0,0.0,,154715.0,155026.0,,81089.0,,,,,,,0.0,0
,,3.0,2.0,26.0,0.0,,0.0,,,0.0,,48814.0,,,20056.0,19783.0,2000.0,,,700.0,856.0,,0
210000.0,2.0,1.0,2.0,,,-1.0,-1.0,,-1.0,-1.0,591.0,1053.0,2989.0,2046.0,,,,2992.0,2046.0,,3680.0,0.0,0
,2.0,2.0,2.0,,,-2.0,,-2.0,-2.0,,-307.0,-307.0,-307.0,-307.0,,,,,,0.0,307.0,,1
,,1.0,1.0,39.0,-2.0,-2.0,,,,,,,,,,,25128.0,5318.0,,,,,0
,,,1.0,41.0,,-2.0,-2.0,-2.0,-2.0,-2.0,5366.0,,,611.0,,4583.0,,6945.0,614.0,2634.0,4606.0,,0
,1.0,,1.0,,-1.0,,,,-2.0,-2.0,1761.0,,0.0,,0.0,,2816.0,0.0,0.0,0.0,,2456.0,0
270000.0,,1.0,2.0,,1.0,-2.0,-2.0,,,-2.0,-12.0,,-12.0,-12.0,-12.0,,0.0,0.0,,,,0.0,0
230000.0,2.0,2.0,,,,,,0.0,,0.0,23063.0,,11825.0,,,10008.0,2000.0,2000.0,,,,1000.0,0
,,,2.0,41.0,2.0,2.0,,0.0,,0.0,138379.0,143684.0,,142729.0,,,9000.0,0.0,6800.0,,5600.0,,1
30000.0,,,2.0,,3.0,,,,,0.0,29774.0,,,,,28068.0,,,,1000.0,,,1
,,3.0,,,0.0,,,,,,,3939.0,7856.0,,,6273.0,3000.0,,5.0,,,733.0,1
60000.0,2.0,,,48.0,,,0.0,0.0,0.0,0.0,50806.0,,,51808.0,,17295.0,,2100.0,,,1000.0,1000.0,1
,2.0,1.0,2.0,31.0,0.0,0.0,0.0,0.0,,0.0,,,98386.0,,,53559.0,3703.0,,,,2004.0,2000.0,0
,2.0,2.0,,24.0,,0.0,0.0,,,,,,,,,76334.0,3000.0,3001.0,,2500.0,,,0
430000.0,,,,,,2.0,,,2.0,2.0,,296219.0,,,,318274.0,,11000.0,0.0,,,0.0,1
300000.0,2.0,2.0,,32.0,0.0,,,,0.0,,26575.0,27062.0,,,250.0,0.0,,9160.0,,250.0,0.0,,0
500000.0,,1.0,1.0,36.0,,-1.0,,,0.0,0.0,,,,116696.0,194483.0,,,19230.0,,94503.0,,40000.0,0
280000.0,1.0,1.0,1.0,50.0,,5.0,,,,,,,,176439.0,154010.0,134334.0,,,,0.0,6267.0,2257.0,0
,1.0,,2.0,,,,,,,0.0,1284.0,842.0,1212.0,,2134.0,,,1216.0,,,6.0,3412.0,0
290000.0,,,1.0,50.0,1.0,,,2.0,2.0,,,,171993.0,183510.0,,,,0.0,,0.0,6700.0,,0
80000.0,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,83931.0,,81028.0,,,,3500.0,3820.0,,4010.0,,,0
,,1.0,,52.0,,0.0,,0.0,,0.0,236171.0,,220826.0,191655.0,162435.0,132093.0,8500.0,,,,4461.0,,0
30000.0,1.0,,,,1.0,2.0,2.0,,2.0,2.0,23819.0,23144.0,28066.0,27321.0,27571.0,29300.0,,,,,,0.0,1
,,1.0,1.0,38.0,-2.0,,,-2.0,,,,7224.0,,,0.0,,,11055.0,,0.0,10551.0,,1
,1.0,,2.0,,0.0,,,0.0,,,52674.0,58068.0,,30656.0,,,,,,,4000.0,,0
200000.0,,,,,-1.0,0.0,,0.0,0.0,-1.0,,,20281.0,24540.0,24928.0,1532.0,6002.0,,4552.0,,1539.0,1027.0,0
,2.0,,,26.0,2.0,,2.0,0.0,,0.0,19017.0,,19384.0,,19978.0,,,,,,,,1
,,,,23.0,,,,,,0.0,19242.0,15014.0,13484.0,,,,,,,1000.0,,,0
,,,1.0,48.0,1.0,,0.0,0.0,0.0,2.0,35341.0,24107.0,,24843.0,,,,,739.0,,,691.0,1
,2.0,3.0,2.0,42.0,-2.0,-2.0,,,,,,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,1
,2.0,,1.0,,,0.0,,,,,2833.0,,,,,3007.0,,3500.0,,4300.0,,,0
120000.0,,,,,-1.0,0.0,0.0,,0.0,0.0,66551.0,,,71446.0,,81354.0,,,3300.0,,3200.0,3200.0,0
,,1.0,1.0,,-1.0,-1.0,,,0.0,0.0,,,,,,,,2039.0,13926.0,1304.0,,5355.0,0
30000.0,2.0,,,,,,,0.0,0.0,3.0,15280.0,16230.0,,17351.0,,18900.0,1500.0,1500.0,,2600.0,0.0,900.0,1
150000.0,,,1.0,38.0,-2.0,-2.0,-2.0,,,,,,0.0,,,,,0.0,,,0.0,0.0,0
,1.0,2.0,,42.0,-1.0,,0.0,,,-1.0,1188.0,3071.0,7854.0,10426.0,16784.0,,,,5000.0,10000.0,4334.0,,1
,,2.0,2.0,25.0,0.0,,0.0,,,0.0,45688.0,47122.0,,,,,2500.0,,,,1000.0,1000.0,1
100000.0,1.0,,2.0,,0.0,0.0,,0.0,,,97582.0,,,,,,,,,,,,0
80000.0,,,1.0,,-1.0,-1.0,,-1.0,,-1.0,,,1470.0,1720.0,,,6906.0,1470.0,,2890.0,7678.0,,0
100000.0,2.0,,,,,-2.0,-2.0,,,-1.0,,0.0,,,1230.0,1054.0,0.0,,,,1054.0,,0
,2.0,,2.0,,-1.0,,-1.0,,,,,11055.0,,9818.0,,5369.0,,2269.0,,690.0,,4285.0,0
,2.0,,,24.0,0.0,,0.0,,,,,,,,10151.0,11171.0,3000.0,5007.0,,2000.0,3000.0,0.0,0
210000.0,,,2.0,,,0.0,0.0,0.0,,,36042.0,,,,,,2000.0,,,1450.0,1472.0,3500.0,0
,,1.0,,,-1.0,,-1.0,-1.0,-1.0,,3048.0,5550.0,,4291.0,,,,23453.0,4314.0,80552.0,,,0
,1.0,,,,,-1.0,,,-1.0,-1.0,,9258.0,,2435.0,,,,,2435.0,,1467.0,550.0,0
,,,,,0.0,,0.0,,,,,,186778.0,184132.0,189947.0,,,6637.0,7784.0,10000.0,3500.0,3434.0,0
130000.0,,,,47.0,-1.0,2.0,,,,-1.0,,,,,,,,16.0,,829.0,,,0
,,,,23.0,,,,,0.0,,,16373.0,17590.0,18107.0,,19949.0,1428.0,1500.0,,936.0,2000.0,797.0,0
,1.0,2.0,1.0,28.0,0.0,,2.0,0.0,,0.0,96393.0,,96051.0,,18767.0,19462.0,5800.0,,18000.0,1000.0,,,0
230000.0,,,,27.0,,,0.0,0.0,0.0,0.0,,106155.0,111244.0,,121346.0,130318.0,,,,6000.0,10000.0,,0
,2.0,3.0,,47.0,-1.0,,-1.0,,-1.0,,27572.0,38918.0,27000.0,,0.0,30460.0,,,27000.0,0.0,,,0
,2.0,,2.0,,-2.0,,,-2.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0
40000.0,,3.0,1.0,26.0,2.0,,2.0,,2.0,0.0,,,,36211.0,35334.0,,1700.0,,1500.0,,,,1
200000.0,1.0,,1.0,41.0,,0.0,,,,,,,67223.0,,69289.0,,,0.0,2943.0,,,2500.0,0
30000.0,1.0,3.0,,28.0,,,,2.0,,,23848.0,,24182.0,,,,700.0,1000.0,,,1108.0,,1
,,1.0,,,,,0.0,,0.0,,,,,296962.0,84615.0,,15633.0,,13091.0,,,,0
90000.0,,2.0,1.0,,,,-1.0,,-1.0,-1.0,0.0,,,,,0.0,,,2520.0,1651.0,,0.0,0
150000.0,,1.0,,41.0,,-2.0,,,,-1.0,,,,,,,0.0,,0.0,,,,0
50000.0,,,,,-1.0,,0.0,,,,25437.0,,,,0.0,,,,100.0,0.0,0.0,,1
170000.0,2.0,2.0,1.0,,0.0,0.0,,,0.0,0.0,50104.0,32978.0,11779.0,79862.0,,34091.0,2000.0,2009.0,,8000.0,,,0
60000.0,,2.0,,35.0,1.0,,,2.0,,3.0,5601.0,5366.0,,6515.0,7906.0,,0.0,,0.0,,,,0
30000.0,,,2.0,30.0,0.0,,,,,0.0,22221.0,23248.0,24260.0,,25261.0,25763.0,,,,,,,0
360000.0,2.0,1.0,2.0,49.0,,-2.0,-2.0,-2.0,,-2.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,1
60000.0,,2.0,,46.0,0.0,0.0,0.0,0.0,0.0,0.0,,,41690.0,21151.0,30059.0,13046.0,,3002.0,1364.0,,474.0,490.0,0
,2.0,,,,0.0,,0.0,,0.0,,,,153535.0,,149564.0,,,6809.0,5443.0,,,6000.0,0
210000.0,,2.0,,,,-1.0,,,-1.0,-1.0,,2987.0,4571.0,3265.0,,,,,3274.0,8648.0,,,0
320000.0,1.0,,,50.0,0.0,,,,0.0,0.0,277884.0,281848.0,,,247873.0,,10100.0,11422.0,,,,,0
,1.0,2.0,2.0,32.0,,0.0,-1.0,,,,18472.0,,,,,,,,,,,1500.0,0
200000.0,2.0,,,37.0,-1.0,,,,,,2681.0,,2192.0,,,6136.0,,2192.0,430.0,,6136.0,,1
500000.0,1.0,,,37.0,0.0,0.0,0.0,0.0,0.0,0.0,62053.0,46888.0,50783.0,,56946.0,,,5000.0,5012.0,10000.0,5000.0,10000.0,0
,,,2.0,,1.0,-2.0,,,,-2.0,,,,-1496.0,,,0.0,,1500.0,,0.0,,0
130000.0,,,2.0,,,,,-1.0,,,,668.0,,1298.0,,-286.0,668.0,,1300.0,964.0,,,1
,,,,28.0,0.0,0.0,0.0,,0.0,,28157.0,,27589.0,27875.0,,,1430.0,1770.0,1446.0,1500.0,1500.0,,0
30000.0,,,2.0,23.0,2.0,,2.0,,2.0,2.0,,,,,,,1600.0,,,0.0,1400.0,0.0,1
,,,1.0,,-1.0,-1.0,,,-1.0,-2.0,,,0.0,,0.0,,390.0,,780.0,0.0,0.0,0.0,0
100000.0,1.0,,,,,,0.0,,0.0,0.0,,100360.0,91329.0,,,79472.0,30000.0,4094.0,2900.0,,,3123.0,0
250000.0,,,,,0.0,-1.0,-1.0,,0.0,-1.0,,,4898.0,,4858.0,6973.0,,5033.0,19619.0,4874.0,7050.0,,1
420000.0,,,1.0,42.0,,,,-2.0,-2.0,,87263.0,,34676.0,,74475.0,,20803.0,,,74481.0,47108.0,,0
50000.0,1.0,,,26.0,,,,,,0.0,,,15407.0,17127.0,,18162.0,,,,,1000.0,2000.0,0
210000.0,2.0,1.0,2.0,,,,,,-1.0,-1.0,,0.0,7422.0,,6082.0,,0.0,,,,,3299.0,0
,1.0,5.0,,47.0,0.0,0.0,-1.0,-1.0,-1.0,,,,,,,3762.0,1285.0,,,,3773.0,,0
,,,,56.0,-2.0,-2.0,,,-2.0,,0.0,,1829.0,,,4208.0,0.0,1829.0,,,,,1
500000.0,2.0,3.0,,,0.0,0.0,,0.0,0.0,,,,,,90310.0,,3005.0,3027.0,6024.0,,,4087.0,0
120000.0,,2.0,2.0,25.0,1.0,,2.0,2.0,2.0,,63119.0,,54675.0,52206.0,,8992.0,2200.0,,500.0,0.0,500.0,,1
,,,,,-1.0,-1.0,,-2.0,,,4122.0,,,,,,0.0,0.0,0.0,,0.0,,0
360000.0,,1.0,1.0,,,,-1.0,,-1.0,-1.0,16731.0,4840.0,,-16.0,,,4864.0,0.0,0.0,,,0.0,0
30000.0,,1.0,,,,,-1.0,,,2.0,2635.0,,11428.0,2462.0,3605.0,,,,,1559.0,0.0,,0
,,,,,,-1.0,,,-1.0,,2820.0,513.0,,,380.0,380.0,513.0,,,,,0.0,0
,,,2.0,,,0.0,0.0,,,0.0,,,,,,8046.0,,,,463.0,,151.0,0
,1.0,3.0,,42.0,0.0,0.0,2.0,,,,,,45856.0,,49640.0,,4100.0,0.0,,1700.0,,2000.0,0
50000.0,,,2.0,,0.0,0.0,,,,0.0,,,7422.0,8292.0,,,1271.0,,,307.0,,,0
50000.0,1.0,3.0,,,2.0,0.0,0.0,,0.0,,8917.0,10080.0,11106.0,12109.0,,,,,,,2066.0,,1
,1.0,1.0,2.0,,1.0,2.0,2.0,,,,,,54976.0,-3518.0,-1285.0,1601.0,4000.0,,,1580.0,,,0
20000.0,,3.0,,,3.0,2.0,2.0,4.0,,,,,1650.0,1650.0,1650.0,,,,,0.0,0.0,0.0,1
,,,2.0,,2.0,,,,2.0,,16233.0,,20542.0,19572.0,,19994.0,5383.0,660.0,,,0.0,2658.0,1
210000.0,,1.0,,,0.0,0.0,0.0,,,,,46662.0,46162.0,,,34534.0,2000.0,2100.0,2000.0,1500.0,2000.0,2000.0,0
,,,,,0.0,,0.0,0.0,,0.0,,10100.0,,10549.0,,,,,500.0,,1000.0,2000.0,0
70000.0,1.0,,2.0,28.0,,2.0,2.0,2.0,,,26357.0,27223.0,,,27977.0,,,,,,,0.0,1
50000.0,2.0,,,,,0.0,0.0,,,0.0,51521.0,46015.0,,19825.0,,3690.0,,,13327.0,,,,1
,2.0,,1.0,,,,,,0.0,0.0,,,,,,68176.0,3000.0,3000.0,,,3000.0,,0
,,1.0,,41.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,326.0,326.0,,,,326.0,326.0,,326.0,,1
120000.0,2.0,,2.0,,,0.0,0.0,0.0,0.0,0.0,110934.0,99271.0,90066.0,80165.0,,,4432.0,,4492.0,2797.0,,2900.0,0
50000.0,1.0,,,23.0,0.0,0.0,-1.0,,0.0,,,44882.0,,,,390.0,1052.0,,0.0,,390.0,,0
,2.0,,2.0,22.0,0.0,0.0,2.0,0.0,,0.0,27219.0,28987.0,27849.0,27451.0,,21192.0,,0.0,1400.0,487.0,424.0,,0
90000.0,2.0,3.0,2.0,,,0.0,0.0,0.0,0.0,0.0,68663.0,,,,29675.0,,,2068.0,3315.0,1029.0,,,0
,,,,,-1.0,-1.0,,,-1.0,0.0,,262.0,,5474.0,69536.0,,,,5474.0,,,,0
,,2.0,,33.0,,,0.0,0.0,0.0,0.0,,50865.0,54401.0,,61917.0,,,5000.0,5000.0,5000.0,,,0
,,,1.0,,,,-1.0,-1.0,,2.0,,2687.0,,5000.0,,,14.0,,,5618.0,,1354.0,0
,2.0,3.0,,34.0,,2.0,,2.0,,0.0,126701.0,129388.0,130768.0,,,,6200.0,,,,,5000.0,1
,,2.0,,,,,-1.0,-1.0,-1.0,-1.0,,2469.0,,2439.0,,,2469.0,2439.0,2439.0,,,0.0,0
200000.0,1.0,1.0,1.0,41.0,-1.0,,,2.0,,-1.0,1980.0,,5647.0,,,,1802.0,5647.0,,0.0,1802.0,,0
150000.0,,1.0,2.0,28.0,-1.0,2.0,,,-2.0,-2.0,,,,-602.0,,,0.0,,,,0.0,,1
60000.0,,2.0,1.0,38.0,-2.0,,-2.0,-2.0,-2.0,-2.0,4764.0,,,0.0,,,30500.0,0.0,0.0,52829.0,41404.0,,0
290000.0,,,1.0,,-1.0,,,-1.0,-1.0,,2615.0,0.0,679.0,3390.0,,,0.0,,,5784.0,,150.0,0
,2.0,1.0,,29.0,-1.0,-1.0,,,,-1.0,,380.0,,380.0,380.0,380.0,,,380.0,,,2880.0,0
,2.0,2.0,1.0,,2.0,,,,,0.0,25243.0,,29038.0,28289.0,28543.0,,1730.0,3500.0,,,2450.0,,0
