cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
f,s,g,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,,n,,g,e
x,,e,f,y,f,,n,b,,?,s,k,p,p,p,w,o,e,w,v,d,p
k,f,c,f,n,f,w,,w,e,b,f,s,w,n,,w,o,e,w,v,l,e
,f,g,f,f,,c,b,g,e,b,k,k,p,b,p,w,o,l,h,,g,p
f,y,,f,,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d,p
x,,e,t,n,f,c,b,n,t,b,s,s,,p,p,w,o,p,k,,d,e
f,y,g,t,n,f,c,,n,t,b,s,s,g,w,p,w,o,p,k,y,d,e
x,f,g,f,n,f,,b,p,t,e,f,f,w,w,p,w,o,e,n,a,g,e
x,y,y,,a,f,c,b,k,,c,s,s,w,w,p,w,o,p,k,n,m,e
k,y,n,f,f,f,c,n,b,t,?,,s,w,w,,w,o,,w,v,p,p
,y,g,t,,f,c,b,,t,b,s,s,g,g,,w,o,p,k,v,d,e
k,y,e,f,f,f,,n,b,t,?,s,s,w,w,p,w,o,e,,v,d,p
,y,n,f,f,f,c,,b,t,,k,s,w,p,p,,o,e,,v,d,p
x,y,y,f,f,f,c,b,p,e,b,k,,n,b,p,w,o,,h,v,p,p
,f,y,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,g,p
f,s,n,f,n,f,w,b,p,t,,f,s,w,w,p,w,o,e,,s,g,e
f,f,n,f,n,f,c,n,,e,e,s,s,w,w,,w,o,p,k,v,u,e
x,s,p,,n,f,c,b,e,e,?,s,s,e,,p,w,t,e,w,c,,e
k,s,n,f,f,f,c,n,b,t,?,s,s,w,w,p,w,,e,w,v,d,p
f,,y,f,f,f,c,b,p,e,b,k,k,n,b,p,,o,l,h,y,g,p
x,y,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,m,e
,,n,f,s,f,,n,,t,?,k,k,p,w,p,w,o,e,w,v,,p
f,y,e,t,n,f,c,b,w,t,b,s,s,,,p,w,o,p,n,,d,e
x,s,n,f,n,,c,b,n,e,?,s,s,o,o,p,,o,p,b,v,l,e
x,s,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,,e
x,s,g,f,n,f,w,b,g,e,?,s,,w,w,p,w,t,p,,s,g,e
f,y,g,,n,f,c,b,p,t,b,,s,w,w,p,w,o,p,k,y,d,e
x,y,y,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,d,p
f,y,e,t,n,f,c,b,n,t,,s,s,,w,p,w,,p,n,v,d,e
f,y,e,t,n,f,,b,,t,b,s,s,g,w,p,w,o,p,k,v,d,e
f,f,y,f,f,f,c,b,g,e,b,k,k,,p,,,o,l,h,y,,p
x,y,n,t,,,c,n,n,e,,s,s,w,w,p,w,,p,k,v,g,p
f,y,w,f,n,,c,n,p,e,?,s,f,w,w,p,w,o,f,h,v,d,e
f,y,n,t,l,,c,b,p,e,r,s,y,w,w,p,w,o,p,k,s,p,e
x,y,y,,f,f,,b,p,e,,k,k,b,b,p,w,o,l,h,y,g,p
x,y,n,,p,f,c,n,w,e,e,s,s,w,,p,w,o,p,n,v,u,p
x,f,,f,n,f,w,,n,t,e,f,f,w,,p,w,o,e,n,a,g,e
f,y,e,f,s,f,c,n,b,t,?,k,k,w,w,p,w,,e,w,v,l,p
k,,n,f,s,,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l,p
b,s,n,f,n,a,c,b,o,e,?,s,s,o,o,p,n,o,p,o,c,l,e
f,y,,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d,p
x,y,n,f,s,f,c,n,,t,?,k,k,p,p,p,,o,e,w,v,,p
x,,n,t,p,f,c,n,k,e,e,s,s,w,,p,w,o,p,n,s,,p
f,,g,t,n,f,c,b,w,t,b,,s,g,,p,w,,p,n,v,d,e
x,,e,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,v,d,e
f,f,g,t,n,f,c,,w,t,,s,s,g,g,p,w,o,p,k,v,d,e
f,s,e,f,,f,,,b,t,?,s,,w,w,p,w,o,e,w,v,p,p
x,s,,f,s,f,c,,,t,?,k,k,p,,p,w,o,e,w,v,d,p
x,f,,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,k,y,d,e
f,s,n,f,y,f,c,n,b,t,?,k,s,,p,,w,o,e,w,,d,p
x,s,w,t,,,c,b,n,e,c,s,s,w,w,,w,o,p,n,n,,e
b,y,w,t,a,,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,g,e
f,y,n,f,y,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p,p
k,s,e,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d,p
x,y,n,f,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l,p
x,,e,t,n,f,c,,p,t,b,s,s,p,g,p,w,,p,n,v,d,e
,y,n,f,s,f,c,n,b,t,?,,k,w,w,p,w,o,,w,v,,p
f,y,w,t,n,f,c,,w,e,b,s,,w,w,p,w,t,,r,v,m,p
f,y,,,n,f,c,b,,t,b,s,s,p,w,p,w,o,p,n,v,d,e
,s,w,,p,f,c,n,k,e,e,,s,w,w,p,w,,p,n,s,u,p
k,s,n,f,s,f,c,n,b,t,?,k,,w,p,p,w,o,e,w,v,l,p
,y,,f,s,,c,n,b,t,?,s,s,,w,p,w,o,e,w,v,l,p
k,y,n,f,y,f,c,n,b,t,?,k,s,p,p,p,w,o,,,v,l,p
,f,g,f,f,f,c,,,e,b,k,k,b,p,p,w,o,,h,y,d,p
f,s,n,f,n,,c,b,n,,?,s,s,o,o,p,n,o,p,y,c,l,e
f,s,n,f,s,f,c,n,b,,?,k,s,p,w,p,w,o,e,w,v,d,p
k,f,w,f,n,f,w,b,g,e,?,s,k,w,w,p,w,t,p,w,s,g,e
x,,y,f,f,,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,d,p
,,,f,y,f,c,n,b,t,?,s,s,,w,p,w,o,e,w,v,l,p
,f,,t,n,f,c,,n,t,b,s,s,p,g,,w,o,p,k,v,d,e
k,s,e,f,y,,c,n,,,?,s,k,w,p,,w,o,,w,v,p,p
x,f,g,,n,f,c,b,n,,b,s,s,p,w,p,w,o,,k,,d,e
x,,w,t,f,f,c,b,,t,b,f,f,w,w,p,w,o,p,h,,g,p
k,s,n,f,f,f,c,n,b,,?,k,k,w,w,p,w,o,e,w,v,p,p
f,,n,f,f,f,c,n,b,,?,,s,p,w,p,w,o,e,w,,p,p
x,f,n,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,,v,u,e
f,y,n,t,l,f,c,,n,e,r,s,y,w,w,p,w,o,p,n,y,g,e
x,s,e,f,y,,,,b,t,?,k,s,p,w,,w,o,e,,v,d,p
,s,n,f,f,f,,n,b,t,?,s,k,p,w,,w,o,e,w,v,d,p
k,s,e,f,y,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d,p
k,y,,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,,d,p
f,s,n,t,,f,,n,w,e,e,s,s,w,w,p,w,o,p,n,v,g,p
f,y,n,t,n,f,c,b,u,t,b,s,,g,p,p,,o,p,k,v,d,e
f,y,y,t,l,,c,b,n,e,r,s,y,w,w,p,w,o,p,k,,,e
f,y,n,f,f,f,c,n,b,,,k,k,w,p,p,w,o,e,w,v,,p
,f,y,f,,f,c,b,g,e,b,k,k,,b,p,w,o,l,h,v,p,p
x,y,e,t,n,f,,b,p,t,b,s,s,w,g,p,,o,p,k,v,d,e
x,y,y,f,f,f,,b,h,e,b,k,k,b,p,p,w,o,l,h,v,d,p
x,y,r,f,n,f,,,w,e,?,,f,,w,p,w,o,f,h,y,,e
x,y,y,f,f,f,c,b,g,e,b,,,p,p,p,w,o,l,h,y,d,p
,y,n,,,,c,b,w,t,b,s,s,,g,p,w,o,p,n,,d,e
k,y,e,f,s,,c,n,b,t,,s,k,p,w,p,w,,e,w,v,p,p
x,s,w,f,n,f,w,,p,t,e,f,,w,,p,w,o,e,n,s,,e
x,,n,f,n,f,w,b,h,,e,s,s,w,,p,w,o,e,n,a,g,e
f,y,g,t,n,f,c,b,w,t,b,s,s,g,p,p,w,,p,k,,,e
x,s,,,s,,c,n,b,t,?,k,,,w,p,w,o,e,w,,d,p
x,,w,f,n,f,,b,n,t,e,s,s,w,w,p,w,o,e,k,s,g,e
f,f,n,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,n,,,e
x,f,n,f,n,f,w,,h,t,e,f,f,w,w,p,w,o,e,n,,g,e
x,y,n,,,f,,b,w,e,b,y,y,n,n,p,w,t,p,w,y,d,e
x,y,g,f,f,f,,b,p,e,b,k,k,b,b,p,w,o,l,h,v,g,p
f,y,g,f,f,f,c,b,,e,b,k,k,,p,p,w,o,l,,y,d,p
x,s,e,f,y,,,n,b,t,?,s,k,,w,,w,o,e,w,v,p,p
x,s,g,t,f,f,c,b,h,t,b,s,s,,w,p,w,o,p,h,s,u,p
x,f,p,f,c,,w,,n,e,b,s,s,w,w,p,w,o,p,k,s,d,p
b,y,w,,l,f,c,b,k,e,c,s,s,w,,p,w,o,p,n,n,g,e
f,s,g,f,n,f,w,b,n,t,e,s,s,w,w,,w,o,e,n,a,g,e
f,y,w,t,,f,c,n,n,e,e,s,s,w,w,p,w,o,p,,v,u,p
f,f,e,t,,f,c,,u,t,b,s,s,w,w,p,w,o,p,n,y,,e
f,s,g,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,n,,g,e
f,y,e,f,y,f,c,n,,t,?,s,,w,w,p,w,o,e,w,v,l,p
x,s,n,t,p,f,c,n,p,e,e,,s,w,w,p,w,o,p,n,s,,p
x,y,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,,p,k,n,g,e
x,f,y,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,,v,g,p
k,y,n,f,f,f,,n,,t,?,,k,p,w,p,w,o,e,w,v,d,p
f,y,n,t,a,,c,b,w,e,r,s,y,w,w,p,w,o,p,k,s,p,e
x,y,y,f,f,f,,b,g,,b,k,k,n,b,p,w,o,,h,v,d,p
x,y,n,f,y,f,c,n,b,t,?,s,s,,p,p,,,e,w,v,d,p
k,y,n,f,n,f,w,n,w,e,b,s,s,w,n,p,,o,e,w,v,l,e
x,f,e,t,n,f,c,b,n,t,b,s,s,p,w,,w,,,k,v,d,e
f,f,y,f,f,,c,b,h,e,b,k,k,b,p,p,w,o,l,h,y,d,p
b,,w,,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,g,e
,s,n,f,n,a,,b,y,e,?,,s,,o,,o,,p,o,v,l,e
x,f,g,t,n,f,c,b,w,t,b,s,s,,p,p,,o,p,n,v,d,e
x,s,,t,a,f,c,b,,e,c,s,s,w,w,p,w,o,p,k,s,g,e
f,y,e,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,,p
f,s,n,f,n,,c,b,n,e,?,s,s,,o,p,o,o,,b,v,l,e
,f,g,t,n,f,c,b,u,,b,s,s,p,w,p,w,o,p,n,v,d,e
,y,n,t,n,f,c,,u,t,b,s,s,g,w,p,w,o,,k,v,,e
f,s,e,f,f,,c,n,b,t,?,s,s,p,w,p,w,,e,w,v,d,p
x,y,e,f,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l,p
f,s,b,t,,f,c,b,w,t,b,s,s,w,w,p,,o,p,h,s,u,p
k,s,e,f,s,f,c,,b,t,,k,s,p,p,p,w,o,e,w,v,l,p
f,f,n,t,n,f,,b,,t,b,s,s,g,,p,,o,p,k,v,,e
x,s,c,,n,,c,,,e,,s,s,w,w,p,w,t,p,w,v,,e
k,s,n,f,s,f,,n,b,t,?,s,s,p,w,p,w,o,e,w,v,,p
x,f,e,,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,k,y,d,e
f,y,e,t,n,f,c,b,,t,b,s,,p,p,p,w,o,p,n,v,,e
f,y,e,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,k,v,d,e
,,g,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,n,s,g,e
x,y,w,t,p,,c,n,n,e,e,s,s,w,w,p,w,o,,n,s,g,p
x,,g,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,v,d,p
f,f,,t,n,f,c,b,u,t,b,s,s,p,g,p,w,,p,n,v,d,e
x,s,p,f,c,f,c,n,n,,b,s,s,w,w,p,w,o,p,k,s,d,p
x,s,e,f,y,f,c,n,b,,?,k,k,w,w,p,,o,e,w,v,d,p
k,s,n,f,f,f,c,n,b,t,?,s,,w,w,p,w,,e,w,v,p,p
k,y,n,f,f,f,c,n,b,t,?,s,s,w,p,,w,o,e,w,v,p,p
x,y,n,t,n,f,,b,u,t,b,s,s,p,w,p,,o,p,k,y,d,e
f,f,n,t,n,f,c,,p,t,b,,,p,w,p,w,,p,,y,d,e
x,f,n,t,,f,c,b,p,t,b,s,s,g,w,p,w,o,p,k,v,d,e
x,f,g,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,,,y,,e
x,y,g,,n,f,c,b,n,t,b,s,s,w,p,,w,o,p,n,v,d,e
,s,g,f,n,f,w,b,w,e,?,s,k,,w,p,w,t,p,w,s,g,e
,,y,t,,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g,e
x,f,y,f,f,,c,b,p,,,k,k,n,b,,w,o,l,h,y,p,p
f,,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,s,,e
f,y,e,f,,f,c,,b,t,,s,s,p,w,p,w,o,,w,v,d,p
x,y,g,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,,h,v,p,p
,y,n,f,f,,c,n,,t,,s,k,p,p,p,w,o,e,w,v,p,p
f,,n,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l,p
f,y,c,f,m,a,c,b,y,e,c,,y,c,c,p,w,n,n,w,c,d,p
x,y,e,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,k,y,d,e
x,s,e,f,y,,c,n,b,,?,k,s,,,p,w,o,e,w,v,d,p
x,s,n,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l,p
,y,y,f,f,f,c,b,g,e,b,k,k,,b,p,w,o,,h,,p,p
k,s,,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,,v,l,p
f,y,g,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,d,p
x,,,f,,f,c,b,g,e,b,k,k,n,,p,w,o,l,h,v,p,p
k,y,e,f,s,f,c,n,b,t,?,s,k,,,p,w,o,e,w,v,l,p
f,f,e,t,n,f,c,b,u,t,,,s,w,g,p,w,o,p,n,,d,e
,s,,f,n,a,c,b,n,e,?,s,s,o,o,p,o,o,p,,c,l,e
f,f,g,t,n,,c,b,w,t,b,s,s,g,w,p,w,,p,k,v,d,e
x,y,e,t,n,f,,b,n,t,b,s,s,,g,p,w,o,p,n,v,d,e
x,y,w,t,p,,c,,k,e,e,s,s,w,w,p,w,o,p,n,s,g,p
x,y,n,t,n,f,c,b,u,t,b,s,s,g,p,p,w,o,p,k,y,d,e
f,y,g,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,v,p,p
b,s,y,t,a,f,c,,g,e,c,s,s,w,,p,w,o,p,n,s,g,e
,y,n,f,y,,c,n,b,t,?,s,s,,p,p,w,o,e,w,v,,p
f,y,e,f,f,f,c,n,,t,?,k,k,p,p,p,w,o,,w,v,l,p
x,s,w,t,p,f,c,n,n,e,e,s,s,w,w,p,,o,p,k,v,u,p
f,f,g,f,f,f,c,,g,e,b,k,k,b,n,p,w,o,l,h,v,g,p
f,y,y,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,v,,p
x,y,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,,k,s,m,e
f,f,,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,k,s,g,e
x,y,w,t,p,f,c,n,k,e,e,s,s,w,,,w,o,p,k,v,g,p
x,s,n,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d,p
k,s,e,f,s,f,,n,b,t,?,s,,w,p,p,w,o,e,,v,p,p
x,f,n,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,k,y,d,e
f,y,w,t,p,,c,n,k,e,e,s,s,w,w,p,w,,,k,v,g,p
x,s,e,f,s,,c,n,b,,,k,k,w,,,w,o,e,w,v,d,p
x,f,n,,n,,w,,w,e,b,s,f,w,n,p,w,o,e,w,v,l,e
f,f,n,t,,f,,b,,t,b,s,s,,w,p,w,o,p,n,y,d,e
f,s,e,f,s,f,c,,b,t,?,s,,w,p,,w,o,e,,v,p,p
x,s,w,,a,f,c,b,k,,c,s,s,w,w,p,w,o,,n,s,g,e
k,y,n,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,,p
f,s,g,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,,a,g,e
f,f,g,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,,h,,d,p
x,,w,f,c,,w,n,g,e,b,,s,w,,p,w,o,p,n,v,d,p
k,y,e,f,y,f,c,n,b,t,?,,s,p,w,p,w,o,e,w,v,p,p
f,f,n,t,n,f,c,b,n,t,,s,,g,w,p,w,o,p,k,,d,e
,f,n,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,n,s,g,e
x,y,e,f,,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d,p
k,,,f,f,,c,n,b,t,?,k,s,,w,,w,o,e,w,,p,p
b,s,w,f,n,,w,b,g,e,?,k,k,w,w,p,w,t,p,w,,,e
x,s,w,t,f,f,c,b,h,t,b,s,s,w,,p,w,o,p,h,v,g,p
f,s,n,f,y,,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d,p
,,g,f,,f,w,b,n,t,e,,f,w,w,p,w,o,e,n,a,g,e
k,s,,f,s,f,c,n,b,,?,s,s,w,w,p,w,o,e,w,,l,p
f,,,f,f,f,c,b,p,,b,k,k,p,n,p,w,,l,h,,g,p
x,s,e,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,,v,p,p
x,,e,,s,f,c,n,b,t,?,k,k,p,w,p,,o,e,w,v,p,p
f,y,n,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d,p
,s,n,t,n,f,c,b,w,e,b,,s,w,w,p,w,,p,w,v,,e
f,y,n,t,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,s,p,e
f,y,y,f,f,f,c,b,g,e,b,k,,b,n,p,w,o,l,h,y,d,p
k,y,n,f,f,f,c,n,b,t,?,,s,p,w,p,w,o,e,w,v,l,p
k,y,e,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l,p
f,f,g,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,y,g,p
x,y,y,f,,f,,b,h,e,b,,k,n,b,p,w,o,l,h,y,d,p
f,s,n,f,y,f,c,n,b,t,?,,k,p,w,p,w,o,e,w,v,p,p
,,w,,n,f,w,b,w,e,,k,k,w,w,p,w,t,p,w,s,g,e
x,y,,t,n,,c,b,,t,b,s,s,p,w,p,w,o,p,n,v,d,e
x,s,g,t,f,,,b,p,t,b,s,f,w,w,p,w,,p,,v,u,p
k,s,w,f,,f,w,b,w,e,?,,s,w,w,p,,t,,w,n,g,e
k,s,,f,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,,p
f,f,e,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,n,v,d,e
f,y,y,f,n,f,w,n,y,e,c,y,y,y,y,p,y,o,e,w,c,l,p
x,y,n,t,n,f,c,b,w,,b,s,s,p,w,p,w,o,p,n,v,,e
x,f,n,t,n,f,c,,,t,b,,s,,g,p,w,o,p,k,v,d,e
x,y,g,t,n,f,c,b,w,,b,s,s,w,p,p,w,,,n,v,d,e
,y,g,t,n,f,c,b,u,t,b,s,s,p,,p,,o,p,k,y,d,e
k,y,,t,n,f,c,b,,e,?,s,s,w,w,p,w,t,,w,,w,e
f,y,y,f,f,f,c,,h,e,b,k,k,b,n,p,w,o,l,h,,p,p
b,s,g,f,n,f,w,b,g,e,?,s,k,w,w,p,w,t,p,w,s,,e
f,y,r,f,n,f,c,n,p,e,?,s,f,w,w,p,w,o,f,h,y,d,e
x,y,e,t,n,f,c,b,u,t,b,s,,p,g,,w,o,p,n,y,d,e
b,s,w,f,n,f,w,b,w,e,?,s,s,,w,p,w,t,p,w,n,g,e
x,y,n,t,n,f,c,b,n,t,,s,s,w,g,p,w,o,p,k,,d,e
f,y,g,t,n,f,c,b,u,t,b,s,s,w,,p,w,o,p,n,y,,e
x,s,g,t,,f,c,,h,t,b,s,f,w,w,p,w,o,p,h,v,u,p
,,y,f,f,f,c,b,p,e,b,,k,b,b,p,w,o,l,h,y,g,p
x,f,,f,n,f,w,b,n,t,e,s,s,,w,p,w,o,e,k,a,g,e
f,f,g,t,n,,c,b,n,t,b,s,s,w,w,p,w,o,p,k,v,,e
x,s,g,f,c,f,c,n,n,e,b,s,s,w,w,p,w,o,p,n,v,d,p
f,,g,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,k,a,g,e
x,f,e,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,n,v,d,e
f,,n,f,n,f,w,b,n,t,e,,f,w,w,p,w,o,e,k,s,,e
x,s,n,,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,,,p,p
k,y,e,f,f,f,,n,b,t,,s,s,p,w,p,w,o,e,w,v,p,p
k,s,n,f,n,a,c,b,y,e,,s,s,o,o,p,n,o,p,y,v,l,e
k,s,w,f,n,f,w,b,g,e,?,s,,w,w,p,w,t,p,w,n,g,e
x,,,f,f,f,c,b,p,e,b,k,k,b,b,p,,o,l,,y,p,p
k,s,e,,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l,p
x,s,w,f,c,f,w,n,g,e,,s,s,w,w,p,w,o,p,k,v,d,p
k,s,g,,n,f,w,b,w,e,?,k,s,w,w,p,w,t,,w,s,g,e
k,s,n,f,n,a,c,b,,e,?,s,s,o,o,,o,o,p,b,c,l,e
,f,n,f,n,f,w,b,p,t,e,s,s,w,,p,w,o,e,n,a,g,e
,f,n,t,n,f,,,u,t,b,s,s,,w,,w,o,p,,v,d,e
x,s,,f,y,f,c,n,b,t,,k,s,w,p,p,w,o,e,w,v,p,p
x,y,c,t,n,f,c,,w,e,b,s,s,,w,p,w,t,p,w,v,,e
,y,e,,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,n,v,d,e
f,f,g,t,n,f,c,b,n,t,,s,s,p,p,p,w,o,p,k,v,d,e
b,s,g,,,f,,b,g,,?,k,s,w,w,p,w,,p,w,n,g,e
f,y,e,f,f,f,c,n,,t,,k,k,w,p,p,w,o,e,w,v,p,p
f,y,n,f,s,,c,n,b,t,,s,k,w,p,p,w,o,e,w,v,d,p
s,f,n,,n,f,c,n,p,e,e,s,s,w,w,p,,o,p,k,y,u,e
x,y,e,t,n,f,c,,n,t,b,s,s,p,p,p,w,o,p,k,v,d,e
f,y,n,f,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d,p
x,y,y,f,f,f,,b,p,e,,,k,b,p,p,w,o,l,h,v,p,p
f,y,e,,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p,p
b,s,p,t,n,f,c,b,w,,b,s,s,w,w,,w,t,p,r,v,,p
f,f,y,t,l,f,w,n,w,,b,s,s,w,w,p,w,o,p,n,v,d,e
x,y,y,f,f,f,c,b,h,e,b,k,k,b,b,,w,o,l,h,y,g,p
f,y,,f,f,f,c,b,p,e,b,k,k,n,b,,w,o,l,h,,p,p
b,y,y,,n,f,w,n,w,e,c,y,y,y,y,p,y,o,e,w,c,l,p
k,y,b,t,n,f,c,b,e,e,?,s,s,w,e,p,w,t,e,w,c,w,e
x,f,w,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,k,s,g,e
f,f,g,t,n,,c,b,n,t,b,s,s,g,,p,w,o,p,k,y,,e
,f,w,f,n,f,w,b,p,t,e,s,s,,,p,w,o,e,k,s,,e
x,s,g,f,n,f,w,b,k,,e,f,f,w,w,p,w,o,e,n,a,g,e
k,y,e,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,,w,v,l,p
f,y,e,f,f,f,c,n,,t,?,s,k,p,p,p,w,o,e,w,v,d,p
f,y,e,f,f,f,,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l,p
x,s,g,f,c,f,w,n,g,e,b,s,s,w,w,p,w,o,p,n,s,d,p
x,,y,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,d,p
f,f,g,t,n,f,c,b,w,t,b,,s,p,p,p,w,o,p,k,y,d,e
x,y,n,t,p,f,c,n,p,e,e,s,s,w,w,,w,o,p,k,v,g,p
x,y,y,f,f,f,c,b,g,e,b,k,k,b,,p,w,o,l,h,v,d,p
f,f,e,t,,,c,,u,t,b,s,s,p,g,p,w,o,p,n,y,,e
f,f,g,f,f,f,c,b,g,e,,k,k,p,,p,w,o,l,h,,d,p
f,f,g,t,n,f,,b,n,t,b,s,,w,g,p,w,o,p,n,y,d,e
k,s,e,f,s,f,c,n,b,t,?,s,,p,w,p,w,o,e,,v,p,p
k,s,n,f,n,a,c,,o,,?,s,s,o,o,p,n,o,p,n,v,l,e
x,y,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,,p,k,s,m,e
x,f,n,f,n,f,w,b,k,t,e,f,f,w,,p,,o,,n,a,g,e
x,f,g,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,,n,v,d,e
f,y,n,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d,p
f,f,w,t,l,f,w,,p,t,b,s,s,,w,p,w,o,p,u,v,d,e
f,s,n,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,u,p
,y,e,f,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,,p
k,s,w,f,n,f,w,b,g,e,?,k,s,w,,p,w,t,p,w,s,g,e
x,f,n,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,v,d,e
f,y,e,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,n,,d,e
x,s,e,t,n,,c,b,e,e,?,s,,e,,p,w,t,e,w,c,,e
f,f,,f,n,f,w,b,n,,,s,s,w,w,,,o,e,n,s,g,e
f,f,g,,f,f,c,b,p,,b,k,,b,b,p,w,o,l,h,v,g,p
,,g,f,n,f,w,b,k,t,e,f,s,w,,p,w,o,e,n,a,g,e
,y,,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,,d,p
f,s,w,,l,f,w,n,p,t,b,s,s,,w,p,w,o,p,u,v,d,e
f,s,g,f,n,f,w,b,h,,e,s,f,w,w,p,w,o,e,,s,g,e
x,y,g,,f,f,c,b,g,e,b,k,k,,b,p,w,o,l,h,y,,p
,s,w,f,n,f,w,,k,t,e,f,,w,w,p,w,o,e,,s,g,e
x,y,,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,,p
x,y,e,t,n,f,c,b,w,e,,s,s,e,w,p,w,,e,w,c,w,e
,y,e,f,s,f,c,,b,t,?,s,k,p,p,p,w,,e,w,v,p,p
f,f,e,t,n,f,c,b,n,t,b,s,s,g,,p,w,o,p,n,y,d,e
