LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,SEX,default payment next month
,34.0,8097.0,,,,10552.0,,,2167.0,,,436.0,200.0,,,0.0,,,0.0,0.0,0.0,,0
,,1608.0,,,21369.0,22728.0,,,1000.0,,,0.0,1500.0,1.0,,,,2.0,,,,2.0,0
,,,43404.0,,,,,,,,,,,,,,,,0.0,,0.0,,0
,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,2.0,0
,,,,,,,48202.0,,2200.0,,,,,3.0,,,0.0,,,0.0,0.0,,0
,,,,,61918.0,,,,,,,,,,,,,,,0.0,0.0,,0
90000.0,36.0,,950.0,,284.0,,,950.0,,,1055.0,,,2.0,,,,-1.0,,-1.0,,,0
500000.0,,,,3719.0,,,,1376.0,,,0.0,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,-2.0,,0
,,,,112279.0,,88594.0,87630.0,0.0,10800.0,,,,3500.0,,,,2.0,,,,0.0,2.0,1
,,,,,,,,,482.0,,462.0,,,3.0,,0.0,0.0,,-1.0,,,1.0,0
50000.0,,,,,3696.0,,,,790.0,,,,,,,0.0,0.0,,-1.0,,-2.0,,0
,,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,1.0,,-2.0,,,-2.0,,2.0,0
,,8780.0,,,,4001.0,5134.0,,1300.0,,300.0,,,2.0,2.0,,,0.0,,,,,0
,39.0,8755.0,,,,6782.0,,,,3000.0,,,,,,,,,,0.0,,,0
,,,,18335.0,,,,,,,,700.0,0.0,,,0.0,,0.0,,,3.0,,1
,,,,,1459.0,6764.0,,,,,,,,3.0,,,-1.0,-1.0,,,,,0
,,,,109958.0,112850.0,,117496.0,,,,,,,,,0.0,0.0,,0.0,,0.0,,0
,,,,,-2830.0,-7220.0,-11610.0,836.0,,,,0.0,,,,,,,,-2.0,,,0
70000.0,,,,2253.0,17743.0,,,,,17804.0,8210.0,,0.0,,,,,,-1.0,,,1.0,0
,,,,,316.0,,,,,,,,,,,,,-1.0,,-1.0,,,1
,,,,,15200.0,,16560.0,,,,,,0.0,,1.0,0.0,0.0,,,0.0,0.0,,0
,,1985.0,,,1671.0,,,,,,,,,1.0,,-2.0,,-2.0,,,,,0
40000.0,,,,38246.0,,,,,,,1500.0,,2000.0,2.0,,,,,,,,,0
,,,,20296.0,,,,,3.0,,,,,,1.0,1.0,2.0,,,,,2.0,0
,,,,,,,,,,,,0.0,0.0,,2.0,0.0,0.0,,-2.0,,,,0
,,,,111030.0,,,,,,8000.0,4179.0,,4000.0,2.0,1.0,0.0,0.0,,0.0,,2.0,,0
,38.0,,,,,1011.0,,,,1051.0,1011.0,1051.0,821.0,,1.0,,-1.0,-1.0,,,,,0
,,,,,,11411.0,10652.0,,,,2395.0,,0.0,,3.0,,,,,,,2.0,1
,,,,,,,,,,441.0,,441.0,,,,-1.0,,,-1.0,-1.0,,2.0,1
,,1745.0,,,,60092.0,,,,,,,,,,,-1.0,,,,,,0
,,18126.0,19174.0,,18583.0,19313.0,36046.0,,,1000.0,,1000.0,1000.0,,1.0,,0.0,,,0.0,,,0
,,,,,,,,10000.0,10000.0,8000.0,,,,1.0,,,,,0.0,,,2.0,0
,,18385.0,,18905.0,,29220.0,,,,,,1700.0,,3.0,,,,,,,0.0,2.0,0
,,,,,,,18923.0,,,,,,,2.0,,,0.0,,0.0,0.0,,,0
,,,,,,,,,,,,,,,2.0,,,,0.0,,,,1
310000.0,,,42594.0,,26766.0,,,,,,,,,2.0,,,,,0.0,,0.0,2.0,0
,,,,,,12303.0,,,1500.0,,281.0,,,1.0,,,,,,,-1.0,,0
360000.0,38.0,,,,,,,0.0,,,,,,,1.0,,,,-2.0,,-2.0,,1
210000.0,,173187.0,,,78255.0,,81392.0,,5000.0,5000.0,,5000.0,,,,,,,,0.0,,,0
,,363.0,,,,92978.0,,2089.0,,,,,,1.0,,,,,,,-2.0,,0
,29.0,,1302.0,,736.0,3542.0,1852.0,0.0,,,,,,,,,,,,-1.0,,2.0,0
,,150603.0,,,,0.0,,,,,0.0,0.0,,,,,0.0,,,-2.0,,,0
,,5036.0,32897.0,,,,,32898.0,,,,,3023.0,,,,,-1.0,-1.0,,,,0
,46.0,27324.0,30108.0,,31698.0,33581.0,,,,0.0,,,0.0,,,2.0,,,,,,,1
,,,,,,,,,,,,8000.0,,,2.0,,,-2.0,,,,,0
,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,-2.0,-2.0,,,,,0
130000.0,,,130525.0,74745.0,,,,5170.0,,,,,,1.0,1.0,0.0,,,,,,,1
,,53746.0,,50880.0,,46154.0,42852.0,,,,0.0,1508.0,5000.0,,,,2.0,,2.0,,0.0,,1
150000.0,,79021.0,,,80757.0,83685.0,,,,10000.0,,,,2.0,,,,,,0.0,,,0
,56.0,15397.0,,,19094.0,,13037.0,,,,,1000.0,,2.0,,,0.0,,,,0.0,,0
80000.0,,,61998.0,47941.0,,,,,5000.0,,,,,,1.0,,,0.0,0.0,,,2.0,0
200000.0,,,,,32010.0,33271.0,,,,,,,3000.0,,,,,,2.0,0.0,0.0,,0
,,,,,,,19168.0,,1617.0,,,,,,,1.0,2.0,,,,,,0
200000.0,55.0,,,176158.0,159556.0,162943.0,,,,6000.0,,6000.0,,,2.0,,,0.0,,0.0,,,0
,,,34931.0,,,38237.0,,,,,2000.0,,2000.0,2.0,,,,,0.0,,,1.0,0
,30.0,,,46099.0,,48286.0,,2100.0,,,,,,1.0,,,0.0,,,0.0,,2.0,0
30000.0,,20829.0,22689.0,,,24983.0,,,0.0,,2000.0,,,,,1.0,,,,0.0,2.0,1.0,1
,,55664.0,,,,,,5800.0,,,,0.0,,,2.0,,,,0.0,0.0,,,0
,,,,,,,,,,,3000.0,,2000.0,,,,,,,,,,0
,,,,0.0,,,,0.0,,,,,,1.0,1.0,,-2.0,,-1.0,,,,0
,,,,,-270.0,,,,380.0,,2575.0,,,,1.0,,,,-2.0,,,,0
,,,,,,,,0.0,,,,,0.0,1.0,,,-2.0,,-2.0,,,2.0,1
290000.0,,6615.0,8494.0,,15127.0,,,,2000.0,5000.0,5000.0,,,,,,,,,0.0,0.0,,1
,30.0,,,7542.0,,,0.0,1023.0,,,0.0,0.0,689.0,,,,,,-2.0,-2.0,-2.0,,0
30000.0,,25664.0,26693.0,,,,,,,2000.0,1626.0,,,,,,0.0,,,,,,0
,,,498.0,,,58628.0,,0.0,0.0,,115800.0,,,,1.0,-1.0,3.0,2.0,,-1.0,0.0,,0
,,,,,,,,,,1000.0,0.0,,,,1.0,,0.0,0.0,,0.0,,,0
,54.0,,1947.0,,955.0,,1895.0,1952.0,1001.0,,1981.0,1900.0,,,1.0,-1.0,,,,,,1.0,0
,,,12636.0,,,,15047.0,,3100.0,,,,,,,,2.0,,,0.0,0.0,,1
,32.0,,,182492.0,,,,,8612.0,7534.0,,4850.0,,3.0,,,,,,,,1.0,0
80000.0,,0.0,,,,,,,0.0,,,6204.0,1000.0,,,,,-2.0,-2.0,,-1.0,,0
,29.0,,,,18567.0,23535.0,,,,0.0,,6000.0,5000.0,1.0,2.0,,,,2.0,0.0,,1.0,0
,49.0,10644.0,,14147.0,,,,,,,2000.0,,,3.0,1.0,0.0,0.0,,2.0,0.0,,,0
,,1314.0,,,,,,,,,0.0,0.0,,,,,,,,-2.0,,,0
,,,,36218.0,38044.0,,,,,,,1056.0,,2.0,2.0,,0.0,,,0.0,,,0
,,,,,,,,,2083.0,,711.0,,,,,0.0,,0.0,,0.0,,,0
50000.0,,45822.0,47173.0,,,45709.0,,,,39.0,91983.0,1570.0,,,1.0,,,,0.0,,,2.0,0
,,33277.0,,,,,,1869.0,,,,,,1.0,,,,,,0.0,,,1
30000.0,,,,,27468.0,,,,,12.0,,,,3.0,,,2.0,,,,,2.0,1
,,,0.0,,,,,,,,,0.0,0.0,,,,-2.0,,,,,2.0,1
,,,,,,,,,,,850.0,1500.0,,,,,,,,,0.0,1.0,0
,,,,,,1894.0,,,,0.0,1894.0,,,,1.0,1.0,,-2.0,,,,,0
,,,46168.0,,,,,,1722.0,,,,0.0,,,,0.0,,,,,,0
,,,792.0,,,213.0,,792.0,,,,856.0,,,,-1.0,,,,-1.0,-1.0,,0
,,3598.0,2464.0,,,915.0,,2.0,,,0.0,,,,2.0,,2.0,-1.0,,0.0,-1.0,2.0,0
,,,,48540.0,,,,,2007.0,1822.0,651.0,,,2.0,,,0.0,,,0.0,,,1
320000.0,32.0,,,,,,,,,,,,,,,1.0,,,,,2.0,,0
500000.0,33.0,,,1800.0,,,4012.0,,,0.0,,4012.0,,1.0,,2.0,,-1.0,-1.0,,,2.0,0
,,189650.0,127111.0,,,,80305.0,5000.0,,,3000.0,,3000.0,,2.0,0.0,,,,,,1.0,0
20000.0,,,,,11180.0,,1170.0,,0.0,,,,,,,0.0,0.0,,2.0,,,,1
,,,1988.0,2780.0,,,,,,,,,2797.0,,1.0,-1.0,-1.0,,-1.0,-1.0,,,0
,29.0,,,,,,,,,,,,2000.0,,,0.0,0.0,,0.0,,0.0,,0
,23.0,,,,,,,6687.0,,,,0.0,,,,,-1.0,,,,,,0
,37.0,,189976.0,,,,,,15510.0,0.0,5500.0,,,,1.0,,,,,2.0,,,0
,,41375.0,,,23043.0,,,1515.0,1424.0,,,,,,2.0,0.0,,0.0,,,,,0
,,,,,28809.0,27905.0,,1751.0,,,,,430.0,2.0,2.0,,,0.0,,0.0,0.0,2.0,0
,33.0,,,41262.0,,17348.0,,,,,,29216.0,,,1.0,,,,,,-1.0,,0
,,183939.0,,179787.0,181918.0,169664.0,,,,,,,,,,,0.0,,0.0,,0.0,,1
,,177221.0,169897.0,,0.0,0.0,,,,,,0.0,,,,0.0,,,,-2.0,,,1
,,,,,,163625.0,167790.0,,5682.0,5850.0,,,,,2.0,,,0.0,0.0,,,,0
,39.0,57500.0,,,,460.0,,,47822.0,0.0,,,,2.0,,0.0,,,,,,2.0,0
180000.0,,1081.0,148.0,,296.0,148.0,148.0,,,,,,,,1.0,-1.0,-1.0,-1.0,,,-1.0,,0
,30.0,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0
,35.0,,10417.0,,8144.0,8422.0,,10417.0,7364.0,8144.0,,7740.0,,,1.0,,,,,-2.0,,,0
,43.0,,,19930.0,,,,1415.0,,,6000.0,3000.0,,2.0,2.0,0.0,0.0,,,,,,0
70000.0,,1823.0,,,6405.0,7248.0,,,6598.0,227.0,,1296.0,,,,,,-1.0,0.0,,0.0,,0
100000.0,,,,100733.0,,94646.0,96631.0,3824.0,,3648.0,,,,,,,0.0,,,,,,0
,,33385.0,,34686.0,,,,3000.0,,,,,5000.0,,,,2.0,2.0,,2.0,,,0
50000.0,,,,692.0,,,,1402.0,,,,,,,2.0,,,-1.0,-1.0,-1.0,,,0
150000.0,,,,,4711.0,,,,3039.0,,,,,1.0,,,,0.0,-1.0,,0.0,,0
,59.0,390.0,,,1389.0,3684.0,,,,,,,,1.0,,,,,,,,,0
,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0
340000.0,,281544.0,283173.0,,,,,,,,8000.0,8300.0,,,,,,,,0.0,,2.0,0
,45.0,,,,,,,,,3600.0,,,,2.0,,,2.0,,2.0,,,,1
,,,56839.0,58039.0,,,60819.0,2600.0,,,,,2400.0,,,,,,2.0,,,,1
,,,,27764.0,27973.0,,,,1500.0,,700.0,500.0,1000.0,,,,,,,0.0,,2.0,0
,,15801.0,9982.0,,,,,1200.0,,,,,300.0,1.0,,,,,,0.0,,2.0,0
,,27672.0,28911.0,,,,,,,,1000.0,,,,,,,,2.0,0.0,,2.0,1
,,,,,195124.0,,,,,,8000.0,,7003.0,1.0,,,0.0,,,,,1.0,0
,22.0,,,132963.0,,,155636.0,,5001.0,,,5600.0,0.0,,,0.0,,,,0.0,2.0,,1
,,-2640.0,,2640.0,,1000.0,,,,1500.0,,,,2.0,,,,,,-2.0,,,0
100000.0,,29109.0,,,,,,,,,0.0,,,,,0.0,,,-2.0,,-2.0,,0
50000.0,,,,38411.0,,,,0.0,,,,,,,,,,,0.0,0.0,,1.0,1
300000.0,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,,2.0,1
70000.0,,,,,,,,29500.0,2000.0,,2000.0,,1780.0,,,0.0,,,0.0,,0.0,,0
,,1464.0,,,0.0,2344.0,822.0,2091.0,384.0,0.0,,0.0,,1.0,2.0,-1.0,,-1.0,,,2.0,,1
,,,,,92952.0,,,,,,,,41242.0,1.0,,,,,,0.0,,2.0,0
30000.0,47.0,29596.0,,29523.0,,,29891.0,,,,,,2301.0,,2.0,,,0.0,0.0,0.0,,1.0,0
,,142326.0,,,,,0.0,,,3500.0,,0.0,,,,,,0.0,0.0,0.0,,,1
,,12006.0,,,14313.0,,14902.0,,1942.0,0.0,626.0,,495.0,,,0.0,0.0,0.0,,,,,0
,30.0,,,19145.0,,,,,,,2700.0,,,,,1.0,2.0,2.0,,,,,0
,27.0,,,,,,,,,3657.0,,,957.0,,,,-1.0,-1.0,,,-1.0,,0
,,,,,,,,4200.0,0.0,7260.0,,,3800.0,,,2.0,2.0,,,,,,1
130000.0,48.0,,,,,11094.0,,,,,,,,3.0,,,0.0,,,,-1.0,,0
,,1480.0,,,,1444.0,1450.0,,,,,,,,,,,-1.0,,,-1.0,2.0,0
,,,,,1715.0,2604.0,,,,1720.0,,0.0,,,,,,-1.0,-1.0,,,,0
,,36302.0,,,,,,2070.0,,,2540.0,,2029.0,2.0,,0.0,0.0,,,,,2.0,0
,26.0,,17545.0,,19941.0,,18921.0,,,,,,,,,0.0,0.0,,,,,,0
,,,,30893.0,,,,,,2401.0,,1460.0,,,2.0,,,,,,,,0
60000.0,25.0,,,,,22240.0,25378.0,1369.0,1336.0,,801.0,,,2.0,,0.0,0.0,,,,,,1
,,143090.0,,,,,130098.0,,16000.0,0.0,5341.0,4830.0,4621.0,3.0,,,0.0,,,,,,0
,51.0,,,8105.0,,150.0,,,,,,,,1.0,,,-1.0,-1.0,2.0,,,,1
,,,,,4755.0,,10376.0,,12957.0,4755.0,,,,2.0,,,,,-2.0,-2.0,-2.0,,0
40000.0,,35544.0,36664.0,,36839.0,35967.0,36586.0,,,2000.0,,,,,,,,2.0,,,,,1
,,,,,,,,,498.0,,3482.0,0.0,483.0,,,,-1.0,-1.0,,-1.0,,,0
,,,26043.0,,20903.0,19225.0,,,,,,,,,2.0,,,0.0,0.0,,,,0
,,58102.0,,,,,,,,2000.0,,3200.0,,2.0,,,,,,0.0,,1.0,0
,,72546.0,74618.0,,,-669.0,,,,10258.0,,,,,,,0.0,0.0,,,,2.0,0
,,,,,,,,,,,,,,2.0,,,,,-2.0,,-2.0,2.0,1
,,72083.0,,,,,,5031.0,,5000.0,,,,1.0,2.0,,0.0,0.0,,,0.0,,0
,,,,,16913.0,17640.0,,,,1000.0,,,,,,,,,,,0.0,,0
,27.0,,48945.0,36467.0,18890.0,30288.0,,,,2664.0,31057.0,,1073.0,,,,0.0,0.0,0.0,,,,0
500000.0,,,,10697.0,19757.0,,43859.0,13222.0,,,,,,2.0,,-1.0,,,,,-1.0,,0
50000.0,,,49650.0,,,30380.0,28852.0,1963.0,,,,1041.0,,,2.0,,0.0,0.0,,0.0,0.0,,0
,,,,54788.0,,,49016.0,0.0,,,,,1600.0,,,,,,0.0,0.0,,1.0,0
160000.0,,,,,,,41842.0,,,,,,,,,,,,,0.0,,1.0,0
,26.0,,,,,48458.0,17129.0,,10000.0,,6000.0,,,,2.0,,,,,,2.0,,0
,,,297.0,,399.0,,,,737.0,,,,,,1.0,,-1.0,,,,,,1
,,,0.0,,,,0.0,,,0.0,,0.0,,,,1.0,,,,,,,0
,,,,,,,12573.0,5417.0,,,,12573.0,4338.0,,,-2.0,,,-2.0,-2.0,,2.0,0
,,,,,72365.0,73377.0,,,3300.0,2700.0,,3000.0,,,1.0,2.0,,,2.0,2.0,,2.0,1
,,,,,,,,,,,711.0,,,,,,,,-1.0,-1.0,-1.0,,1
,,,,,,92556.0,94567.0,,,,94500.0,3500.0,,2.0,,0.0,,-1.0,-1.0,-1.0,,2.0,1
410000.0,,,4357.0,10513.0,9137.0,7781.0,28870.0,,10513.0,,,,,,,-1.0,,,,,,,0
160000.0,,,632.0,316.0,,,,,,316.0,,316.0,316.0,,1.0,,,2.0,,,-1.0,,1
,24.0,,,22110.0,,,,,,,709.0,,,,2.0,,0.0,0.0,0.0,0.0,0.0,,0
,24.0,,4144.0,,,,,,,,0.0,1000.0,,,,,-1.0,,0.0,,,2.0,1
,,11147.0,,,,2929.0,2520.0,,,,,,0.0,,2.0,,,,0.0,,0.0,,0
,,,,,,,12.0,0.0,0.0,,,0.0,1393.0,,2.0,,-1.0,,,,,1.0,1
130000.0,39.0,,111115.0,107185.0,108569.0,,,5500.0,,,,5000.0,,,,2.0,2.0,,,,,,0
230000.0,,,,,,,,,0.0,0.0,,,0.0,,1.0,,,-1.0,,-2.0,,,0
,,249265.0,,,253336.0,256281.0,,8903.0,,,,7000.0,6600.0,1.0,,,,0.0,,,,,0
,,,2487.0,0.0,4810.0,,,2487.0,0.0,,,,,,,-1.0,-1.0,,,,-1.0,,1
180000.0,24.0,,,,,3950.0,,,1000.0,,,,,2.0,,,0.0,,,0.0,,,0
80000.0,,,2302.0,1604.0,,,1604.0,,,,,,,,1.0,-1.0,-1.0,,-1.0,,,1.0,0
80000.0,,0.0,,300.0,,0.0,0.0,,,0.0,,,500.0,,2.0,,,,,,,,0
,,,,666.0,666.0,666.0,,,666.0,,666.0,,,,,,-1.0,,,,-1.0,2.0,0
,,,56729.0,,,,,,,,,0.0,223.0,1.0,1.0,,2.0,2.0,,,0.0,2.0,0
360000.0,48.0,,159433.0,,,,,,,,,,189853.0,1.0,1.0,,,,,0.0,,,0
110000.0,,,30661.0,62708.0,52873.0,,,,,,,,0.0,3.0,,0.0,,,,0.0,0.0,2.0,0
,,,30286.0,,,30498.0,,,,,,,2000.0,,,,,0.0,,,0.0,2.0,0
50000.0,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,0
20000.0,35.0,24122.0,,,,19914.0,7476.0,,1481.0,,2019.0,233.0,,3.0,1.0,,,0.0,,,0.0,1.0,0
,25.0,16092.0,,,,46976.0,47618.0,,809.0,,,,,2.0,,,0.0,,,,,2.0,0
,,,,8587.0,8366.0,,,,,,,,,,,,,2.0,0.0,,,1.0,1
,26.0,,,0.0,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,-2.0,-2.0,,,0
200000.0,37.0,,,193898.0,180759.0,,,,7157.0,11609.0,5609.0,,5014.0,,,,0.0,,,,0.0,1.0,0
,,,,8457.0,48757.0,,7312.0,,,,4200.0,,,2.0,,-2.0,,,,-2.0,,,0
,,18910.0,,,,,,,,,,,2300.0,,,,,,,,,2.0,0
,38.0,54787.0,,,16025.0,,,20015.0,,,,,,,,,0.0,,,-1.0,-1.0,2.0,0
150000.0,24.0,,,,,,,291.0,291.0,,658.0,,1197.0,,,,,-1.0,,,,,1
,63.0,,5884.0,11146.0,,,1565.0,,,,,,,3.0,,-1.0,,,0.0,-1.0,-1.0,,0
,23.0,25084.0,20685.0,,,,,,,,1000.0,,,1.0,,,,0.0,0.0,0.0,,,0
,,50668.0,,,,,,,,2810.0,,2083.0,1500.0,1.0,2.0,,2.0,,0.0,2.0,,2.0,1
,30.0,,10000.0,,,,,10000.0,,12786.0,,,,2.0,,,-1.0,-1.0,,,-1.0,,0
40000.0,,,,,,,,,1512.0,,,613.0,,,,,,0.0,,,,,0
,22.0,,,,,,,,,,,,2000.0,2.0,,,,,,0.0,,,0
160000.0,30.0,,134345.0,,,70186.0,,5237.0,,,5011.0,,,1.0,2.0,,,,,,,1.0,0
,,,,,,5708.0,,,,,,,1874.0,1.0,,,,0.0,,,,,0
,,,,316.0,316.0,,,,,,,316.0,,,,,,-1.0,,,-1.0,,0
,,,,115177.0,116226.0,139737.0,187728.0,8500.0,,,,50000.0,70000.0,,,,,,,,,,1
,,136460.0,,143695.0,,,,,6500.0,,,,,1.0,1.0,0.0,,,,,,1.0,0
,,,6500.0,,,,,,,0.0,,0.0,,1.0,,1.0,,,-2.0,,,2.0,0
,,,,,18403.0,,,,,,,1000.0,1000.0,2.0,,,0.0,0.0,,,,,0
,,,208784.0,,,202394.0,,,,,,,3000.0,1.0,,2.0,4.0,,,2.0,2.0,,0
,,,25756.0,26176.0,,8133.0,,5835.0,1055.0,,9.0,,,,,,,,2.0,0.0,,,0
430000.0,30.0,,,,,,130328.0,10896.0,,,,,,,,,0.0,0.0,0.0,0.0,,,1
,,,,,,,,1500.0,,1500.0,1000.0,,,,1.0,,,0.0,,,,2.0,0
,,,,117568.0,103011.0,,,,,5000.0,3300.0,5000.0,,,,,,,0.0,,,1.0,1
,41.0,,,,,55156.0,,18339.0,,,,,,1.0,,,,,-1.0,,,1.0,0
,39.0,,37672.0,,,40263.0,,1929.0,,1446.0,,3179.0,,,,2.0,,0.0,,,,,0
260000.0,30.0,,,,,,,496.0,,,,,,,,,-1.0,-1.0,,0.0,,,0
,22.0,,,28724.0,29357.0,,,,,,,,,,,,,,,,,,1
,24.0,,37432.0,,35458.0,,,,,,500.0,28500.0,2000.0,,,,,,,,,,0
,,,,,,,,788.0,,,,,316.0,,,,,-1.0,,-1.0,,,0
,53.0,,39347.0,,,,,,2000.0,,2000.0,,,,,0.0,0.0,,0.0,,,2.0,0
,,,,,,,,,,,,9656.0,,2.0,,,,,,,,2.0,0
,29.0,,,,,,,,2.0,3006.0,2000.0,,1500.0,2.0,2.0,0.0,,,0.0,,,,0
360000.0,,1146.0,,0.0,,,,,,0.0,,,,,2.0,,-1.0,,,-2.0,,,1
,,381453.0,,,,,178599.0,15024.0,,,,25001.0,,,,,,,,0.0,,1.0,0
30000.0,,,,,,26865.0,25752.0,,,,2067.0,,,,,,0.0,,,0.0,,,0
,,,,107488.0,,,,,,,,,,1.0,2.0,,0.0,,0.0,,,,0
,27.0,,,,,,,,,,,,1335.0,,,,,,,0.0,,2.0,0
,,,,,,,,,,,,,,,,,,2.0,,,,,1
,24.0,1536.0,,696.0,,,,,696.0,,,,696.0,2.0,,,,,-1.0,,,,1
,,,,,,,,3175.0,,,,,,,1.0,2.0,,,,0.0,,,1
,40.0,,8389.0,,8110.0,,,8389.0,22049.0,8117.0,,10148.0,,,1.0,,,-1.0,,-1.0,,,0
,,,7999.0,,,,17834.0,8042.0,,2777.0,,,10000.0,,,,,,-1.0,,,1.0,0
160000.0,,,,,,,,,1976.0,,,0.0,28377.0,,2.0,,-1.0,-1.0,,-1.0,,,0
50000.0,50.0,47155.0,,,3122.0,8471.0,,2000.0,,,,,19216.0,,,0.0,0.0,,,-1.0,,,0
,,,109251.0,,102027.0,,103651.0,,,,,,,,,,,,,,0.0,,0
,44.0,,,,,22014.0,,,,,,12.0,1301.0,,1.0,,-1.0,,,-1.0,,1.0,0
,,,,,1000.0,0.0,,0.0,,,0.0,,,,,-1.0,,,,,-1.0,2.0,0
,,,,,,,,3033.0,1172.0,,0.0,,,,,,,,,,,2.0,0
,,,,,,,,38075.0,,,,,,2.0,,-1.0,-1.0,,,2.0,,,0
,,,,,,,,,10529.0,,,,,1.0,2.0,,0.0,,,0.0,0.0,,0
,30.0,4205.0,1264.0,,,,,,,,,,,,2.0,,-1.0,-1.0,-1.0,,,,0
180000.0,,,,,4195.0,9934.0,,,,,,,,,,-1.0,,,,,-1.0,,0
100000.0,,98094.0,,,105252.0,,100884.0,,,6686.0,,,,1.0,,,,,,,3.0,2.0,1
,60.0,,,8031.0,5790.0,,,3591.0,,0.0,,0.0,2712.0,1.0,,0.0,,,2.0,0.0,,,1
230000.0,,29500.0,,7633.0,,,6015.0,4800.0,,,0.0,6015.0,,2.0,2.0,0.0,0.0,0.0,,0.0,,2.0,0
280000.0,27.0,,,,,,,,,,3158.0,,0.0,2.0,2.0,,-1.0,,-1.0,,,,0
420000.0,32.0,,,,,8126.0,,,,1133.0,291.0,,,1.0,,0.0,0.0,0.0,,,,,0
210000.0,,0.0,0.0,,,,0.0,,,,,,,,1.0,1.0,,,,-2.0,,,0
,48.0,,,,,,,,,,,,,3.0,,,,,,,,,0
90000.0,,69542.0,,,57716.0,43970.0,,,,3000.0,,,15000.0,,2.0,,,,0.0,0.0,,2.0,0
,24.0,47530.0,46155.0,,,,,1537.0,,,,,660.0,2.0,2.0,,0.0,0.0,0.0,,,1.0,0
210000.0,,,0.0,,,,0.0,,0.0,,,,,,,-2.0,,-2.0,-2.0,,,,0
,,,,9797.0,,9767.0,,,,0.0,,,,2.0,,,,,,-1.0,,,1
,,,,3732.0,,,,,,,4239.0,,4146.0,,,-1.0,,,,-1.0,-1.0,,0
,,,,,,,125069.0,4100.0,,,,,5000.0,2.0,,,,,,,,,0
,,0.0,,,0.0,7856.0,,203.0,0.0,,,,,3.0,,,,,,-1.0,,,0
,,,92131.0,,,44332.0,,,,2000.0,2000.0,2000.0,,2.0,,,0.0,,,0.0,,,0
280000.0,,,,118076.0,101457.0,81124.0,42347.0,,,4000.0,,,1000.0,1.0,,,,,,0.0,,,0
,40.0,,390.0,,,,,390.0,390.0,,,,,,1.0,,,,,,,,0
,42.0,,127839.0,,,,,5051.0,5101.0,3600.0,,,,,,0.0,,,,,,,0
,25.0,26151.0,,,,23496.0,,3000.0,,,,5000.0,,,2.0,,,,,0.0,,,1
,,,315479.0,,,,,,,,12070.0,17000.0,12400.0,,,,,0.0,0.0,,,,0
,54.0,,60885.0,,,54054.0,,,,2000.0,,2455.0,4000.0,,,,,,0.0,,,1.0,0
,,,,,316.0,0.0,,,632.0,,0.0,,316.0,,,,,-1.0,,,-1.0,1.0,0
50000.0,,,45785.0,36131.0,29374.0,,,,1789.0,,967.0,,,,,,0.0,,0.0,,,,0
200000.0,,,,,,184620.0,,0.0,,,,8000.0,,2.0,,,2.0,,2.0,2.0,,,1
,,,,10816.0,9746.0,9798.0,,,1131.0,,,,,,,,,,,,,2.0,0
,,55297.0,,,,4500.0,,,,1005.0,,0.0,,,,,0.0,,,,,,1
,,3268.0,206.0,,,,,,,,,,,2.0,1.0,,,-2.0,,,-2.0,2.0,0
,26.0,,,292.0,,,1516.0,,,,,,,,,1.0,,,,,,,0
50000.0,,,,,,,,,,,,1490.0,,,,2.0,,,2.0,,0.0,2.0,1
,,103100.0,,109419.0,111838.0,,115479.0,,,5500.0,4000.0,4500.0,4000.0,1.0,,,,,0.0,,0.0,,0
,27.0,,5735.0,,4236.0,,1375.0,,,,,375.0,700.0,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,0
50000.0,,,35582.0,,,,,2000.0,,,,,,3.0,,0.0,,0.0,,,0.0,,0
,54.0,,,,,3854.0,,,,911.0,,1513.0,,,2.0,,-2.0,,,,-2.0,,0
,,419.0,,,880.0,780.0,,,,,,,,,,,,,-1.0,,0.0,2.0,1
,,15109.0,,,,,,3155.0,,,7690.0,,,,,,,,,,-2.0,,0
,,,,,,,13836.0,1267.0,,,,,1102.0,,,2.0,,,,,,,1
80000.0,,49373.0,,0.0,,,0.0,,,0.0,0.0,0.0,,1.0,,1.0,,,-2.0,,,,1
,,,0.0,,0.0,,,,0.0,0.0,,,935.0,,,,,,-2.0,-1.0,,,0
400000.0,,,,,21021.0,,12613.0,,,,,,800.0,,,-1.0,,,,,0.0,,0
,,,,,,,,,,0.0,,,2000.0,,2.0,,,,,,,1.0,0
