class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
,x,,y,,,f,c,b,g,,b,k,k,,b,,,,l,h,y,d
e,,f,,t,,f,c,b,n,,,,s,,,,,,,,,
p,,,,,c,f,,n,u,e,,,s,,,p,,o,,k,v,d
p,,f,g,,,,,,g,e,b,k,k,b,p,,w,o,,,,
p,k,y,n,,,f,c,n,b,t,?,,,,w,p,w,o,e,w,v,
p,,,g,f,,f,,,,,,,,,p,p,w,o,,,,
,x,y,,,,f,,,,t,,s,,p,w,,,o,p,,v,
p,f,,,,f,,,,w,,,,,,,,,,,,s,g
,x,,,,,f,,,w,,,,,g,p,,,,,,,
p,,f,,,,,c,,,,,k,,,,,,,l,h,y,
e,b,,w,t,l,f,,,n,e,,,,w,w,p,,o,p,,,g
,f,,y,t,,,,b,p,,,s,y,,w,p,,o,p,,y,p
p,,,,f,f,f,c,,,,,,k,,p,,w,,,,v,
,x,,,,y,,c,,,,?,,,,p,p,w,,e,w,v,d
p,,s,,f,,,,n,b,t,?,s,k,,w,,w,,e,w,,
,x,s,n,f,n,,c,b,o,,,,s,,o,p,,,,y,c,l
,x,,y,t,,,c,,w,e,,s,,,,,,o,,,s,m
p,x,,,,s,f,,,,t,?,k,,,,,w,,,w,,
,,y,,,,,,,w,e,,s,,w,,p,,,,,,l
e,,,,t,,,,,n,e,c,s,s,,,,w,o,,n,,
,x,y,e,f,,f,,n,b,t,,,,w,p,,w,o,e,,v,l
,,,,,n,,,,,t,b,,s,,,p,,o,,k,,d
e,,f,,f,n,,,b,n,,,s,s,,,p,w,,,k,,g
p,,s,,,f,f,,,,,,,f,,w,p,w,,,,s,
,,f,y,,,f,c,,g,e,,,k,b,p,p,w,o,l,,,
,,,y,t,,f,c,,,e,,,s,,w,,,,p,n,n,m
p,,g,w,t,,f,w,,,e,,s,,,w,p,,,p,,c,
e,,f,g,t,,f,,,w,,b,,,g,,p,,o,p,,,d
p,k,y,e,f,f,f,,n,,,,k,k,w,,p,,o,,w,v,d
,f,,w,t,p,,,n,,,,,s,,,,w,,,k,,u
,,,n,,,,,n,b,,,,,,,,w,o,,w,,p
,x,,g,,c,f,w,n,u,,b,s,,,w,p,w,,p,k,s,
,x,,,,n,f,c,b,,,b,,s,g,p,,w,,,,,d
p,k,,e,,,,c,,,t,?,,,,w,,w,o,e,,,d
e,,s,w,,n,f,w,b,g,,,,,,,,,,p,,s,g
,,,,,f,,,n,b,t,?,s,,p,p,,w,o,,,,l
,f,s,w,t,,f,c,,p,,b,,f,w,,,,,p,h,v,
e,x,y,,,a,,,b,w,,,,,w,w,,w,,,n,s,g
,,y,,,,f,c,b,,t,,s,,w,g,,,o,p,,,
,x,s,,f,,,c,,,t,,,,p,,p,w,,,w,v,
e,,s,,,n,,,,,,,,,,w,p,w,o,e,,,g
,x,y,e,,y,,,n,,,?,s,k,p,,,,o,e,,,d
,k,,,,,f,w,n,w,e,,,,,n,,,o,e,,,
,,f,,f,f,f,,b,g,,,k,k,,,p,,o,l,,v,
,,,n,,,f,c,,b,,,k,,w,p,p,w,o,e,,,
,x,,e,,n,,,,n,t,b,,,w,,p,w,o,p,k,y,
,,,g,t,n,f,,b,,,b,s,,g,,,w,,p,k,,
e,x,,g,,n,f,,b,,t,,,,w,w,,,,,,,g
e,x,y,,,,f,c,b,k,e,,,,,w,p,w,,,,n,
,,,n,,f,,,n,b,,?,s,s,,,p,w,,,w,v,p
e,f,,g,,,f,c,,,t,,s,,,,,w,,,k,v,d
,k,y,e,,f,f,,n,b,,,,s,,w,,w,,e,w,,d
p,k,y,n,f,f,,c,n,,,,,,,p,,w,,e,,v,
p,,,,f,f,f,c,,p,e,,k,,n,,,w,o,,h,,
,f,f,,,f,f,,b,,,,,k,b,b,,w,,,h,,g
e,,s,n,f,,,w,b,,t,e,f,,w,,p,w,o,,k,,
,,,,,n,f,c,n,p,,e,s,s,,,p,w,o,,,v,u
e,x,,p,,,,,b,e,e,?,,s,e,e,,,,e,w,,w
,k,,n,,f,,c,,b,,?,s,,w,,p,,o,e,w,v,d
,f,y,,f,f,f,,,p,e,,,k,n,,p,,o,,,y,
,,y,,,l,,c,b,,,c,,s,,,,,o,,n,,
,k,s,n,,,f,,,,t,,,,p,w,,,o,,w,v,
,f,,e,t,n,f,c,,w,,b,s,s,,,p,w,,,n,,
e,x,s,,f,n,a,c,,n,,?,s,,,o,p,n,,p,,,l
e,x,,w,t,a,f,,b,,,c,s,s,w,w,,w,,p,,,
,x,,,f,,,,,g,,,,,,,,,t,p,w,,
e,f,y,,,,f,c,,,,b,,,w,w,p,w,,,,,
p,x,y,,,,f,c,,,e,,k,,p,,,w,,,h,y,
,f,y,,,n,f,c,b,,,,,s,w,w,,,o,p,n,v,
,,,,,,f,c,,,t,b,,,,,p,w,,,k,,d
,f,f,,,f,,c,b,,,b,,,b,p,,w,,,,y,
p,x,y,n,,,f,c,,n,,,,,,w,p,,,,k,v,
e,f,,w,,,f,,n,,e,,,,w,w,,,o,f,h,,d
,,,n,t,,f,c,b,p,,,,y,w,w,,w,o,p,,,p
p,x,,y,f,,,,b,,,,,,b,,,,,l,,y,
p,,y,,t,,,c,,,e,,,,,w,,,o,p,n,v,u
e,x,,,,n,,,,n,,,f,f,,w,,w,,e,n,,g
p,,y,,,,f,,,b,t,,k,,w,,p,,o,e,,v,l
,k,,n,,s,f,c,n,,,,,s,p,p,,w,,,w,v,
e,,s,,f,,,,,o,e,?,,s,o,o,,n,,p,,,
p,f,,e,,,f,c,,b,t,?,,k,w,p,,,o,,w,v,
,x,,n,,,,,,,,,,,p,,,,,,w,v,p
p,x,y,,t,p,,,,k,,,,,w,w,p,,o,,n,,g
e,f,f,,t,,f,,b,,,,,s,g,,,w,o,p,n,v,
,,f,,t,n,f,,,,,,s,,p,p,,,,p,k,,d
e,,,g,,n,,c,b,w,t,,s,s,g,,,w,o,p,,,
,,s,,f,y,,,,b,,,s,,w,,p,w,,,w,,p
p,x,,,f,,f,,n,b,t,?,,k,,w,p,w,,,,,d
e,,,e,t,n,,,,w,,b,s,,,,,,,,k,,
,f,s,,f,,,c,,,,,k,,,,,w,o,e,w,v,d
,,,w,,,f,,,n,,c,s,s,w,w,p,,o,p,n,n,
,,y,w,,,,,b,,e,,,s,,,,,,,n,n,
p,,,,f,,f,c,n,,,?,,,,p,,w,,,w,v,
p,k,,e,,,,c,,,,?,k,k,p,,,w,,,,v,
,x,y,n,f,y,,,n,b,,?,,k,,w,p,w,,,,,l
e,x,,e,t,,f,,b,p,t,,,,,,,w,,,n,v,
,,,,,,f,,n,,t,?,s,,,,p,,o,,,,
,,,,,n,,,,w,e,,s,s,w,,,w,,,r,v,
e,f,,g,t,,f,c,,,t,b,,,p,,,w,o,,n,v,d
,,s,,t,p,,c,,,,,s,,w,w,p,,,p,,s,
,,,,,,f,,,b,,,,s,w,,p,,o,,,,
,f,,e,,s,f,c,,b,,?,,,,,,,o,,,v,
,,,,,y,f,,n,,t,?,,,,,,w,,e,w,v,l
,,f,,,,,c,b,h,,,,,,p,,,,,,y,
,f,s,,,n,a,c,,n,e,?,s,,,,p,,,p,y,c,
,,,n,,s,,,,,,?,k,s,,,p,w,o,,,,d
,,,w,f,,f,w,b,g,e,,s,,w,,,w,,,w,,g
,,,y,,f,,,,p,,,k,,b,p,p,,o,,h,,d
p,,s,,f,y,f,c,n,,,,s,s,p,w,,,o,e,w,v,l
,,,,t,,f,c,b,n,,,,,,,,,,p,k,v,d
p,k,s,e,f,y,,c,n,,t,,s,k,,,,w,o,,w,v,p
e,x,,,t,n,f,c,b,,,,,,p,w,p,,,p,,,
p,x,,w,t,f,f,,b,p,,,f,,w,w,,,o,p,h,s,g
p,k,,n,f,,f,,,,t,,,k,,,,,,,,,
,f,,,,,,,,,t,?,,s,,,,,,,w,,p
,,,,f,n,f,,,,,e,,s,w,w,p,w,o,p,,v,
,f,y,,t,l,f,c,b,n,,,,,w,w,p,w,,,,,
p,,s,e,f,,,,n,,t,,k,,p,,,w,o,e,w,,d
p,k,,,f,,f,c,,b,,?,s,k,,,p,,,,w,v,d
,k,s,e,,,,,n,,t,?,,,w,,p,,,,,,
p,k,,,f,f,f,,,b,t,?,k,,w,,p,w,o,,w,,d
,f,s,n,,p,,c,n,w,e,,s,,w,w,p,,,,n,,
e,f,,,t,n,f,,b,u,,b,,,,,p,,,p,,,d
e,,,y,,l,f,,b,n,,r,,,,,,w,o,,,,p
p,f,,,,,,,,b,,,,,w,p,p,,,e,,v,p
,x,,,,,,c,b,g,,,k,,n,b,p,w,,,,,p
e,x,y,,,n,,c,b,p,t,b,,s,w,,,,o,,,v,
p,,y,y,f,f,f,c,b,,,b,k,,b,,p,,o,,,v,d
e,,y,,f,,f,c,,w,e,?,s,,,,p,w,o,,h,,
,x,y,,,f,,,,g,,b,,k,,p,,w,,l,h,,d
,f,y,n,t,n,,,b,w,,,s,,,,p,,,,n,y,d
,,,e,,,f,,n,b,t,?,,k,p,,p,,,,w,v,p
,x,,,f,n,,w,,,,,f,,,w,p,,,e,n,,g
e,,,n,,,f,,,,,e,s,,,w,,,,e,n,,g
e,f,y,,t,,f,,,w,,,s,s,g,,,,o,p,k,,
,x,,,f,s,f,,,,t,?,,s,p,,p,w,,e,,v,d
,,,,,,,,b,n,,e,,s,w,w,p,w,,,,s,
,,,n,,n,f,c,n,,,e,s,,w,,,,o,p,n,,u
e,x,,n,,,,,b,h,t,,,f,,,p,w,o,,n,,g
,,,n,,,,,b,w,e,,y,y,n,n,,,t,,w,y,d
,,,g,,f,f,,b,,e,b,k,,b,b,,,o,l,h,v,
,f,y,g,f,,f,,,p,e,b,,,n,,,w,,l,h,y,
p,x,s,e,f,,,,n,b,,,s,k,w,,,w,,e,,v,
,,s,g,t,,,,,,,b,,,,w,p,w,,,h,,u
p,,,p,f,,f,,n,n,e,b,s,,,w,,,,,,s,
e,b,y,w,t,,,c,,,e,,s,,w,,p,,,p,,,
e,,,g,,n,,,,n,t,,,,w,,p,w,,,,,
p,,y,,t,p,,,,n,e,,,s,w,w,,w,o,,,,u
,,f,e,t,,f,,,u,t,b,,s,w,w,p,w,,p,n,,
,f,s,,,n,f,,b,p,t,,f,,,,,,,e,,,
,f,,e,f,y,,c,,b,t,,,,w,w,p,,o,e,,v,l
,,,,,p,f,,n,,e,e,s,,w,w,p,w,o,,,s,
,x,,w,t,,f,,,,,c,s,,w,w,,,,p,k,,g
,,,y,,,f,,,p,e,,k,,,n,,w,o,l,,v,g
,k,,n,,f,,c,,,,?,,k,p,,,w,o,,,v,d
,f,,n,t,a,f,,b,w,e,,,y,w,,,w,,,k,s,p
p,x,y,y,f,,,c,,g,e,b,,,n,,,w,o,l,,v,d
p,x,,,f,y,,,,,,,s,,,p,,w,,,w,v,d
e,k,,n,f,,,,,,,,,s,w,n,p,,o,,w,v,
e,,,e,t,n,,,b,n,,,s,s,p,,p,,,,k,,d
p,f,f,,,f,f,,,,e,,k,,,p,p,,o,,,y,d
e,b,s,w,t,,,c,b,,e,c,,,w,,p,w,,p,n,,
e,,,n,,,,,,y,,,,s,,o,p,,o,,,v,l
,x,f,,t,,f,c,,w,t,,s,s,p,p,p,w,,p,n,,
,x,,w,,a,,c,,k,,,s,,,w,p,,,,k,,g
,,,e,f,,f,c,,b,t,?,,,,w,,,,e,w,,
,f,s,n,,,a,c,b,n,e,,,,o,o,,o,o,,b,,
,,,,t,n,,c,,,t,,s,s,,,p,,o,,,,
,,,,,n,,,b,,t,b,,s,,,,,,,,,d
p,,s,,,f,f,,,b,t,?,s,s,p,w,,w,o,,w,,d
,x,,e,,,f,c,,b,,?,,s,w,w,,w,o,e,w,v,l
p,f,,b,t,f,,,b,w,t,,,,w,w,,w,,p,h,,u
,,,e,,s,f,,,b,t,?,k,s,p,,,,o,e,w,v,
,f,,n,,n,,,,,t,,s,,g,p,p,w,o,p,k,v,d
e,,s,c,t,,,c,,,e,b,s,s,,,,w,,,w,,p
,,s,n,,,,c,n,,,?,s,s,p,,,,o,,,v,p
,x,f,e,t,n,f,c,b,p,,,s,,g,p,,,o,,k,y,
,,,,,n,f,,b,p,t,,,s,,p,p,w,,,,v,d
,,y,,,n,,,b,u,t,,,,,,,w,,p,,,d
,x,f,g,f,,f,w,,k,t,e,s,,,,p,w,,e,n,s,g
,,y,w,,p,,c,,,,,s,s,,,,,,,,s,g
,x,,g,f,f,f,c,b,p,,b,,k,b,,p,,,,h,v,
e,f,f,g,t,,,,b,,t,,,s,,,p,w,o,p,,v,
,,s,,f,c,f,,,n,,,s,,,w,,,,,,,d
p,,s,e,,,f,,n,,t,?,k,,,w,,,,e,,,
p,k,,n,f,,f,c,n,,,,,,w,,,,,,w,v,p
,,,n,,f,,c,,b,,?,,,,,p,w,,,w,v,
,,y,,t,n,,c,b,u,t,,s,s,,,,,,,k,,d
,f,f,,t,,,,,,t,,,s,,,p,w,o,p,n,y,d
e,x,,,,,f,,b,,t,b,s,,,w,,w,,,,v,
,,,g,t,n,,c,,,t,,s,s,w,g,p,w,o,,k,,d
e,,y,,t,,f,,b,n,,b,,,,p,,w,,p,n,v,d
,x,,g,f,n,f,,,w,,?,s,k,,,,w,,p,w,s,
,b,y,y,t,l,f,c,,n,,,s,,,,,w,o,,,,
,x,,y,f,,f,c,,p,e,,k,,,,p,w,,,,,
e,,,w,,n,f,w,b,,,e,f,f,w,w,,w,,e,n,s,g
,f,,,,,f,,,,,?,,,p,,p,,o,,,,d
p,,,g,,,,,,h,,b,k,k,p,,p,w,o,l,h,,
p,f,y,,,f,,,,,t,?,s,,,,,w,o,e,w,v,p
p,f,s,,f,,,,,,,,,,p,,,,,e,w,v,
,f,y,,f,,,c,b,,e,c,,,c,,,,,,w,,
,,y,,t,,,c,,p,,b,,,,g,p,,,,k,,d
p,x,,,f,,,c,n,b,t,?,k,,,,,,o,,w,,
p,,,n,,s,,c,n,,,?,,s,p,,,,,e,w,,
,f,,y,,f,f,,b,g,e,b,,k,,b,,,o,,h,,
p,k,,n,f,,,,,,t,,,,,p,,,o,e,,v,l
p,,y,,f,f,f,c,b,,e,b,k,,n,,p,w,,l,h,v,d
p,x,,,,,,c,,,,,,,n,n,p,w,o,,h,,p
p,k,,,,,,,n,b,t,,,,,,p,w,,,,v,
,,,,,n,f,,,u,,,,s,,g,,,o,p,n,,d
e,,,n,f,,,c,b,n,e,,,s,o,o,,,o,,,,
e,,,,,,f,,b,,,b,,s,,w,,,o,,k,v,
,,y,e,t,n,,c,,n,,,,s,w,g,p,,,,,v,
p,x,y,,t,,,c,,k,,e,,,,,p,,o,p,n,s,g
e,x,,n,,n,,c,b,u,,b,s,s,,p,p,w,o,p,k,,
p,,,,,,,c,,h,,,k,,b,,,,,,h,,
,b,s,,,a,f,,,g,,,s,,w,w,,w,,,n,s,
,k,,,f,y,f,c,n,b,,,s,,,,,,,e,w,v,d
,f,,e,,,,c,,,,?,,k,,,p,w,,e,,v,
p,,s,w,,p,,,n,,e,,s,s,,,p,,,,,,u
,f,,,f,,f,c,b,,,,k,,b,n,,,,l,,,
p,f,y,y,,,f,,,g,e,,k,,n,n,,w,o,l,,v,p
e,x,y,y,t,l,,,b,n,e,c,s,,,w,p,,o,,,,m
e,,f,,,n,,,,,t,e,,,,,,,o,e,,,g
,x,y,,t,,,,,k,,e,,,w,w,p,w,,p,k,,
,x,s,n,,,,,n,b,,,s,s,p,,p,,o,e,w,v,d
,k,,,f,,,c,n,b,,,,,,p,,w,o,,w,v,p
e,,,,,n,f,,,n,,b,s,,g,g,p,,o,,k,,d
p,,,,t,,f,c,n,,e,e,,,w,w,p,w,o,,k,v,
p,,s,,f,s,f,,,b,t,?,,k,w,,p,,o,e,,,d
e,,f,n,,n,,,,w,e,b,,f,w,,p,w,,,,v,
e,f,f,n,t,n,,c,,,t,,,,w,,,,o,,n,y,
,,s,e,,,,c,n,,,?,,,w,,p,w,o,,,v,p
,x,s,w,,,f,c,b,,e,,,,,w,p,w,,,,s,g
p,k,y,,f,,,,n,b,t,?,,,p,,,,,,,,d
e,,,g,f,n,f,w,,k,t,e,f,,w,,p,w,o,e,,,
p,f,f,g,f,,,,,p,e,,,,,b,p,w,,l,h,y,
p,,,w,f,c,f,,n,,e,,,,,w,,,,,n,,
,k,y,,f,y,,,,,,?,,s,p,,,w,,,w,v,p
e,,f,n,,n,,,b,n,t,,s,s,,w,,,o,p,k,,
e,,f,,,,,w,b,,t,e,,,,w,p,w,o,e,n,s,g
,,y,e,,f,f,c,n,,,,,,,p,p,w,,,,v,d
p,k,,e,f,,f,,n,,t,?,,,p,,p,w,o,e,,,
,b,,,f,n,f,,,,,,,k,,,p,,,p,w,,
p,,s,,t,,,,b,,t,b,,,,w,p,w,,p,,,
,,,,f,y,f,,n,,,,,,,,,w,o,e,w,,
e,,,,f,n,f,,,n,,,,f,w,,p,w,o,,n,a,
p,,s,n,f,,,c,n,,t,?,,,,w,p,,,,w,,
p,f,,,f,,f,,,,e,b,,k,p,n,,,,l,,,
p,,,,,s,,,n,b,,?,,s,,,,w,o,,,v,
p,,,,f,s,f,,,,,?,,,p,,,,,e,,v,
,,,n,,s,f,c,,,t,,s,s,,,,w,o,e,w,v,d
,x,,n,t,n,f,c,,,,b,s,,,w,p,,t,,w,v,p
,,,n,,a,f,,,,e,,s,,,w,p,,,p,n,,p
,f,y,,,,f,c,,g,e,,,,b,,,,o,l,,y,d
p,k,y,,f,,f,,,b,t,?,,,,w,,,o,,,,l
p,k,,e,,s,f,c,n,b,t,?,s,s,w,,,,,,w,,l
p,f,,g,f,,f,,b,p,e,b,k,k,,,p,w,,l,,,
p,,,y,f,f,f,c,b,h,e,b,,k,n,,p,w,o,,,,
p,f,,,,,,c,n,b,t,,,,,,p,w,,,,,p
e,,,w,,,f,w,b,w,e,?,k,k,w,w,,w,t,p,w,s,
e,,y,e,t,,f,c,,,,,s,s,p,w,,w,o,p,n,v,d
p,,s,,t,f,,,,,,,s,f,w,,,w,o,,,v,u
,,s,w,f,n,f,,b,,,?,k,s,w,,,w,t,,w,n,g
p,,s,e,f,y,f,c,n,b,t,?,s,k,p,,p,w,,e,,v,
e,,f,e,,n,f,,,p,t,,,,,w,p,,,,,,d
p,,,,,n,f,,,y,,c,y,,y,,p,y,,e,w,,
,x,,n,,n,,,b,w,,,s,s,p,,,,o,p,n,v,d
e,x,,,t,n,f,,,n,t,,,,,g,,w,o,p,k,v,d
,x,,g,,n,,,b,w,,b,,s,,p,p,w,o,,,v,d
,x,y,g,,,f,,,u,,,,,p,,,w,,p,k,y,d
,k,y,,t,,,,b,,,,,s,,w,p,,,e,w,c,
,f,y,y,,f,f,,,,,b,k,k,,,p,,,l,,,p
,b,,g,,n,f,w,,g,,?,,,w,,p,w,,,,s,g
e,,,r,,,f,,n,p,e,,s,f,w,,,w,o,f,,y,d
,,,,t,n,f,c,b,u,,b,,,,g,,,o,,,y,d
,,s,,f,,,w,,,,,s,,,w,,w,,,,,g
e,,,,,,,,,n,t,,,s,w,,,w,o,,,,d
e,f,,,,n,,,,,t,b,,,w,g,,w,o,,,,
p,,s,,,f,,c,b,,t,,,,w,w,p,w,,p,h,v,
,x,f,,f,f,f,c,b,p,e,,,,b,,,,,l,h,,
,x,f,,f,n,,,,n,,,s,,w,w,,w,,,k,,
e,f,,,t,n,f,c,,n,,,s,s,,w,p,,,p,k,v,
,,s,,,,f,c,n,n,e,b,s,,w,,,w,,,n,v,d
,,,,,,,w,b,,t,e,,s,,w,,w,o,e,k,a,
e,x,,,,,f,c,,p,t,b,s,,g,g,,,o,,n,v,d
,,,n,f,n,f,,b,n,,,f,f,,w,,w,,,k,,g
,,s,n,f,f,f,c,n,,t,,s,k,,p,p,w,o,e,,v,p
p,k,,e,f,f,,,n,,t,,,,,,,,o,,w,,
,k,s,,f,,,c,b,,,?,s,s,o,,p,n,,,,v,l
,k,s,w,f,n,f,w,,,,?,s,k,,,,w,t,,,,
,x,,g,f,f,,,b,,,,k,k,,,p,,,,h,,
p,k,,,f,,,c,n,,t,?,,s,w,,p,w,,e,w,v,l
p,x,,w,f,,f,w,,,e,,s,s,,,p,,,,k,,
e,k,,g,f,,,w,b,w,e,,k,s,w,,p,,,p,,s,g
,k,s,n,f,n,a,,b,,,,s,,o,,p,,o,,,,l
e,x,,n,f,n,,w,,,t,e,,s,,w,p,,,e,,,g
,f,f,n,t,n,,,b,,t,b,,s,p,w,,w,o,,,,d
,,s,e,,y,f,,,,,,k,s,,,,w,,,,v,p
e,,,c,t,n,f,c,b,,,,,s,,,,w,,,,,
e,x,y,,,,f,,b,n,,,s,,w,p,p,w,o,,,,
e,,,,,n,,,b,n,t,,s,s,p,,,,o,p,,v,
,b,,,f,,f,,,g,e,?,,s,w,,,,,p,w,,
p,,y,e,f,,f,,n,,t,?,k,,w,,p,w,o,e,w,,p
p,f,y,,f,s,,c,n,,t,?,,,,p,,w,,e,w,v,
,,f,n,,n,,c,,,,,s,s,,w,p,,,,k,,
e,,,e,t,n,f,,,,t,b,,,p,p,p,,,p,,,
p,,,n,,s,f,,,,,?,k,k,,w,,w,o,e,,v,
p,x,,y,,f,,c,b,,e,b,k,,b,,p,,,l,h,v,
,f,,,,s,f,c,,,,?,k,k,,,,w,,e,w,v,
,b,s,,,n,,c,,w,,,s,,,,,,t,,r,,
,,f,y,,l,,w,,w,t,b,s,s,,,p,w,o,,,,
,x,,,f,f,f,c,b,,e,b,k,,b,,,w,o,,,,
,,y,y,,,,,,,,,k,k,,b,,,o,,,,p
p,,y,,f,,,,,,e,,y,y,y,,p,,,,w,,
,k,y,,t,n,,,,,,?,s,,w,e,p,w,,e,,,
e,x,f,,,,f,w,b,,,,,,w,,,,,e,k,,g
,f,,,,,,c,b,,,,,s,,,,w,o,,,y,
e,x,f,,f,n,f,w,,p,t,e,s,,,,p,w,,,,,g
e,x,,g,,n,,w,b,,t,e,,,,w,p,,o,,,a,g
,k,,,f,,,c,,b,,,k,k,p,w,p,w,,,,v,
p,,y,e,,f,f,c,,,t,,,,,p,,w,o,e,,,d
p,,y,e,f,,f,c,n,,t,,,s,w,w,p,,,e,w,,l
,,s,,f,c,,,,g,,,s,s,,,,w,o,p,,s,
,,,y,,,f,c,,p,,,k,,,n,,w,o,l,,,d
e,f,,,t,n,f,,b,,,b,,,p,,,,,,k,y,d
,x,y,,,p,,c,,,,e,s,,w,,,,,p,,v,g
,x,y,,,f,f,c,,,,b,k,,b,,,,,,h,,d
e,f,,,,,,,b,,t,b,,,,,,w,,,,,
,f,,g,,f,f,,,g,e,b,,,p,,,,o,l,,v,
e,,f,,t,n,f,,,n,,b,,s,,g,p,,o,p,n,y,
,,s,e,f,,,c,,,t,?,,s,p,,p,,,e,,,p
,k,s,n,,,a,c,b,,e,?,s,s,o,,p,,o,,n,v,l
,x,,,,,f,c,b,,,c,,s,,w,p,w,o,,,,
e,,,,,,,w,,k,,e,,f,,w,,,o,,n,,g
e,x,f,,,n,,c,b,,,b,,,,,,,,,n,,
p,,y,n,,,,,n,,,,s,,w,,,w,,e,w,,
e,,f,w,,,,w,,,t,b,,s,,w,,w,,,u,v,
p,,,n,,,,,n,,e,,s,s,,,,,,,k,s,u
p,,y,e,,s,,,,b,,,,,,w,p,,,e,w,v,p
,k,,w,f,,f,w,,,e,,k,s,,,p,,,p,,s,
e,,,,t,n,,,b,,t,b,s,,p,p,p,,o,,,,
,,,e,t,,,c,b,u,t,b,,s,,g,p,,o,,n,y,d
e,,,,t,n,f,,b,e,,?,,s,,,,w,,,,,
e,,,,f,n,,,,,t,,s,s,w,w,p,w,o,,n,s,
,f,f,,f,f,f,,b,p,,,,,,,,w,o,l,h,v,g
e,,f,g,f,,f,w,b,k,t,e,,,,w,,,,e,,,g
,,,n,,,f,,n,,t,,k,s,w,,,,,e,,,d
,,s,,t,l,,,,p,t,,s,s,,,,w,,p,,v,d
e,f,,g,,n,,w,,,,e,s,f,w,,,,o,,,s,g
,,,,f,,,,,g,e,b,,,,b,p,w,,l,h,,
e,,,w,,,f,,,k,t,,f,,w,,p,,o,,,,
p,x,,,,f,,,b,p,e,b,k,k,b,,p,w,,,,,g
e,,y,,,,,,b,w,e,,,s,e,,,w,t,e,w,,w
,x,y,,,,,c,n,,t,,s,k,p,,,w,,,w,v,p
e,,f,,,,f,,b,,,b,,,,,,,,,n,,
,,s,,,c,f,,n,,,b,,,w,w,,w,,p,,,d
p,f,y,,,,f,,,g,e,,,k,n,,,,,,,v,p
,f,,w,,n,f,,b,,e,b,,s,w,,,,,p,,v,g
p,x,f,y,f,f,,,b,,e,,k,k,b,b,,w,o,,,,
e,f,f,,t,,,c,b,u,,b,s,s,,,p,w,,p,,y,d
,x,,y,t,a,,,b,k,e,c,s,,,,p,w,o,p,,,g
,,,,,,f,,b,,e,,,,,,,,,,,,
,,f,,,,f,,b,,t,,,,,,p,w,,,n,,
,,,,f,,,w,,h,t,,,,,,,,o,e,,,
e,f,f,n,,n,f,,b,,t,,,,g,g,p,w,,,,v,
,,f,,t,n,f,,b,,t,,,,g,,,w,o,p,n,,d
,,y,,f,y,,,,,,,s,k,w,,p,,,,w,v,l
,x,y,e,f,,,,n,b,t,,k,,w,w,,,o,e,,,
,,s,,f,c,f,,,,e,b,,s,w,w,p,,,p,n,s,
,f,,g,f,,f,c,,p,e,,k,,,,,,,l,,v,
,k,,,,,f,w,,,,?,,s,,,p,w,t,,,s,
p,,,e,,f,,c,,,t,,,k,,,p,,,,,,d
,,y,,,,f,,b,h,,,k,k,b,,p,,,,,,g
e,,s,p,t,n,f,,b,e,,?,,s,,w,,w,,,,c,
p,f,,,,f,f,,,b,t,?,,,w,,,w,o,,w,v,d
,,y,y,,,,c,,g,,,,k,b,b,,w,,,h,,
e,,s,,,n,f,c,b,,,?,s,s,,,p,,,,w,c,w
e,f,s,,f,n,f,,,n,,,,s,,w,,,o,e,,,g
,f,,w,f,n,f,w,,p,,,s,f,w,,p,,,e,,s,g
p,,y,,,,,,n,k,e,e,,,w,,p,,o,p,,,
,,f,,,,f,c,,h,e,,k,k,,,,w,o,l,h,,d
e,f,,,f,n,,,b,k,t,,,,w,w,p,,,,,s,
e,,,,,,f,c,b,,e,,,,e,e,,w,,e,,c,
,x,f,,,l,f,w,n,w,,,,,,w,p,,o,,n,,d
p,,,n,,y,,,n,,t,?,k,,w,w,p,w,,e,w,v,p
,,,y,t,l,f,c,b,w,e,c,s,,,w,,,,,,n,m
,x,,,t,n,f,,,n,t,,,s,,,p,w,o,,,v,
p,,,g,,f,,c,b,p,e,,k,k,b,b,p,w,,l,h,,p
,f,y,e,f,,,,,b,t,?,,k,,,,,,e,w,v,l
p,x,y,,f,,,,b,,e,b,k,k,,p,,,,l,h,v,
,,y,,,,f,c,n,n,,e,,,w,,p,w,,p,k,s,u
e,,,w,,n,f,,b,p,,?,,,w,w,p,w,,p,w,,
p,f,,g,,,f,c,,,e,b,,k,,n,p,w,o,l,h,,
,f,y,,t,,,c,b,,t,,s,,p,g,p,w,o,p,,v,d
,,,,t,n,,c,,u,,b,s,s,w,p,p,w,o,p,,v,d
e,x,y,,,,,c,,n,t,b,,,p,g,,,o,p,n,y,d
p,x,f,y,f,f,,c,b,,,b,k,,,p,,,,,h,,p
,k,s,,f,s,,,,b,,,k,k,,p,,,,,w,v,
,x,,,,n,,,,p,,e,s,,,,,w,o,e,,s,
p,k,,e,f,,f,c,n,,t,?,s,,p,,,w,o,e,w,v,d
e,x,s,,f,n,f,,,,,?,s,s,,,,,,p,,,
p,,,,,,,c,,h,t,b,,s,w,,,w,,,,,
